t	x_truth	y_truth	th_truth
9.8230	4.4557	-1.9450	0.0159
9.8230	4.4658	-1.9449	0.0159
9.8690	4.4758	-1.9447	0.0159
9.8690	4.5060	-1.9442	0.0159
9.8690	4.5160	-1.9440	0.0159
9.9130	4.5562	-1.9434	0.0159
9.9200	4.5662	-1.9432	0.0159
9.9280	4.5763	-1.9431	0.0159
9.9680	4.5964	-1.9428	0.0159
9.9680	4.6165	-1.9424	0.0159
10.0170	4.6466	-1.9420	0.0159
10.0170	4.6566	-1.9418	0.0159
10.0730	4.7169	-1.9408	0.0159
10.1290	4.7771	-1.9399	0.0159
10.1850	4.7871	-1.9397	0.0159
10.1850	4.7972	-1.9396	0.0159
10.1850	4.8072	-1.9394	0.0159
10.1850	4.8173	-1.9393	0.0159
10.1850	4.8273	-1.9391	0.0159
10.1880	4.8373	-1.9389	0.0159
10.1990	4.8474	-1.9388	0.0159
10.2450	4.8875	-1.9381	0.0159
10.2950	4.9176	-1.9377	0.0159
10.2950	4.9377	-1.9373	0.0159
10.3450	4.9477	-1.9372	0.0159
10.3450	4.9578	-1.9370	0.0159
10.3450	4.9678	-1.9369	0.0159
10.3450	4.9778	-1.9367	0.0159
10.3450	4.9878	-1.9366	0.0159
10.3960	4.9979	-1.9364	0.0159
10.3960	5.0179	-1.9361	0.0159
10.3960	5.0280	-1.9359	0.0159
10.3960	5.0380	-1.9358	0.0158
10.4510	5.0480	-1.9356	0.0158
10.4510	5.0581	-1.9354	0.0158
10.4510	5.0681	-1.9353	0.0158
10.4510	5.0781	-1.9351	0.0158
10.4510	5.0882	-1.9350	0.0158
10.4510	5.0982	-1.9348	0.0158
10.5070	5.1182	-1.9345	0.0158
10.5070	5.1383	-1.9342	0.0158
10.5070	5.1483	-1.9340	0.0158
10.5100	5.1584	-1.9338	0.0158
10.5180	5.1684	-1.9337	0.0158
10.5670	5.1784	-1.9335	0.0158
10.5670	5.1884	-1.9334	0.0158
10.5670	5.1985	-1.9332	0.0158
10.5670	5.2085	-1.9330	0.0158
10.6210	5.2286	-1.9327	0.0158
10.6210	5.2586	-1.9323	0.0158
10.6210	5.2687	-1.9321	0.0158
10.6700	5.2887	-1.9318	0.0158
10.6700	5.3088	-1.9315	0.0158
10.6700	5.3188	-1.9313	0.0158
10.6780	5.3288	-1.9312	0.0158
10.6880	5.3388	-1.9310	0.0158
10.7330	5.3689	-1.9305	0.0158
10.7330	5.3789	-1.9304	0.0158
10.7790	5.3990	-1.9301	0.0158
10.7790	5.4190	-1.9298	0.0158
10.7790	5.4290	-1.9296	0.0158
10.8260	5.4491	-1.9293	0.0158
10.8260	5.4591	-1.9291	0.0158
10.8260	5.4691	-1.9290	0.0158
10.8280	5.4792	-1.9288	0.0158
10.8380	5.4892	-1.9287	0.0158
10.8800	5.5092	-1.9283	0.0158
10.8800	5.5293	-1.9280	0.0158
10.9270	5.5493	-1.9277	0.0158
10.9270	5.5693	-1.9274	0.0158
10.9740	5.5894	-1.9271	0.0158
10.9740	5.6194	-1.9266	0.0158
11.0190	5.6295	-1.9264	0.0158
11.0190	5.6395	-1.9263	0.0158
11.0190	5.6495	-1.9261	0.0158
11.0190	5.6595	-1.9260	0.0158
11.0190	5.6695	-1.9258	0.0158
11.0660	5.6796	-1.9257	0.0158
11.0660	5.6896	-1.9255	0.0158
11.0660	5.6996	-1.9253	0.0158
11.0660	5.7096	-1.9252	0.0158
11.0720	5.7196	-1.9250	0.0158
11.0780	5.7297	-1.9248	0.0158
11.1220	5.7497	-1.9245	0.0158
11.1220	5.7697	-1.9242	0.0158
11.1720	5.7998	-1.9237	0.0158
11.1720	5.8198	-1.9234	0.0158
11.2250	5.8699	-1.9226	0.0158
11.2750	5.8899	-1.9223	0.0158
11.2750	5.9200	-1.9218	0.0158
11.3300	5.9300	-1.9217	0.0158
11.3300	5.9400	-1.9215	0.0158
11.3300	5.9500	-1.9214	0.0157
11.3300	5.9600	-1.9212	0.0157
11.3300	5.9700	-1.9211	0.0157
11.3300	5.9800	-1.9209	0.0157
11.3800	5.9901	-1.9208	0.0157
11.3800	6.0001	-1.9206	0.0157
11.3800	6.0101	-1.9204	0.0157
11.3800	6.0201	-1.9203	0.0157
11.3800	6.0301	-1.9201	0.0157
11.3890	6.0401	-1.9200	0.0157
11.3980	6.0501	-1.9198	0.0157
11.4290	6.0802	-1.9193	0.0157
11.4810	6.0902	-1.9192	0.0157
11.4810	6.1002	-1.9190	0.0157
11.4810	6.1102	-1.9189	0.0157
11.4810	6.1202	-1.9187	0.0157
11.4810	6.1302	-1.9186	0.0157
11.5260	6.1503	-1.9182	0.0157
11.5260	6.1603	-1.9181	0.0157
11.5260	6.1703	-1.9179	0.0157
11.5340	6.1803	-1.9178	0.0157
11.5390	6.1903	-1.9176	0.0157
11.5820	6.2003	-1.9175	0.0157
11.5820	6.2103	-1.9173	0.0157
11.5820	6.2203	-1.9172	0.0157
11.5820	6.2304	-1.9170	0.0157
11.6280	6.2504	-1.9167	0.0157
11.6280	6.2804	-1.9163	0.0157
11.6760	6.3004	-1.9160	0.0157
11.6760	6.3104	-1.9158	0.0157
11.6760	6.3205	-1.9156	0.0157
11.6790	6.3305	-1.9155	0.0157
11.6880	6.3405	-1.9153	0.0157
11.7390	6.3505	-1.9152	0.0157
11.7390	6.3705	-1.9149	0.0157
11.7390	6.3805	-1.9147	0.0157
11.7390	6.3905	-1.9146	0.0157
11.7910	6.4105	-1.9142	0.0157
11.7910	6.4406	-1.9138	0.0157
11.8480	6.4506	-1.9136	0.0157
11.8480	6.4606	-1.9135	0.0157
11.8480	6.4706	-1.9133	0.0157
11.8480	6.4806	-1.9132	0.0157
11.8480	6.4906	-1.9130	0.0157
11.8480	6.5006	-1.9128	0.0157
11.9030	6.5507	-1.9121	0.0157
11.9080	6.5607	-1.9119	0.0157
11.9190	6.5707	-1.9117	0.0157
11.9690	6.6007	-1.9113	0.0157
11.9690	6.6207	-1.9109	0.0157
12.0110	6.6307	-1.9108	0.0157
12.0110	6.6407	-1.9106	0.0157
12.0110	6.6508	-1.9105	0.0157
12.0110	6.6608	-1.9103	0.0157
12.0190	6.6708	-1.9102	0.0157
12.0280	6.6808	-1.9100	0.0157
12.0810	6.6908	-1.9099	0.0157
12.0810	6.7008	-1.9097	0.0157
12.0810	6.7208	-1.9094	0.0157
12.0810	6.7308	-1.9092	0.0157
12.1390	6.7408	-1.9091	0.0157
12.1390	6.7508	-1.9089	0.0157
12.1390	6.7608	-1.9088	0.0156
12.1390	6.7708	-1.9086	0.0156
12.1390	6.7809	-1.9085	0.0156
12.1390	6.7909	-1.9083	0.0156
12.1840	6.8109	-1.9080	0.0156
12.1840	6.8209	-1.9079	0.0156
12.1840	6.8309	-1.9077	0.0156
12.1880	6.8409	-1.9075	0.0156
12.1980	6.8509	-1.9074	0.0156
12.2490	6.8809	-1.9069	0.0156
12.2490	6.9009	-1.9066	0.0156
12.3050	6.9110	-1.9064	0.0156
12.3050	6.9210	-1.9063	0.0156
12.3050	6.9310	-1.9061	0.0156
12.3050	6.9510	-1.9058	0.0156
12.3610	6.9710	-1.9055	0.0156
12.3610	6.9910	-1.9052	0.0156
12.3610	7.0010	-1.9050	0.0156
12.3610	7.0110	-1.9049	0.0156
12.4170	7.0410	-1.9044	0.0156
12.4170	7.0510	-1.9042	0.0156
12.4170	7.0610	-1.9041	0.0156
12.4220	7.0710	-1.9039	0.0156
12.4280	7.0810	-1.9038	0.0156
12.4860	7.0911	-1.9036	0.0156
12.4860	7.1011	-1.9034	0.0156
12.4860	7.1111	-1.9033	0.0156
12.4860	7.1211	-1.9031	0.0156
12.4860	7.1311	-1.9030	0.0156
12.5440	7.1411	-1.9028	0.0156
12.5440	7.1511	-1.9027	0.0156
12.5440	7.1611	-1.9025	0.0156
12.5440	7.1711	-1.9023	0.0156
12.5440	7.1811	-1.9022	0.0156
12.5440	7.1911	-1.9020	0.0156
12.6030	7.2011	-1.9019	0.0156
12.6030	7.2111	-1.9017	0.0156
12.6030	7.2211	-1.9016	0.0156
12.6030	7.2311	-1.9014	0.0156
12.6030	7.2411	-1.9013	0.0156
12.6030	7.2511	-1.9011	0.0156
12.6560	7.2611	-1.9009	0.0156
12.6560	7.2712	-1.9008	0.0156
12.6560	7.2812	-1.9006	0.0156
12.6560	7.2912	-1.9005	0.0156
12.6560	7.3012	-1.9003	0.0156
12.6560	7.3112	-1.9002	0.0156
12.6680	7.3212	-1.9000	0.0156
12.7060	7.3412	-1.8997	0.0156
12.7060	7.3512	-1.8995	0.0156
12.7630	7.3712	-1.8992	0.0156
12.7630	7.4112	-1.8986	0.0156
12.8120	7.4612	-1.8978	0.0156
12.8180	7.4712	-1.8977	0.0156
12.8280	7.4812	-1.8975	0.0156
12.8700	7.5112	-1.8971	0.0156
12.8700	7.5213	-1.8969	0.0156
12.9210	7.5313	-1.8968	0.0156
12.9210	7.5413	-1.8966	0.0156
12.9210	7.5513	-1.8964	0.0156
12.9210	7.5613	-1.8963	0.0156
12.9210	7.5713	-1.8961	0.0156
12.9710	7.5813	-1.8960	0.0156
12.9710	7.5913	-1.8958	0.0156
12.9710	7.6013	-1.8957	0.0156
12.9710	7.6113	-1.8955	0.0156
12.9710	7.6213	-1.8953	0.0156
13.0230	7.6313	-1.8952	0.0156
13.0230	7.6413	-1.8950	0.0156
13.0230	7.6513	-1.8949	0.0156
13.0230	7.6613	-1.8947	0.0156
13.0230	7.6713	-1.8946	0.0156
13.0810	7.6813	-1.8944	0.0156
13.0810	7.6913	-1.8943	0.0156
13.0810	7.7013	-1.8941	0.0156
13.0810	7.7113	-1.8940	0.0156
13.0810	7.7213	-1.8938	0.0156
13.0810	7.7313	-1.8937	0.0156
13.1470	7.7413	-1.8935	0.0156
13.1470	7.7513	-1.8933	0.0156
13.1470	7.7613	-1.8932	0.0155
13.1470	7.7713	-1.8931	0.0155
13.1470	7.7813	-1.8929	0.0155
13.1470	7.7913	-1.8927	0.0155
13.1850	7.8013	-1.8926	0.0155
13.1850	7.8113	-1.8924	0.0155
13.1850	7.8213	-1.8923	0.0155
13.1850	7.8314	-1.8921	0.0155
13.1890	7.8414	-1.8920	0.0155
13.1980	7.8514	-1.8918	0.0155
13.2540	7.8614	-1.8917	0.0155
13.2540	7.8714	-1.8915	0.0155
13.2540	7.8814	-1.8914	0.0155
13.2540	7.8914	-1.8912	0.0155
13.2540	7.9014	-1.8911	0.0155
13.3070	7.9114	-1.8909	0.0155
13.3070	7.9214	-1.8907	0.0155
13.3070	7.9414	-1.8904	0.0155
13.3070	7.9514	-1.8903	0.0155
13.3690	7.9714	-1.8900	0.0155
13.3690	8.0014	-1.8895	0.0155
13.3690	8.0114	-1.8893	0.0155
13.3690	8.0214	-1.8892	0.0155
13.4210	8.0314	-1.8890	0.0155
13.4210	8.0414	-1.8889	0.0155
13.4210	8.0514	-1.8887	0.0155
13.4210	8.0614	-1.8886	0.0155
13.4210	8.0714	-1.8884	0.0155
13.4280	8.0814	-1.8883	0.0155
13.4380	8.0914	-1.8881	0.0155
13.4820	8.1214	-1.8876	0.0155
13.4820	8.1314	-1.8875	0.0155
13.5430	8.1514	-1.8872	0.0155
13.5430	8.1814	-1.8867	0.0155
13.5430	8.1914	-1.8865	0.0155
13.5990	8.2114	-1.8862	0.0155
13.5990	8.2414	-1.8858	0.0155
13.5990	8.2514	-1.8856	0.0155
13.6570	8.2714	-1.8853	0.0155
13.6570	8.2914	-1.8850	0.0155
13.6570	8.3014	-1.8849	0.0155
13.6600	8.3114	-1.8847	0.0155
13.6680	8.3214	-1.8845	0.0155
13.7200	8.3314	-1.8844	0.0155
13.7200	8.3414	-1.8842	0.0155
13.7200	8.3514	-1.8841	0.0155
13.7200	8.3614	-1.8839	0.0155
13.7200	8.3714	-1.8838	0.0155
13.7650	8.3814	-1.8836	0.0155
13.7650	8.3914	-1.8835	0.0155
13.7650	8.4014	-1.8833	0.0155
13.7650	8.4114	-1.8832	0.0155
13.7680	8.4214	-1.8830	0.0155
13.7780	8.4314	-1.8829	0.0155
13.8220	8.4514	-1.8825	0.0155
13.8220	8.4715	-1.8822	0.0155
13.8740	8.4915	-1.8819	0.0155
13.8740	8.5114	-1.8816	0.0155
13.8740	8.5214	-1.8815	0.0155
13.9230	8.5715	-1.8807	0.0155
13.9750	8.6015	-1.8802	0.0155
13.9750	8.6215	-1.8799	0.0155
14.0220	8.6715	-1.8792	0.0155
14.0600	8.6915	-1.8789	0.0155
14.0600	8.7115	-1.8786	0.0155
14.0720	8.7215	-1.8784	0.0155
14.0780	8.7315	-1.8783	0.0155
14.1200	8.7415	-1.8781	0.0155
14.1200	8.7515	-1.8780	0.0155
14.1200	8.7615	-1.8778	0.0155
14.1200	8.7715	-1.8776	0.0155
14.1650	8.7815	-1.8775	0.0155
14.1650	8.7915	-1.8773	0.0155
14.1650	8.8015	-1.8772	0.0155
14.1650	8.8115	-1.8770	0.0155
14.2130	8.8215	-1.8768	0.0155
14.2130	8.8315	-1.8767	0.0155
14.2130	8.8515	-1.8764	0.0155
14.2130	8.8615	-1.8762	0.0155
14.2700	8.8715	-1.8761	0.0155
14.2700	8.8815	-1.8759	0.0155
14.2700	8.8915	-1.8758	0.0155
14.2700	8.9015	-1.8756	0.0155
14.2700	8.9115	-1.8755	0.0155
14.2700	8.9215	-1.8753	0.0154
14.3150	8.9415	-1.8750	0.0155
14.3150	8.9515	-1.8749	0.0154
14.3150	8.9615	-1.8747	0.0154
14.3180	8.9715	-1.8745	0.0154
14.3290	8.9815	-1.8744	0.0154
14.3730	8.9915	-1.8742	0.0154
14.3730	9.0015	-1.8741	0.0154
14.3730	9.0215	-1.8738	0.0155
14.4190	9.0315	-1.8736	0.0155
14.4190	9.0415	-1.8734	0.0154
14.4190	9.0515	-1.8733	0.0154
14.4190	9.0615	-1.8732	0.0154
14.4190	9.0715	-1.8730	0.0154
14.4620	9.0915	-1.8727	0.0154
14.4620	9.1115	-1.8724	0.0154
14.4700	9.1215	-1.8722	0.0154
14.4780	9.1315	-1.8721	0.0154
14.5210	9.1615	-1.8716	0.0154
14.5210	9.1715	-1.8714	0.0154
14.5740	9.1915	-1.8711	0.0154
14.5740	9.2215	-1.8707	0.0154
14.6180	9.2415	-1.8704	0.0154
14.6180	9.2715	-1.8699	0.0154
14.6730	9.3115	-1.8693	0.0154
14.6730	9.3215	-1.8692	0.0154
14.7290	9.3715	-1.8684	0.0154
14.7290	9.3815	-1.8683	0.0154
14.7890	9.4215	-1.8676	0.0154
14.7890	9.4415	-1.8673	0.0154
14.8440	9.4615	-1.8670	0.0154
14.8440	9.4815	-1.8667	0.0154
14.8440	9.4915	-1.8666	0.0154
14.8480	9.5015	-1.8664	0.0154
14.8600	9.5115	-1.8663	0.0154
14.9150	9.5315	-1.8660	0.0154
14.9150	9.5615	-1.8655	0.0154
14.9610	9.6115	-1.8647	0.0154
15.0150	9.6417	-1.8623	0.0167
15.0150	9.6621	-1.8595	0.0184
15.0770	9.7234	-1.8489	0.0245
15.1220	9.7539	-1.8430	0.0279
15.1220	9.7741	-1.8388	0.0302
15.1300	9.7843	-1.8367	0.0314
15.1390	9.7944	-1.8347	0.0326
15.1790	9.8045	-1.8327	0.0337
15.1790	9.8146	-1.8306	0.0349
15.1790	9.8247	-1.8283	0.0361
15.1790	9.8347	-1.8258	0.0375
15.2430	9.8942	-1.8094	0.0467
15.3090	9.9041	-1.8066	0.0483
15.3090	9.9140	-1.8038	0.0498
15.3090	9.9239	-1.8010	0.0513
15.3090	9.9338	-1.7981	0.0528
15.3090	9.9436	-1.7952	0.0544
15.3090	9.9535	-1.7923	0.0560
15.3090	9.9633	-1.7893	0.0576
15.3690	9.9731	-1.7862	0.0592
15.3690	9.9829	-1.7831	0.0609
15.3690	9.9926	-1.7800	0.0626
15.3690	10.0024	-1.7767	0.0643
15.3690	10.0122	-1.7736	0.0659
15.3690	10.0220	-1.7704	0.0676
15.3780	10.0318	-1.7672	0.0692
15.3880	10.0416	-1.7640	0.0709
15.4470	10.0513	-1.7608	0.0726
15.4470	10.0611	-1.7576	0.0742
15.4470	10.0708	-1.7544	0.0758
15.4470	10.0806	-1.7513	0.0774
15.4470	10.0905	-1.7483	0.0789
15.5080	10.1004	-1.7453	0.0803
15.5080	10.1103	-1.7424	0.0818
15.5080	10.1202	-1.7394	0.0831
15.5080	10.1301	-1.7365	0.0845
15.5080	10.1400	-1.7336	0.0859
15.5080	10.1498	-1.7307	0.0872
15.5080	10.1597	-1.7276	0.0887
15.5680	10.1695	-1.7244	0.0903
15.5680	10.1792	-1.7210	0.0919
15.5680	10.1890	-1.7176	0.0936
15.5680	10.1987	-1.7141	0.0952
15.5680	10.2084	-1.7106	0.0969
15.5680	10.2181	-1.7072	0.0985
15.5810	10.2278	-1.7038	0.1002
15.5890	10.2375	-1.7003	0.1018
15.6420	10.2569	-1.6935	0.1050
15.6420	10.2861	-1.6832	0.1097
15.6880	10.2958	-1.6796	0.1114
15.6880	10.3055	-1.6760	0.1130
15.6880	10.3153	-1.6725	0.1146
15.6880	10.3251	-1.6691	0.1161
15.6880	10.3349	-1.6658	0.1176
15.7340	10.3545	-1.6592	0.1204
15.7340	10.3643	-1.6559	0.1218
15.7340	10.3741	-1.6525	0.1232
15.7380	10.3839	-1.6490	0.1247
15.7490	10.3937	-1.6455	0.1262
15.7910	10.4034	-1.6417	0.1279
15.7910	10.4131	-1.6379	0.1296
15.7910	10.4227	-1.6339	0.1314
15.7910	10.4323	-1.6300	0.1331
15.8400	10.4419	-1.6260	0.1349
15.8400	10.4514	-1.6219	0.1367
15.8400	10.4609	-1.6179	0.1385
15.8400	10.4704	-1.6137	0.1404
15.8400	10.4799	-1.6094	0.1423
15.8830	10.4988	-1.6010	0.1460
15.8830	10.5177	-1.5923	0.1499
15.8880	10.5271	-1.5881	0.1517
15.8980	10.5365	-1.5838	0.1535
15.9470	10.5460	-1.5795	0.1554
15.9470	10.5555	-1.5753	0.1572
15.9470	10.5650	-1.5711	0.1589
15.9470	10.5745	-1.5670	0.1606
15.9940	10.6221	-1.5459	0.1693
16.0400	10.6315	-1.5414	0.1712
16.0400	10.6410	-1.5371	0.1730
16.0400	10.6504	-1.5327	0.1748
16.0400	10.6599	-1.5283	0.1766
16.0400	10.6692	-1.5238	0.1784
16.0940	10.6786	-1.5193	0.1802
16.0940	10.6880	-1.5148	0.1821
16.0940	10.6973	-1.5102	0.1839
16.0940	10.7159	-1.5012	0.1876
16.1430	10.7439	-1.4875	0.1930
16.1430	10.7626	-1.4782	0.1967
16.1860	10.7719	-1.4736	0.1985
16.1860	10.7811	-1.4689	0.2004
16.1860	10.7904	-1.4642	0.2022
16.1860	10.7996	-1.4593	0.2041
16.1890	10.8089	-1.4544	0.2061
16.1980	10.8181	-1.4496	0.2079
16.2440	10.8273	-1.4447	0.2099
16.2440	10.8457	-1.4350	0.2136
16.2440	10.8549	-1.4301	0.2154
16.2910	10.8733	-1.4204	0.2191
16.2910	10.9007	-1.4054	0.2249
16.3370	10.9368	-1.3846	0.2328
16.3390	10.9458	-1.3794	0.2348
16.3490	10.9547	-1.3741	0.2369
16.3900	10.9726	-1.3635	0.2409
16.3900	10.9903	-1.3526	0.2451
16.4360	11.0078	-1.3414	0.2495
16.4360	11.0252	-1.3300	0.2539
16.4820	11.0513	-1.3128	0.2605
16.4820	11.0686	-1.3012	0.2649
16.5290	11.1115	-1.2716	0.2762
16.5730	11.1202	-1.2658	0.2783
16.5730	11.1289	-1.2600	0.2805
16.5730	11.1376	-1.2541	0.2826
16.5730	11.1464	-1.2485	0.2846
16.5790	11.1552	-1.2429	0.2865
16.5880	11.1641	-1.2373	0.2884
16.6300	11.1728	-1.2317	0.2904
16.6300	11.1816	-1.2260	0.2923
16.6300	11.1904	-1.2203	0.2943
16.6300	11.1991	-1.2145	0.2963
16.6760	11.2078	-1.2086	0.2984
16.6760	11.2164	-1.2027	0.3004
16.6760	11.2251	-1.1968	0.3025
16.6760	11.2337	-1.1910	0.3045
16.7340	11.2424	-1.1851	0.3065
16.7360	11.2510	-1.1791	0.3086
16.7360	11.2596	-1.1732	0.3106
16.7360	11.2682	-1.1672	0.3127
16.7360	11.2768	-1.1611	0.3148
16.7360	11.2853	-1.1551	0.3168
16.7870	11.2939	-1.1491	0.3188
16.7870	11.3025	-1.1432	0.3208
16.7880	11.3195	-1.1310	0.3249
16.7880	11.3280	-1.1248	0.3270
16.7890	11.3365	-1.1186	0.3291
16.7980	11.3450	-1.1124	0.3312
16.8500	11.3534	-1.1061	0.3333
16.8500	11.3703	-1.0936	0.3374
16.8500	11.3788	-1.0874	0.3395
16.8500	11.3872	-1.0810	0.3416
16.9030	11.3956	-1.0745	0.3438
16.9030	11.4040	-1.0680	0.3459
16.9030	11.4125	-1.0617	0.3480
16.9030	11.4209	-1.0553	0.3501
16.9030	11.4293	-1.0489	0.3522
16.9420	11.4376	-1.0425	0.3543
16.9420	11.4459	-1.0360	0.3564
16.9420	11.4543	-1.0295	0.3585
16.9420	11.4626	-1.0230	0.3606
16.9540	11.4708	-1.0165	0.3627
16.9610	11.4791	-1.0099	0.3648
17.0030	11.5038	-0.9901	0.3712
17.0030	11.5120	-0.9835	0.3733
17.0480	11.5365	-0.9635	0.3796
17.0480	11.5528	-0.9500	0.3839
17.1040	11.5609	-0.9433	0.3861
17.1040	11.5690	-0.9365	0.3882
17.1040	11.5771	-0.9297	0.3903
17.1040	11.5852	-0.9229	0.3924
17.1040	11.5932	-0.9161	0.3946
17.1570	11.6013	-0.9093	0.3967
17.1570	11.6094	-0.9025	0.3988
17.1570	11.6174	-0.8957	0.4009
17.1570	11.6255	-0.8889	0.4029
17.1570	11.6336	-0.8822	0.4049
17.2060	11.6417	-0.8757	0.4069
17.2060	11.6580	-0.8625	0.4107
17.2060	11.6661	-0.8559	0.4126
17.2060	11.6743	-0.8492	0.4146
17.2640	11.6823	-0.8424	0.4165
17.2640	11.6904	-0.8356	0.4185
17.2640	11.6984	-0.8288	0.4205
17.2640	11.7063	-0.8220	0.4226
17.2640	11.7221	-0.8081	0.4267
17.3130	11.7299	-0.8012	0.4288
17.3130	11.7378	-0.7943	0.4308
17.3130	11.7456	-0.7875	0.4328
17.3130	11.7535	-0.7806	0.4348
17.3130	11.7613	-0.7736	0.4369
17.3200	11.7690	-0.7664	0.4390
17.3280	11.7766	-0.7593	0.4412
17.3760	11.8070	-0.7305	0.4498
17.4350	11.8296	-0.7088	0.4563
17.4350	11.8521	-0.6869	0.4627
17.4830	11.8670	-0.6721	0.4670
17.4830	11.8818	-0.6571	0.4715
17.4830	11.8891	-0.6496	0.4737
17.4880	11.8964	-0.6421	0.4760
17.4980	11.9036	-0.6344	0.4783
17.5430	11.9107	-0.6266	0.4807
17.5430	11.9178	-0.6188	0.4831
17.5430	11.9249	-0.6110	0.4855
17.5430	11.9321	-0.6032	0.4878
17.6050	11.9393	-0.5954	0.4901
17.6050	11.9466	-0.5876	0.4924
17.6050	11.9538	-0.5798	0.4947
17.6050	11.9611	-0.5721	0.4969
17.6050	11.9683	-0.5644	0.4991
17.6050	11.9755	-0.5567	0.5013
17.6620	12.0191	-0.5108	0.5139
17.7150	12.0263	-0.5031	0.5161
17.7150	12.0334	-0.4953	0.5182
17.7150	12.0406	-0.4876	0.5203
17.7150	12.0477	-0.4798	0.5225
17.7150	12.0547	-0.4720	0.5247
17.7220	12.0617	-0.4641	0.5269
17.7300	12.0686	-0.4561	0.5292
17.7750	12.0755	-0.4481	0.5314
17.7750	12.0823	-0.4401	0.5337
17.7750	12.0891	-0.4321	0.5360
17.7750	12.0959	-0.4241	0.5382
17.8370	12.1028	-0.4161	0.5404
17.8370	12.1096	-0.4081	0.5427
17.8370	12.1164	-0.4000	0.5449
17.8370	12.1231	-0.3920	0.5471
17.8370	12.1299	-0.3838	0.5494
17.8370	12.1367	-0.3757	0.5517
17.9020	12.1434	-0.3676	0.5539
17.9020	12.1501	-0.3594	0.5562
17.9020	12.1569	-0.3512	0.5584
17.9020	12.1636	-0.3431	0.5606
17.9020	12.1703	-0.3349	0.5628
17.9020	12.1770	-0.3267	0.5650
17.9020	12.1837	-0.3185	0.5673
17.9620	12.1903	-0.3103	0.5695
17.9620	12.1969	-0.3021	0.5717
17.9620	12.2035	-0.2938	0.5740
17.9620	12.2100	-0.2855	0.5762
17.9620	12.2166	-0.2772	0.5785
17.9620	12.2231	-0.2688	0.5808
17.9690	12.2296	-0.2605	0.5830
17.9780	12.2361	-0.2522	0.5852
18.0200	12.2426	-0.2438	0.5874
18.0200	12.2491	-0.2355	0.5897
18.0200	12.2556	-0.2272	0.5919
18.0200	12.2620	-0.2188	0.5941
18.0680	12.2874	-0.1851	0.6032
18.0680	12.2937	-0.1766	0.6055
18.1230	12.3064	-0.1595	0.6100
18.1230	12.3251	-0.1338	0.6168
18.1740	12.3437	-0.1080	0.6235
18.1740	12.3559	-0.0906	0.6281
18.2220	12.3742	-0.0645	0.6350
18.2220	12.3863	-0.0470	0.6395
18.2760	12.3983	-0.0295	0.6441
18.2760	12.4161	-0.0031	0.6509
18.3210	12.4454	0.0411	0.6623
18.3710	12.4570	0.0590	0.6669
18.3710	12.4743	0.0858	0.6738
18.4210	12.4800	0.0948	0.6761
18.4210	12.4857	0.1037	0.6783
18.4210	12.4913	0.1127	0.6806
18.4210	12.4970	0.1217	0.6829
18.4210	12.5026	0.1308	0.6852
18.4780	12.5137	0.1489	0.6898
18.4780	12.5303	0.1761	0.6967
18.4780	12.5358	0.1851	0.6990
18.5290	12.5467	0.2032	0.7035
18.5290	12.5575	0.2214	0.7080
18.5290	12.5629	0.2305	0.7103
18.5380	12.5683	0.2397	0.7126
18.5480	12.5736	0.2488	0.7148
18.5920	12.5895	0.2763	0.7217
18.5920	12.5948	0.2856	0.7239
18.6410	12.6000	0.2948	0.7262
18.6410	12.6053	0.3040	0.7285
18.6410	12.6104	0.3132	0.7307
18.6410	12.6156	0.3224	0.7330
18.6410	12.6208	0.3316	0.7353
18.7050	12.6512	0.3876	0.7490
18.7670	12.6810	0.4444	0.7630
18.8220	12.6858	0.4539	0.7653
18.8220	12.6955	0.4729	0.7699
18.8220	12.7003	0.4824	0.7722
18.8220	12.7050	0.4918	0.7745
18.8220	12.7098	0.5013	0.7768
18.8890	12.7192	0.5204	0.7814
18.8890	12.7332	0.5491	0.7883
18.8890	12.7378	0.5587	0.7906
18.8890	12.7424	0.5683	0.7929
18.9500	12.7470	0.5779	0.7952
18.9500	12.7516	0.5875	0.7975
18.9500	12.7562	0.5971	0.7998
18.9500	12.7607	0.6068	0.8021
18.9500	12.7652	0.6164	0.8044
18.9500	12.7696	0.6260	0.8067
18.9590	12.7741	0.6357	0.8090
18.9680	12.7785	0.6453	0.8112
19.0170	12.7873	0.6645	0.8158
19.0170	12.7959	0.6839	0.8204
19.0810	12.8002	0.6936	0.8227
19.0810	12.8044	0.7032	0.8250
19.0810	12.8086	0.7129	0.8273
19.0810	12.8128	0.7226	0.8296
19.0810	12.8170	0.7323	0.8318
19.0810	12.8212	0.7420	0.8341
19.0810	12.8253	0.7518	0.8364
19.1450	12.8295	0.7616	0.8387
19.1450	12.8336	0.7714	0.8410
19.1450	12.8377	0.7813	0.8433
19.1450	12.8419	0.7911	0.8456
19.1450	12.8459	0.8009	0.8479
19.1450	12.8499	0.8108	0.8502
19.1490	12.8540	0.8206	0.8525
19.1620	12.8579	0.8305	0.8548
19.2200	12.8619	0.8404	0.8571
19.2200	12.8659	0.8502	0.8594
19.2200	12.8698	0.8601	0.8617
19.2200	12.8737	0.8699	0.8640
19.2200	12.8776	0.8798	0.8663
19.2200	12.8814	0.8897	0.8686
19.2780	12.8853	0.8996	0.8709
19.2780	12.8891	0.9095	0.8731
19.2780	12.8929	0.9194	0.8754
