t	x_odom	y_odom	th_odom
0.7920	0.0000	-2.0000	0.0006
0.8030	0.0000	-2.0000	0.0006
0.8340	-0.0000	-2.0000	0.0006
0.8340	-0.0000	-2.0000	0.0006
0.8970	-0.0000	-2.0000	0.0006
0.8970	-0.0000	-2.0000	0.0006
0.8970	-0.0000	-2.0000	0.0006
0.8970	-0.0000	-2.0000	0.0006
0.8970	-0.0000	-2.0000	0.0006
0.9430	-0.0000	-2.0000	0.0006
0.9430	-0.0000	-2.0000	0.0006
0.9430	-0.0000	-2.0000	0.0006
0.9430	-0.0000	-2.0000	0.0006
0.9480	-0.0000	-2.0000	0.0006
0.9570	-0.0000	-2.0000	0.0006
1.0170	0.0000	-2.0000	0.0006
1.0170	0.0000	-2.0000	0.0006
1.0630	-0.0000	-2.0000	0.0006
1.0630	-0.0000	-2.0000	0.0006
1.0630	-0.0000	-2.0000	0.0006
1.0700	-0.0000	-2.0000	0.0007
1.0800	-0.0000	-2.0000	0.0007
1.1330	-0.0000	-2.0000	0.0007
1.1330	-0.0000	-2.0000	0.0007
1.1330	-0.0000	-2.0000	0.0007
1.1330	-0.0000	-2.0000	0.0007
1.1330	-0.0000	-2.0000	0.0007
1.1910	0.0000	-2.0000	0.0007
1.1910	0.0000	-2.0000	0.0007
1.1910	-0.0000	-2.0000	0.0007
1.1910	-0.0000	-2.0000	0.0006
1.1910	0.0000	-2.0000	0.0006
1.2480	-0.0000	-2.0000	0.0006
1.2480	-0.0000	-2.0000	0.0007
1.2480	-0.0000	-2.0000	0.0006
1.2480	-0.0000	-2.0000	0.0007
1.2970	-0.0000	-2.0000	0.0007
1.2970	-0.0000	-2.0000	0.0007
1.2970	-0.0000	-2.0000	0.0007
1.2970	-0.0000	-2.0000	0.0007
1.3030	-0.0000	-2.0000	0.0007
1.3100	-0.0000	-2.0000	0.0007
1.3680	-0.0000	-2.0000	0.0007
1.3680	-0.0000	-2.0000	0.0007
1.3680	-0.0000	-2.0000	0.0007
1.3680	-0.0000	-2.0000	0.0007
1.3680	-0.0000	-2.0000	0.0006
1.4280	-0.0000	-2.0000	0.0006
1.4280	-0.0000	-2.0000	0.0006
1.4280	-0.0000	-2.0000	0.0006
1.4280	-0.0000	-2.0000	0.0006
1.4280	-0.0000	-2.0000	0.0006
1.4810	-0.0000	-2.0000	0.0007
1.4810	-0.0000	-2.0000	0.0006
1.4810	-0.0000	-2.0000	0.0006
1.4810	-0.0000	-2.0000	0.0006
1.4810	-0.0000	-2.0000	0.0006
1.5280	-0.0000	-2.0000	0.0006
1.5280	-0.0000	-2.0000	0.0006
1.5280	-0.0000	-2.0000	0.0006
1.5400	-0.0000	-2.0000	0.0006
1.5920	0.0000	-2.0000	0.0006
1.6490	-0.0000	-2.0000	0.0006
1.7030	-0.0000	-2.0000	0.0006
1.7560	-0.0000	-2.0000	0.0006
1.7560	-0.0000	-2.0000	0.0006
1.8050	-0.0000	-2.0000	0.0006
1.8050	-0.0000	-2.0000	0.0006
1.8560	-0.0000	-2.0000	0.0006
1.8560	0.0000	-2.0000	0.0006
1.8560	0.0000	-2.0000	0.0006
1.8590	-0.0000	-2.0000	0.0006
1.8710	-0.0000	-2.0000	0.0006
1.9230	-0.0000	-2.0000	0.0006
1.9230	-0.0000	-2.0000	0.0006
1.9780	-0.0000	-2.0000	0.0007
1.9780	-0.0000	-2.0000	0.0006
2.0280	-0.0000	-2.0000	0.0006
2.0660	-0.0000	-2.0000	0.0006
2.0660	-0.0000	-2.0000	0.0006
2.0660	-0.0000	-2.0000	0.0006
2.0800	-0.0000	-2.0000	0.0006
2.1320	-0.0000	-2.0000	0.0006
2.1320	-0.0000	-2.0000	0.0006
2.1930	0.0000	-2.0000	0.0006
2.1930	-0.0000	-2.0000	0.0006
2.2490	-0.0000	-2.0000	0.0006
2.2490	0.0000	-2.0000	0.0006
2.2550	0.0000	-2.0000	0.0006
2.2640	0.0000	-2.0000	0.0006
2.3200	0.0000	-2.0000	0.0006
2.3200	-0.0000	-2.0000	0.0006
2.3680	0.0000	-2.0000	0.0006
2.3680	0.0000	-2.0000	0.0006
2.4140	0.0000	-2.0000	0.0006
2.4140	0.0000	-2.0000	0.0006
2.4140	0.0000	-2.0000	0.0006
2.4140	0.0000	-2.0000	0.0006
2.4200	-0.0000	-2.0000	0.0006
2.4310	-0.0000	-2.0000	0.0006
2.4830	-0.0000	-2.0000	0.0006
2.4830	-0.0000	-2.0000	0.0006
2.4830	0.0000	-2.0000	0.0006
2.4830	0.0000	-2.0000	0.0006
2.5320	0.0000	-2.0000	0.0006
2.5780	0.0000	-2.0000	0.0006
2.5780	-0.0000	-2.0000	0.0006
2.5840	0.0079	-2.0000	0.0005
2.5960	0.0178	-2.0000	0.0005
2.6440	0.0277	-2.0000	0.0005
2.6440	0.0376	-2.0000	0.0005
2.6440	0.0476	-2.0000	0.0006
2.6440	0.0575	-2.0000	0.0006
2.6890	0.0674	-2.0000	0.0004
2.6890	0.0774	-2.0000	0.0004
2.6890	0.0873	-2.0000	0.0003
2.6890	0.0973	-2.0000	0.0003
2.7380	0.1172	-2.0000	0.0001
2.7380	0.1372	-2.0000	-0.0002
2.7910	0.1472	-2.0000	-0.0004
2.7910	0.1572	-2.0000	-0.0006
2.7910	0.1672	-2.0000	-0.0008
2.7910	0.1773	-2.0000	-0.0011
2.7910	0.1873	-2.0000	-0.0013
2.8320	0.1973	-2.0000	-0.0015
2.8320	0.2074	-2.0000	-0.0017
2.8320	0.2174	-2.0000	-0.0018
2.8320	0.2275	-2.0001	-0.0019
2.8440	0.2375	-2.0001	-0.0020
2.8490	0.2476	-2.0001	-0.0019
2.8980	0.2779	-2.0002	-0.0023
2.8980	0.2880	-2.0002	-0.0024
2.9660	0.3190	-2.0003	-0.0022
2.9660	0.3510	-2.0003	-0.0010
3.0170	0.4058	-2.0003	0.0020
3.0260	0.4170	-2.0003	0.0028
3.0370	0.4281	-2.0002	0.0036
3.0810	0.4394	-2.0002	0.0044
3.0810	0.4506	-2.0001	0.0053
3.0810	0.4733	-2.0000	0.0072
3.1280	0.5189	-1.9996	0.0110
3.1750	0.5650	-1.9990	0.0143
3.2180	0.5880	-1.9986	0.0157
3.2180	0.6110	-1.9983	0.0170
3.2600	0.6225	-1.9981	0.0175
3.2600	0.6339	-1.9979	0.0181
3.2600	0.6453	-1.9976	0.0186
3.2600	0.6567	-1.9974	0.0191
3.3140	0.6681	-1.9972	0.0195
3.3140	0.6794	-1.9970	0.0199
3.3140	0.6907	-1.9968	0.0202
3.3140	0.7020	-1.9965	0.0205
3.3140	0.7133	-1.9963	0.0208
3.3740	0.7245	-1.9961	0.0211
3.3740	0.7358	-1.9958	0.0212
3.3740	0.7470	-1.9956	0.0214
3.3740	0.7582	-1.9953	0.0215
3.3740	0.7694	-1.9951	0.0216
3.4220	0.7806	-1.9949	0.0217
3.4220	0.8031	-1.9944	0.0218
3.4220	0.8143	-1.9941	0.0218
3.4220	0.8255	-1.9939	0.0218
3.4710	0.8591	-1.9932	0.0217
3.4710	0.8703	-1.9929	0.0216
3.4760	0.8815	-1.9927	0.0215
3.4870	0.8927	-1.9924	0.0214
3.5300	0.9039	-1.9922	0.0213
3.5300	0.9151	-1.9919	0.0213
3.5300	0.9264	-1.9917	0.0213
3.5720	0.9602	-1.9910	0.0213
3.5720	0.9714	-1.9908	0.0213
3.6130	0.9940	-1.9903	0.0213
3.6130	1.0165	-1.9898	0.0213
3.6620	1.0278	-1.9896	0.0213
3.6620	1.0390	-1.9893	0.0213
3.6620	1.0503	-1.9891	0.0213
3.6620	1.0615	-1.9888	0.0213
3.7070	1.0840	-1.9884	0.0213
3.7070	1.1178	-1.9876	0.0213
3.7590	1.1403	-1.9872	0.0213
3.7590	1.1516	-1.9869	0.0213
3.7590	1.1628	-1.9867	0.0213
3.7650	1.1741	-1.9864	0.0213
3.8200	1.1853	-1.9862	0.0213
3.8200	1.1966	-1.9860	0.0213
3.8200	1.2078	-1.9857	0.0213
3.8200	1.2190	-1.9855	0.0213
3.8200	1.2303	-1.9852	0.0213
3.8740	1.2415	-1.9850	0.0214
3.8740	1.2528	-1.9848	0.0214
3.8740	1.2640	-1.9845	0.0214
3.8740	1.2752	-1.9843	0.0214
3.8740	1.2864	-1.9840	0.0214
3.9190	1.2977	-1.9838	0.0214
3.9190	1.3089	-1.9836	0.0214
3.9190	1.3201	-1.9833	0.0214
3.9190	1.3313	-1.9831	0.0214
3.9320	1.3425	-1.9828	0.0214
3.9420	1.3536	-1.9826	0.0214
3.9830	1.3759	-1.9821	0.0213
3.9830	1.3980	-1.9816	0.0213
4.0280	1.4313	-1.9809	0.0213
4.0280	1.4424	-1.9807	0.0213
4.0740	1.4866	-1.9798	0.0213
4.1350	1.5198	-1.9791	0.0213
4.1350	1.5420	-1.9786	0.0213
4.1870	1.5973	-1.9774	0.0213
4.2370	1.6083	-1.9772	0.0213
4.2370	1.6194	-1.9769	0.0213
4.2370	1.6305	-1.9767	0.0213
4.2370	1.6415	-1.9765	0.0213
4.2370	1.6526	-1.9762	0.0213
4.2950	1.6636	-1.9760	0.0213
4.2950	1.6747	-1.9758	0.0213
4.2950	1.6857	-1.9755	0.0213
4.2950	1.6968	-1.9753	0.0213
4.2950	1.7079	-1.9751	0.0213
4.3500	1.7189	-1.9748	0.0213
4.3500	1.7300	-1.9746	0.0213
4.3500	1.7410	-1.9743	0.0212
4.3500	1.7521	-1.9741	0.0212
4.3500	1.7631	-1.9739	0.0212
4.4050	1.8073	-1.9729	0.0212
4.4050	1.8184	-1.9727	0.0212
4.4650	1.8294	-1.9725	0.0212
4.4650	1.8405	-1.9722	0.0212
4.4650	1.8515	-1.9720	0.0212
4.4650	1.8626	-1.9718	0.0212
4.4650	1.8736	-1.9715	0.0212
4.5150	1.8847	-1.9713	0.0212
4.5150	1.8957	-1.9711	0.0212
4.5150	1.9068	-1.9708	0.0212
4.5150	1.9178	-1.9706	0.0212
4.5150	1.9289	-1.9704	0.0212
4.5650	1.9510	-1.9699	0.0212
4.5650	1.9841	-1.9692	0.0212
4.6070	2.0062	-1.9687	0.0212
4.6070	2.0172	-1.9685	0.0212
4.6110	2.0283	-1.9683	0.0212
4.6200	2.0393	-1.9680	0.0212
4.6660	2.0504	-1.9678	0.0212
4.6660	2.0614	-1.9676	0.0212
4.6660	2.0725	-1.9673	0.0211
4.6660	2.0835	-1.9671	0.0211
4.7130	2.0945	-1.9669	0.0211
4.7130	2.1056	-1.9666	0.0211
4.7130	2.1166	-1.9664	0.0211
4.7130	2.1276	-1.9662	0.0211
4.7640	2.1497	-1.9657	0.0211
4.7640	2.1828	-1.9650	0.0211
4.8090	2.2159	-1.9643	0.0211
4.8090	2.2270	-1.9641	0.0211
4.8180	2.2380	-1.9638	0.0211
4.8300	2.2491	-1.9636	0.0211
4.8780	2.2822	-1.9629	0.0211
4.8780	2.2932	-1.9627	0.0211
4.9260	2.3042	-1.9624	0.0211
4.9260	2.3153	-1.9622	0.0211
4.9260	2.3263	-1.9620	0.0211
4.9260	2.3373	-1.9617	0.0211
4.9840	2.4035	-1.9603	0.0210
5.0390	2.4146	-1.9601	0.0210
5.0390	2.4256	-1.9599	0.0210
5.0390	2.4366	-1.9596	0.0210
5.0390	2.4477	-1.9594	0.0210
5.0390	2.4587	-1.9592	0.0210
5.0630	2.4697	-1.9589	0.0210
5.0630	2.4807	-1.9587	0.0210
5.1230	2.5028	-1.9582	0.0210
5.1230	2.5359	-1.9575	0.0210
5.1690	2.5690	-1.9569	0.0210
5.1690	2.5800	-1.9566	0.0210
5.1700	2.5910	-1.9564	0.0210
5.1820	2.6021	-1.9562	0.0210
5.2220	2.6351	-1.9555	0.0210
5.2670	2.6462	-1.9552	0.0210
5.2670	2.6572	-1.9550	0.0210
5.2670	2.6682	-1.9548	0.0210
5.2670	2.6792	-1.9545	0.0210
5.3130	2.6903	-1.9543	0.0210
5.3130	2.7013	-1.9541	0.0210
5.3130	2.7123	-1.9538	0.0210
5.3130	2.7233	-1.9536	0.0210
5.3570	2.7344	-1.9534	0.0209
5.3570	2.7454	-1.9532	0.0209
5.3570	2.7564	-1.9529	0.0209
5.3570	2.7674	-1.9527	0.0209
5.3570	2.7784	-1.9525	0.0209
5.4070	2.7895	-1.9522	0.0209
5.4070	2.8005	-1.9520	0.0209
5.4070	2.8115	-1.9518	0.0209
5.4070	2.8225	-1.9515	0.0209
5.4130	2.8336	-1.9513	0.0209
5.4230	2.8446	-1.9511	0.0209
5.4630	2.8666	-1.9506	0.0209
5.4630	2.8777	-1.9504	0.0209
5.5100	2.9217	-1.9495	0.0209
5.5660	2.9548	-1.9488	0.0209
5.5660	2.9768	-1.9483	0.0209
5.6090	3.0209	-1.9474	0.0209
5.6100	3.0319	-1.9472	0.0208
5.6210	3.0430	-1.9469	0.0208
5.6660	3.0760	-1.9462	0.0208
5.6660	3.0870	-1.9460	0.0208
5.7120	3.0980	-1.9458	0.0208
5.7120	3.1091	-1.9456	0.0208
5.7120	3.1201	-1.9453	0.0208
5.7120	3.1311	-1.9451	0.0208
5.7580	3.1531	-1.9446	0.0208
5.7580	3.1752	-1.9442	0.0208
5.8070	3.1862	-1.9440	0.0208
5.8070	3.1972	-1.9437	0.0208
5.8070	3.2082	-1.9435	0.0208
5.8070	3.2192	-1.9433	0.0208
5.8610	3.2743	-1.9421	0.0208
5.9180	3.2853	-1.9419	0.0208
5.9180	3.2963	-1.9417	0.0207
5.9180	3.3073	-1.9414	0.0207
5.9180	3.3184	-1.9412	0.0207
5.9180	3.3294	-1.9410	0.0207
5.9180	3.3404	-1.9408	0.0207
5.9750	3.3514	-1.9405	0.0207
5.9750	3.3624	-1.9403	0.0207
5.9750	3.3734	-1.9401	0.0207
5.9750	3.3845	-1.9398	0.0207
5.9750	3.3955	-1.9396	0.0207
5.9850	3.4065	-1.9394	0.0207
5.9960	3.4175	-1.9392	0.0207
6.0450	3.4395	-1.9387	0.0207
6.0450	3.4615	-1.9382	0.0207
6.0910	3.4836	-1.9378	0.0207
6.0910	3.5056	-1.9373	0.0207
6.1380	3.5607	-1.9362	0.0207
6.1860	3.5827	-1.9357	0.0207
6.1860	3.5937	-1.9355	0.0207
6.1860	3.6047	-1.9353	0.0207
6.1930	3.6157	-1.9351	0.0207
6.2040	3.6267	-1.9348	0.0207
6.2470	3.6487	-1.9344	0.0207
6.2470	3.6598	-1.9341	0.0206
6.2930	3.6928	-1.9335	0.0206
6.2930	3.7148	-1.9330	0.0206
6.3530	3.7588	-1.9321	0.0206
6.3530	3.7698	-1.9319	0.0206
6.4090	3.7809	-1.9316	0.0206
6.4090	3.7919	-1.9314	0.0206
6.4090	3.8029	-1.9312	0.0206
6.4090	3.8139	-1.9310	0.0206
6.4090	3.8249	-1.9307	0.0206
6.4610	3.8799	-1.9296	0.0206
6.5060	3.9130	-1.9289	0.0206
6.5060	3.9240	-1.9287	0.0206
6.5120	3.9350	-1.9285	0.0206
6.5240	3.9460	-1.9282	0.0206
6.5690	3.9680	-1.9278	0.0205
6.5690	3.9900	-1.9273	0.0205
6.6150	4.0010	-1.9271	0.0205
6.6150	4.0120	-1.9269	0.0205
6.6150	4.0231	-1.9267	0.0205
6.6150	4.0341	-1.9264	0.0205
6.6610	4.0451	-1.9262	0.0205
6.6610	4.0561	-1.9260	0.0205
6.6610	4.0671	-1.9258	0.0205
6.6610	4.0781	-1.9255	0.0205
6.7110	4.1001	-1.9251	0.0205
6.7110	4.1331	-1.9244	0.0205
6.7570	4.1661	-1.9237	0.0205
6.7570	4.1771	-1.9235	0.0205
6.7650	4.1881	-1.9233	0.0205
6.7770	4.1992	-1.9231	0.0205
6.8200	4.2212	-1.9226	0.0205
6.8200	4.2432	-1.9221	0.0205
6.8710	4.2652	-1.9217	0.0205
6.8710	4.2872	-1.9212	0.0205
6.9180	4.3312	-1.9203	0.0204
6.9820	4.3422	-1.9201	0.0204
6.9820	4.3532	-1.9199	0.0204
6.9820	4.3642	-1.9197	0.0204
6.9820	4.3752	-1.9194	0.0204
6.9820	4.3862	-1.9192	0.0204
6.9820	4.3973	-1.9190	0.0204
7.0380	4.4303	-1.9183	0.0204
7.0380	4.4413	-1.9181	0.0204
7.0380	4.4523	-1.9179	0.0204
7.0420	4.4633	-1.9176	0.0204
7.0510	4.4743	-1.9174	0.0204
7.1060	4.5073	-1.9168	0.0204
7.1060	4.5183	-1.9165	0.0204
7.1520	4.5403	-1.9161	0.0204
7.1520	4.5733	-1.9154	0.0204
7.2030	4.5843	-1.9152	0.0204
7.2030	4.5953	-1.9150	0.0204
7.2030	4.6063	-1.9147	0.0204
7.2030	4.6173	-1.9145	0.0204
7.2050	4.6284	-1.9143	0.0204
7.2160	4.6394	-1.9141	0.0204
7.2630	4.6724	-1.9134	0.0203
7.2630	4.6834	-1.9132	0.0203
7.3210	4.6944	-1.9129	0.0203
7.3210	4.7054	-1.9127	0.0203
7.3210	4.7164	-1.9125	0.0203
7.3210	4.7274	-1.9123	0.0203
7.3210	4.7384	-1.9120	0.0203
7.3800	4.7934	-1.9109	0.0203
7.4280	4.8484	-1.9098	0.0203
7.4760	4.8704	-1.9094	0.0203
7.4760	4.8814	-1.9091	0.0203
7.4760	4.8924	-1.9089	0.0203
7.4810	4.9034	-1.9087	0.0203
7.4920	4.9144	-1.9085	0.0203
7.5400	4.9364	-1.9080	0.0203
7.5400	4.9584	-1.9076	0.0203
7.5890	4.9804	-1.9071	0.0203
7.5890	5.0025	-1.9067	0.0202
7.6390	5.0575	-1.9056	0.0202
7.6860	5.0795	-1.9051	0.0202
7.6860	5.0905	-1.9049	0.0202
7.6860	5.1015	-1.9047	0.0202
7.6890	5.1125	-1.9045	0.0202
7.7000	5.1235	-1.9042	0.0202
7.7470	5.1455	-1.9038	0.0202
7.7470	5.1675	-1.9033	0.0202
7.7950	5.2115	-1.9025	0.0202
7.8490	5.2445	-1.9018	0.0202
7.8490	5.2665	-1.9013	0.0202
7.9000	5.3105	-1.9005	0.0202
7.9000	5.3215	-1.9002	0.0201
7.9440	5.3325	-1.9000	0.0201
7.9440	5.3435	-1.8998	0.0201
7.9440	5.3545	-1.8996	0.0201
7.9440	5.3655	-1.8994	0.0201
7.9550	5.3765	-1.8991	0.0201
7.9650	5.3875	-1.8989	0.0201
8.0160	5.4205	-1.8982	0.0201
8.0160	5.4315	-1.8980	0.0201
8.0630	5.4535	-1.8976	0.0201
8.0630	5.4865	-1.8969	0.0201
8.1120	5.5305	-1.8960	0.0201
8.1200	5.5415	-1.8958	0.0201
8.1300	5.5525	-1.8956	0.0201
8.1780	5.5745	-1.8952	0.0201
8.1780	5.5965	-1.8947	0.0201
8.2370	5.6075	-1.8945	0.0201
8.2370	5.6185	-1.8943	0.0201
8.2370	5.6405	-1.8938	0.0201
8.2370	5.6515	-1.8936	0.0201
8.2790	5.6625	-1.8934	0.0201
8.2790	5.6735	-1.8932	0.0201
8.2790	5.6845	-1.8929	0.0201
8.2790	5.6955	-1.8927	0.0201
8.2840	5.7065	-1.8925	0.0201
8.2940	5.7175	-1.8923	0.0201
8.3410	5.7615	-1.8914	0.0200
8.3990	5.7835	-1.8910	0.0200
8.3990	5.8165	-1.8903	0.0200
8.4560	5.8276	-1.8901	0.0200
8.4560	5.8385	-1.8899	0.0200
8.4560	5.8495	-1.8896	0.0200
8.4560	5.8605	-1.8894	0.0200
8.4560	5.8715	-1.8892	0.0200
8.5110	5.8825	-1.8890	0.0200
8.5110	5.8935	-1.8888	0.0200
8.5110	5.9045	-1.8885	0.0200
8.5110	5.9155	-1.8883	0.0200
8.5110	5.9265	-1.8881	0.0200
8.5570	5.9375	-1.8879	0.0200
8.5570	5.9485	-1.8877	0.0200
8.5570	5.9595	-1.8874	0.0200
8.5570	5.9705	-1.8872	0.0200
8.5590	5.9815	-1.8870	0.0200
8.5690	5.9925	-1.8868	0.0200
8.6170	6.0035	-1.8866	0.0200
8.6170	6.0145	-1.8863	0.0200
8.6170	6.0255	-1.8861	0.0200
8.6170	6.0365	-1.8859	0.0200
8.6700	6.0695	-1.8852	0.0200
8.6700	6.0915	-1.8848	0.0200
8.7210	6.1245	-1.8841	0.0200
8.7210	6.1355	-1.8839	0.0200
8.7220	6.1465	-1.8837	0.0200
8.7350	6.1575	-1.8835	0.0200
8.7850	6.1685	-1.8833	0.0200
8.7850	6.1795	-1.8830	0.0200
8.7850	6.1905	-1.8828	0.0200
8.7850	6.2015	-1.8826	0.0200
8.8390	6.2235	-1.8822	0.0200
8.8390	6.2565	-1.8815	0.0200
8.8880	6.2785	-1.8811	0.0199
8.8880	6.3005	-1.8806	0.0199
8.8880	6.3115	-1.8804	0.0199
8.9440	6.3555	-1.8795	0.0199
8.9440	6.3665	-1.8793	0.0199
9.0020	6.4215	-1.8782	0.0199
9.0630	6.4435	-1.8778	0.0199
9.0630	6.4765	-1.8771	0.0199
9.1160	6.4985	-1.8767	0.0199
9.1160	6.5315	-1.8760	0.0199
9.1700	6.5865	-1.8749	0.0199
9.2160	6.5975	-1.8747	0.0199
9.2160	6.6085	-1.8745	0.0199
9.2160	6.6195	-1.8743	0.0199
9.2160	6.6305	-1.8741	0.0199
9.2180	6.6415	-1.8738	0.0199
9.2310	6.6525	-1.8736	0.0198
9.2810	6.6635	-1.8734	0.0198
9.2810	6.6745	-1.8732	0.0198
9.2810	6.6855	-1.8730	0.0198
9.2810	6.6965	-1.8727	0.0198
9.3240	6.7075	-1.8725	0.0198
9.3240	6.7185	-1.8723	0.0198
9.3240	6.7295	-1.8721	0.0198
9.3240	6.7405	-1.8719	0.0198
9.3760	6.7735	-1.8712	0.0198
9.3760	6.7955	-1.8708	0.0198
9.4370	6.8175	-1.8703	0.0198
9.4370	6.8505	-1.8697	0.0198
9.4930	6.8835	-1.8690	0.0198
9.4930	6.9165	-1.8684	0.0197
9.5320	6.9385	-1.8680	0.0197
9.5320	6.9495	-1.8677	0.0197
9.5380	6.9605	-1.8675	0.0197
9.5480	6.9715	-1.8673	0.0197
9.5990	7.0045	-1.8667	0.0197
9.5990	7.0155	-1.8664	0.0197
9.6560	7.0705	-1.8654	0.0197
9.7040	7.0925	-1.8649	0.0197
9.7040	7.1035	-1.8647	0.0197
9.7040	7.1145	-1.8645	0.0197
9.7040	7.1255	-1.8643	0.0197
9.7500	7.1475	-1.8638	0.0197
9.7500	7.1695	-1.8634	0.0197
9.7570	7.1805	-1.8632	0.0197
9.7680	7.1915	-1.8630	0.0197
9.8130	7.2245	-1.8623	0.0197
9.8130	7.2355	-1.8621	0.0197
9.8590	7.2465	-1.8619	0.0197
9.8590	7.2574	-1.8617	0.0197
9.8590	7.2684	-1.8615	0.0197
9.8590	7.2794	-1.8612	0.0197
9.9120	7.2904	-1.8610	0.0197
9.9120	7.3014	-1.8608	0.0197
9.9120	7.3124	-1.8606	0.0197
9.9120	7.3234	-1.8604	0.0197
9.9120	7.3344	-1.8602	0.0197
9.9630	7.3784	-1.8593	0.0197
9.9670	7.3894	-1.8591	0.0197
9.9770	7.4004	-1.8589	0.0197
10.0270	7.4444	-1.8580	0.0196
10.0710	7.4554	-1.8578	0.0196
10.0710	7.4664	-1.8576	0.0196
10.0710	7.4774	-1.8573	0.0196
10.0710	7.4884	-1.8571	0.0196
10.1110	7.5214	-1.8565	0.0196
10.1110	7.5324	-1.8563	0.0196
10.1630	7.5434	-1.8560	0.0196
10.1630	7.5544	-1.8558	0.0196
10.1630	7.5654	-1.8556	0.0196
10.1630	7.5764	-1.8554	0.0196
10.2160	7.5874	-1.8552	0.0196
10.2160	7.5984	-1.8550	0.0196
10.2160	7.6094	-1.8548	0.0196
10.2160	7.6204	-1.8545	0.0196
10.2160	7.6314	-1.8543	0.0196
10.2640	7.6424	-1.8541	0.0196
10.2640	7.6534	-1.8539	0.0196
10.2640	7.6644	-1.8537	0.0196
10.2640	7.6754	-1.8535	0.0196
10.2640	7.6864	-1.8532	0.0196
10.3300	7.6974	-1.8530	0.0196
10.3300	7.7084	-1.8528	0.0196
10.3300	7.7194	-1.8526	0.0196
10.3300	7.7304	-1.8524	0.0196
10.3300	7.7414	-1.8522	0.0196
10.3850	7.7524	-1.8520	0.0195
10.3850	7.7634	-1.8517	0.0195
10.3850	7.7744	-1.8515	0.0195
10.3850	7.7854	-1.8513	0.0195
10.3850	7.7964	-1.8511	0.0195
10.3850	7.8074	-1.8509	0.0195
10.4380	7.8184	-1.8507	0.0195
10.4380	7.8294	-1.8505	0.0195
10.4380	7.8404	-1.8502	0.0195
10.4380	7.8514	-1.8500	0.0195
10.4400	7.8624	-1.8498	0.0195
10.4500	7.8734	-1.8496	0.0195
10.5010	7.8844	-1.8494	0.0195
10.5010	7.8954	-1.8492	0.0195
10.5010	7.9064	-1.8490	0.0195
10.5010	7.9174	-1.8487	0.0195
10.5510	7.9504	-1.8481	0.0195
10.5510	7.9723	-1.8477	0.0195
10.6040	8.0273	-1.8466	0.0195
10.6150	8.0383	-1.8464	0.0195
10.6610	8.0603	-1.8460	0.0195
10.6610	8.0823	-1.8455	0.0194
10.7070	8.1153	-1.8449	0.0194
10.7070	8.1263	-1.8447	0.0194
10.7520	8.1593	-1.8440	0.0194
10.7520	8.1703	-1.8438	0.0194
10.7980	8.1923	-1.8434	0.0194
10.7980	8.2143	-1.8430	0.0194
10.8420	8.2473	-1.8423	0.0194
10.8420	8.2583	-1.8421	0.0194
