t	x_odom	y_odom	th_odom
35.7960	19.0230	19.5320	2.0190
35.7960	19.0135	19.5518	2.0141
35.8550	18.9994	19.5817	2.0067
35.8550	18.9902	19.6017	2.0018
35.9190	18.9765	19.6317	1.9944
35.9190	18.9630	19.6619	1.9870
35.9720	18.9498	19.6922	1.9795
35.9720	18.9454	19.7023	1.9770
35.9720	18.9411	19.7124	1.9746
35.9800	18.9368	19.7225	1.9721
35.9900	18.9325	19.7327	1.9696
36.0490	18.9198	19.7631	1.9621
36.0490	18.9114	19.7835	1.9570
36.1050	18.9073	19.7937	1.9545
36.1050	18.9032	19.8039	1.9520
36.1050	18.8991	19.8141	1.9495
36.1050	18.8950	19.8244	1.9469
36.1050	18.8910	19.8347	1.9444
36.1610	18.8870	19.8449	1.9418
36.1650	18.8830	19.8552	1.9393
36.1650	18.8791	19.8654	1.9367
36.1650	18.8751	19.8757	1.9342
36.1650	18.8712	19.8860	1.9317
36.2170	18.8674	19.8963	1.9291
36.2170	18.8635	19.9066	1.9266
36.2170	18.8597	19.9170	1.9240
36.2170	18.8559	19.9273	1.9215
36.2170	18.8521	19.9376	1.9190
36.2750	18.8484	19.9480	1.9164
36.2750	18.8447	19.9583	1.9139
36.2750	18.8410	19.9687	1.9114
36.2750	18.8373	19.9791	1.9089
36.2750	18.8337	19.9895	1.9063
36.2750	18.8301	19.9999	1.9038
36.3370	18.8265	20.0103	1.9012
36.3370	18.8229	20.0207	1.8987
36.3370	18.8194	20.0311	1.8961
36.3370	18.8159	20.0415	1.8936
36.3370	18.8124	20.0519	1.8912
36.3430	18.8090	20.0623	1.8887
36.3540	18.8056	20.0728	1.8861
36.4060	18.7921	20.1148	1.8758
36.4670	18.7888	20.1253	1.8733
36.4670	18.7856	20.1358	1.8707
36.4670	18.7823	20.1463	1.8682
36.4670	18.7791	20.1569	1.8657
36.4670	18.7759	20.1674	1.8631
36.4670	18.7728	20.1780	1.8605
36.5270	18.7696	20.1885	1.8578
36.5270	18.7665	20.1991	1.8552
36.5270	18.7604	20.2202	1.8499
36.5270	18.7574	20.2307	1.8473
36.5310	18.7544	20.2413	1.8447
36.5420	18.7515	20.2519	1.8421
36.5910	18.7485	20.2625	1.8395
36.5910	18.7456	20.2732	1.8370
36.5910	18.7427	20.2838	1.8344
36.5910	18.7399	20.2944	1.8318
36.6510	18.7370	20.3051	1.8292
36.6510	18.7342	20.3157	1.8267
36.6510	18.7315	20.3264	1.8241
36.6510	18.7287	20.3370	1.8216
36.6510	18.7260	20.3477	1.8190
36.7030	18.7233	20.3584	1.8165
36.7030	18.7206	20.3691	1.8138
36.7030	18.7180	20.3798	1.8113
36.7030	18.7154	20.3905	1.8086
36.7030	18.7128	20.4012	1.8060
36.7500	18.7052	20.4331	1.8052
36.7500	18.7027	20.4436	1.8064
36.7510	18.7002	20.4542	1.8078
36.7600	18.6976	20.4647	1.8091
36.8130	18.6899	20.4962	1.8131
36.8130	18.6846	20.5174	1.8159
36.8770	18.6713	20.5698	1.8230
36.9300	18.6631	20.6013	1.8274
36.9300	18.6576	20.6223	1.8304
36.9850	18.6492	20.6535	1.8350
36.9850	18.6436	20.6742	1.8380
37.0320	18.6319	20.7162	1.8446
37.0360	18.6289	20.7269	1.8463
37.0460	18.6259	20.7375	1.8482
37.0990	18.6136	20.7802	1.8559
37.1570	18.6104	20.7910	1.8579
37.1570	18.6040	20.8125	1.8620
37.1570	18.6008	20.8233	1.8641
37.1570	18.5975	20.8341	1.8662
37.2080	18.5942	20.8449	1.8683
37.2080	18.5909	20.8556	1.8704
37.2080	18.5876	20.8664	1.8726
37.2080	18.5842	20.8772	1.8748
37.2080	18.5808	20.8879	1.8770
37.2580	18.5740	20.9094	1.8814
37.2580	18.5636	20.9415	1.8881
37.3180	18.5600	20.9522	1.8903
37.3180	18.5565	20.9629	1.8926
37.3180	18.5529	20.9735	1.8949
37.3180	18.5493	20.9842	1.8971
37.3180	18.5457	20.9948	1.8994
37.3740	18.5274	21.0477	1.9106
37.4350	18.5236	21.0581	1.9129
37.4350	18.5199	21.0686	1.9152
37.4350	18.5161	21.0791	1.9175
37.4350	18.5123	21.0896	1.9198
37.4350	18.5084	21.1002	1.9221
37.4350	18.5045	21.1108	1.9244
37.4980	18.5006	21.1214	1.9267
37.4980	18.4967	21.1318	1.9291
37.4980	18.4928	21.1422	1.9314
37.4980	18.4889	21.1526	1.9338
37.4980	18.4849	21.1630	1.9362
37.4980	18.4810	21.1733	1.9386
37.5050	18.4770	21.1835	1.9410
37.5610	18.4730	21.1938	1.9435
37.5610	18.4690	21.2039	1.9459
37.5610	18.4650	21.2141	1.9484
37.5610	18.4610	21.2243	1.9510
37.6150	18.4569	21.2344	1.9535
37.6150	18.4528	21.2445	1.9560
37.6150	18.4487	21.2547	1.9586
37.6150	18.4445	21.2648	1.9612
37.6150	18.4404	21.2749	1.9638
37.6730	18.4361	21.2851	1.9664
37.6730	18.4319	21.2951	1.9690
37.6730	18.4277	21.3051	1.9716
37.6730	18.4234	21.3152	1.9743
37.6730	18.4191	21.3253	1.9770
37.7240	18.4147	21.3354	1.9797
37.7240	18.4104	21.3454	1.9822
37.7240	18.4060	21.3554	1.9847
37.7240	18.4016	21.3653	1.9872
37.7240	18.3972	21.3753	1.9896
37.7690	18.3883	21.3951	1.9948
37.7690	18.3793	21.4148	1.9999
37.7730	18.3748	21.4247	2.0025
37.7820	18.3703	21.4346	2.0051
37.8330	18.3657	21.4444	2.0076
37.8330	18.3610	21.4543	2.0101
37.8330	18.3564	21.4642	2.0126
37.8330	18.3517	21.4741	2.0151
37.8890	18.3470	21.4839	2.0176
37.8890	18.3423	21.4938	2.0201
37.8890	18.3327	21.5134	2.0250
37.8890	18.3279	21.5232	2.0275
37.9510	18.3133	21.5527	2.0349
37.9510	18.2985	21.5819	2.0424
38.0110	18.2886	21.6013	2.0474
38.0110	18.2785	21.6208	2.0524
38.0110	18.2734	21.6305	2.0549
38.0150	18.2683	21.6402	2.0573
38.0260	18.2631	21.6499	2.0598
38.0830	18.2475	21.6789	2.0671
38.0830	18.2370	21.6982	2.0721
38.1260	18.2317	21.7078	2.0745
38.1260	18.2264	21.7174	2.0770
38.1260	18.2211	21.7271	2.0795
38.1260	18.2157	21.7366	2.0819
38.1360	18.2103	21.7462	2.0844
38.1440	18.2049	21.7558	2.0868
38.2050	18.1776	21.8033	2.0992
38.2500	18.1665	21.8222	2.1042
38.2500	18.1553	21.8411	2.1093
38.2500	18.1497	21.8505	2.1118
38.2690	18.1440	21.8598	2.1143
38.3330	18.1383	21.8692	2.1169
38.3330	18.1326	21.8786	2.1194
38.3330	18.1269	21.8879	2.1220
38.3330	18.1211	21.8973	2.1245
38.3330	18.1154	21.9066	2.1270
38.4000	18.1096	21.9158	2.1295
38.4000	18.1038	21.9251	2.1320
38.4000	18.0979	21.9344	2.1346
38.4000	18.0920	21.9437	2.1371
38.4000	18.0861	21.9529	2.1397
38.4000	18.0803	21.9621	2.1422
38.4640	18.0743	21.9713	2.1448
38.4640	18.0683	21.9805	2.1474
38.4640	18.0624	21.9897	2.1499
38.4640	18.0564	21.9988	2.1525
38.4640	18.0503	22.0080	2.1551
38.4640	18.0443	22.0171	2.1576
38.5240	18.0260	22.0444	2.1655
38.5240	18.0075	22.0714	2.1732
38.5870	18.0013	22.0805	2.1759
38.5870	17.9950	22.0895	2.1785
38.5870	17.9887	22.0986	2.1810
38.5870	17.9824	22.1076	2.1836
38.5870	17.9760	22.1166	2.1861
38.5870	17.9697	22.1255	2.1887
38.5980	17.9633	22.1345	2.1913
38.6600	17.9310	22.1791	2.2042
38.7230	17.9245	22.1879	2.2067
38.7230	17.9179	22.1968	2.2093
38.7230	17.9113	22.2057	2.2119
38.7230	17.9047	22.2145	2.2145
38.7230	17.8981	22.2233	2.2170
38.7230	17.8914	22.2321	2.2196
38.7800	17.8847	22.2409	2.2222
38.7800	17.8781	22.2496	2.2247
38.7800	17.8714	22.2584	2.2273
38.7800	17.8647	22.2671	2.2298
38.7800	17.8579	22.2758	2.2324
38.7830	17.8511	22.2844	2.2350
38.7940	17.8443	22.2931	2.2376
38.8560	17.8100	22.3362	2.2505
38.9040	17.7891	22.3618	2.2582
38.9040	17.7821	22.3703	2.2608
38.9040	17.7750	22.3788	2.2634
38.9150	17.7680	22.3873	2.2659
38.9670	17.7396	22.4210	2.2763
39.0230	17.7325	22.4293	2.2788
39.0230	17.7253	22.4377	2.2815
39.0230	17.7182	22.4460	2.2841
39.0230	17.7109	22.4543	2.2867
39.0230	17.7037	22.4626	2.2893
39.0830	17.6598	22.5120	2.3048
39.1430	17.6226	22.5527	2.3179
39.1470	17.6152	22.5607	2.3204
39.1580	17.6076	22.5688	2.3231
39.2150	17.6001	22.5768	2.3257
39.2150	17.5925	22.5849	2.3283
39.2150	17.5850	22.5928	2.3309
39.2150	17.5773	22.6008	2.3335
39.2150	17.5697	22.6088	2.3361
39.2760	17.5468	22.6325	2.3440
39.2760	17.5313	22.6482	2.3491
39.3350	17.5236	22.6560	2.3518
39.3350	17.5158	22.6639	2.3544
39.3350	17.5080	22.6717	2.3570
39.3350	17.5003	22.6794	2.3596
39.3350	17.4925	22.6871	2.3622
39.3920	17.4846	22.6948	2.3649
39.3920	17.4767	22.7026	2.3675
39.3920	17.4688	22.7104	2.3701
39.3920	17.4609	22.7180	2.3727
39.3920	17.4529	22.7257	2.3754
39.3920	17.4451	22.7332	2.3780
39.4380	17.4371	22.7409	2.3807
39.4380	17.4291	22.7484	2.3833
39.4380	17.4211	22.7559	2.3860
39.4380	17.4131	22.7635	2.3886
39.4460	17.4051	22.7710	2.3913
39.4550	17.3971	22.7785	2.3939
39.5090	17.3890	22.7859	2.3966
39.5090	17.3808	22.7934	2.3992
39.5090	17.3727	22.8009	2.4018
39.5090	17.3646	22.8082	2.4045
39.5700	17.3564	22.8157	2.4071
39.5700	17.3483	22.8230	2.4098
39.5700	17.3401	22.8303	2.4124
39.5700	17.3319	22.8376	2.4151
39.5700	17.3236	22.8450	2.4177
39.5700	17.3153	22.8523	2.4203
39.6300	17.3070	22.8595	2.4230
39.6300	17.2987	22.8668	2.4257
39.6300	17.2905	22.8740	2.4283
39.6300	17.2821	22.8811	2.4310
39.6300	17.2738	22.8883	2.4336
39.6300	17.2655	22.8954	2.4362
39.6860	17.2403	22.9167	2.4442
39.6860	17.2233	22.9308	2.4496
39.6940	17.2148	22.9378	2.4523
39.7070	17.2063	22.9448	2.4550
39.7610	17.1721	22.9726	2.4657
39.8250	17.1463	22.9931	2.4737
39.8250	17.1116	23.0202	2.4843
39.8910	17.1029	23.0269	2.4870
39.8910	17.0940	23.0336	2.4897
39.8910	17.0853	23.0403	2.4924
39.8910	17.0765	23.0469	2.4951
39.8910	17.0678	23.0535	2.4977
39.8950	17.0590	23.0601	2.5004
39.9080	17.0502	23.0666	2.5031
39.9650	17.0413	23.0732	2.5057
39.9650	17.0324	23.0798	2.5084
39.9650	17.0235	23.0863	2.5111
39.9650	17.0056	23.0993	2.5165
40.0260	16.9878	23.1121	2.5219
40.0260	16.9609	23.1311	2.5299
40.0910	16.9519	23.1374	2.5325
40.0910	16.9428	23.1437	2.5352
40.0910	16.9338	23.1499	2.5380
40.0910	16.9247	23.1562	2.5407
40.0910	16.9157	23.1623	2.5434
40.0910	16.9065	23.1686	2.5461
40.1430	16.8974	23.1747	2.5488
40.1430	16.8883	23.1809	2.5515
40.1430	16.8791	23.1870	2.5542
40.1430	16.8700	23.1931	2.5569
40.1430	16.8608	23.1991	2.5596
40.1480	16.8516	23.2052	2.5623
40.1600	16.8423	23.2112	2.5650
40.2130	16.8145	23.2291	2.5730
40.2130	16.8053	23.2350	2.5758
40.2780	16.7680	23.2584	2.5865
40.2780	16.7492	23.2700	2.5920
40.3310	16.7210	23.2871	2.6001
40.3310	16.7021	23.2984	2.6055
40.3340	16.6927	23.3040	2.6082
40.3480	16.6832	23.3096	2.6109
40.3960	16.6642	23.3206	2.6164
40.3960	16.6451	23.3316	2.6218
40.4430	16.6260	23.3425	2.6272
40.4430	16.6068	23.3533	2.6326
40.4920	16.5779	23.3693	2.6407
40.4920	16.5585	23.3798	2.6462
40.5390	16.5489	23.3850	2.6489
40.5390	16.5392	23.3901	2.6516
40.5390	16.5296	23.3953	2.6543
40.5390	16.5198	23.4004	2.6570
40.5430	16.5100	23.4056	2.6597
40.5560	16.5003	23.4107	2.6625
40.6000	16.4709	23.4258	2.6707
40.6560	16.4513	23.4357	2.6760
40.6560	16.4217	23.4504	2.6841
40.6560	16.4118	23.4553	2.6868
40.7150	16.4020	23.4600	2.6895
40.7150	16.3822	23.4696	2.6950
40.7150	16.3722	23.4743	2.6978
40.7150	16.3623	23.4790	2.7005
40.7210	16.3524	23.4837	2.7031
40.7320	16.3424	23.4884	2.7058
40.7890	16.3123	23.5022	2.7141
40.7890	16.2922	23.5113	2.7195
40.8410	16.2821	23.5158	2.7199
40.8410	16.2721	23.5203	2.7190
40.8410	16.2621	23.5248	2.7181
40.8410	16.2522	23.5293	2.7172
40.8410	16.2422	23.5338	2.7162
40.8530	16.2322	23.5384	2.7152
40.9090	16.2124	23.5474	2.7133
40.9090	16.1829	23.5609	2.7102
40.9650	16.1730	23.5655	2.7092
40.9650	16.1631	23.5700	2.7081
40.9650	16.1531	23.5747	2.7070
40.9650	16.1431	23.5793	2.7059
40.9650	16.1331	23.5840	2.7048
41.0160	16.1232	23.5886	2.7035
41.0160	16.1132	23.5933	2.7022
41.0160	16.1033	23.5980	2.7008
41.0160	16.0933	23.6027	2.6993
41.0180	16.0834	23.6074	2.6977
41.0290	16.0735	23.6121	2.6961
41.0750	16.0635	23.6169	2.6944
41.0750	16.0536	23.6217	2.6928
41.0750	16.0436	23.6265	2.6911
41.0750	16.0337	23.6313	2.6893
41.1240	16.0237	23.6361	2.6876
41.1240	16.0138	23.6410	2.6858
41.1240	16.0039	23.6459	2.6840
41.1240	15.9939	23.6508	2.6822
41.1750	15.9741	23.6607	2.6786
41.1750	15.9443	23.6756	2.6730
41.2220	15.9343	23.6807	2.6711
41.2220	15.9244	23.6857	2.6692
41.2220	15.9145	23.6908	2.6673
41.2220	15.9047	23.6958	2.6654
41.2270	15.8949	23.7009	2.6635
41.2380	15.8850	23.7061	2.6615
41.2890	15.8751	23.7112	2.6596
41.2890	15.8653	23.7164	2.6576
41.2890	15.8554	23.7216	2.6557
41.2890	15.8456	23.7268	2.6537
41.3380	15.8358	23.7320	2.6518
41.3380	15.8260	23.7372	2.6497
41.3380	15.8162	23.7425	2.6478
41.3380	15.8065	23.7477	2.6458
41.3840	15.7967	23.7530	2.6438
41.3840	15.7870	23.7583	2.6419
41.3840	15.7773	23.7637	2.6399
41.3840	15.7676	23.7690	2.6379
41.3840	15.7578	23.7744	2.6359
41.4400	15.7481	23.7797	2.6338
41.4400	15.7384	23.7852	2.6317
41.4400	15.7288	23.7906	2.6297
41.4400	15.7191	23.7960	2.6276
41.4400	15.7095	23.8014	2.6256
41.4950	15.6615	23.8290	2.6147
41.5570	15.6328	23.8458	2.6079
41.5570	15.6137	23.8572	2.6032
41.6030	15.5948	23.8685	2.5984
41.6030	15.5666	23.8857	2.5911
41.6540	15.5386	23.9030	2.5837
41.6540	15.5293	23.9088	2.5812
41.6570	15.5201	23.9146	2.5788
41.6670	15.5109	23.9204	2.5762
41.7210	15.5017	23.9263	2.5738
41.7210	15.4926	23.9322	2.5712
41.7210	15.4834	23.9380	2.5688
41.7210	15.4743	23.9439	2.5663
41.7740	15.4652	23.9499	2.5637
41.7740	15.4560	23.9559	2.5612
41.7740	15.4470	23.9618	2.5586
41.7740	15.4379	23.9678	2.5560
41.7740	15.4289	23.9738	2.5535
41.8190	15.4019	23.9920	2.5458
41.8190	15.3841	24.0041	2.5406
41.8840	15.3662	24.0164	2.5353
41.8840	15.3395	24.0351	2.5275
41.9340	15.3306	24.0414	2.5250
41.9340	15.3218	24.0477	2.5225
41.9340	15.3128	24.0541	2.5200
41.9340	15.3039	24.0605	2.5175
41.9340	15.2951	24.0668	2.5150
41.9810	15.2773	24.0798	2.5101
41.9810	15.2684	24.0863	2.5075
41.9810	15.2596	24.0928	2.5051
41.9860	15.2507	24.0994	2.5026
41.9970	15.2419	24.1059	2.5001
42.0500	15.2243	24.1191	2.4952
42.0500	15.1981	24.1391	2.4878
42.1120	15.1893	24.1458	2.4853
42.1120	15.1806	24.1525	2.4829
42.1120	15.1720	24.1593	2.4804
42.1120	15.1633	24.1660	2.4779
42.1120	15.1546	24.1728	2.4754
42.1740	15.1460	24.1796	2.4730
42.1740	15.1374	24.1865	2.4707
42.1740	15.1287	24.1933	2.4682
42.1740	15.1201	24.2002	2.4657
42.1740	15.1116	24.2071	2.4633
42.1740	15.1030	24.2140	2.4608
42.2370	15.0944	24.2210	2.4583
42.2370	15.0859	24.2279	2.4559
42.2370	15.0774	24.2349	2.4534
42.2370	15.0689	24.2419	2.4509
42.2370	15.0604	24.2489	2.4484
42.2370	15.0520	24.2560	2.4459
42.2470	15.0436	24.2630	2.4434
42.3110	15.0351	24.2701	2.4409
42.3110	15.0266	24.2773	2.4384
42.3110	15.0183	24.2843	2.4360
42.3110	15.0100	24.2915	2.4336
42.3110	15.0016	24.2986	2.4310
42.3770	14.9850	24.3130	2.4260
42.3770	14.9519	24.3421	2.4160
42.4380	14.9192	24.3714	2.4060
42.4380	14.9029	24.3862	2.4010
42.5010	14.8867	24.4011	2.3959
42.5010	14.8706	24.4160	2.3910
42.5010	14.8626	24.4236	2.3885
42.5030	14.8545	24.4311	2.3859
42.5150	14.8465	24.4387	2.3834
42.5730	14.8227	24.4614	2.3758
42.5730	14.8069	24.4767	2.3708
42.6220	14.7832	24.4999	2.3633
42.6220	14.7755	24.5075	2.3644
42.6240	14.7678	24.5151	2.3654
42.6350	14.7601	24.5226	2.3665
42.6840	14.7524	24.5301	2.3676
42.6840	14.7448	24.5375	2.3687
42.6840	14.7370	24.5451	2.3698
42.6840	14.7292	24.5527	2.3709
42.7340	14.7214	24.5603	2.3721
42.7340	14.7137	24.5677	2.3732
42.7340	14.7060	24.5752	2.3744
42.7340	14.6982	24.5827	2.3756
42.7760	14.6826	24.5976	2.3780
42.7760	14.6670	24.6125	2.3807
42.8240	14.6431	24.6352	2.3851
42.8240	14.6351	24.6427	2.3868
42.8740	14.6106	24.6656	2.3919
42.8740	14.5942	24.6808	2.3956
42.9210	14.5860	24.6884	2.3974
42.9210	14.5778	24.6960	2.3994
42.9210	14.5696	24.7035	2.4013
42.9210	14.5613	24.7110	2.4032
42.9210	14.5530	24.7185	2.4052
42.9320	14.5447	24.7260	2.4072
42.9800	14.5364	24.7336	2.4092
42.9800	14.5281	24.7410	2.4113
42.9800	14.5113	24.7560	2.4153
43.0320	14.4946	24.7708	2.4194
43.0320	14.4778	24.7855	2.4235
43.0870	14.4353	24.8222	2.4340
43.1460	14.3842	24.8654	2.4469
43.1950	14.3586	24.8866	2.4533
43.1950	14.3499	24.8937	2.4554
43.1960	14.3413	24.9008	2.4576
43.2080	14.3326	24.9078	2.4598
43.2520	14.3239	24.9149	2.4620
43.2520	14.3153	24.9218	2.4642
43.2520	14.3067	24.9287	2.4664
43.2520	14.2981	24.9356	2.4686
43.3060	14.2893	24.9426	2.4709
43.3060	14.2807	24.9494	2.4731
43.3060	14.2720	24.9562	2.4754
43.3060	14.2633	24.9630	2.4776
43.3630	14.2112	25.0033	2.4918
43.4290	14.2024	25.0099	2.4942
43.4290	14.1937	25.0165	2.4966
43.4290	14.1850	25.0230	2.4990
43.4290	14.1763	25.0295	2.5015
43.4290	14.1675	25.0360	2.5040
43.4290	14.1588	25.0425	2.5064
43.4820	14.1500	25.0489	2.5089
43.4820	14.1413	25.0553	2.5114
43.4820	14.1325	25.0617	2.5141
43.4820	14.1237	25.0681	2.5167
43.4820	14.1150	25.0743	2.5192
43.4920	14.1062	25.0807	2.5219
43.5400	14.0795	25.0995	2.5296
43.5400	14.0705	25.1058	2.5322
43.5900	14.0348	25.1305	2.5427
43.6450	14.0079	25.1487	2.5507
43.6450	13.9897	25.1608	2.5560
43.6890	13.9714	25.1729	2.5612
43.6890	13.9625	25.1787	2.5638
43.6890	13.9534	25.1846	2.5665
43.6910	13.9442	25.1906	2.5692
43.7000	13.9350	25.1965	2.5717
43.7580	13.9073	25.2141	2.5796
43.7580	13.8980	25.2199	2.5822
43.8100	13.8795	25.2314	2.5875
43.8100	13.8609	25.2429	2.5927
43.8100	13.8516	25.2486	2.5953
43.8480	13.8328	25.2599	2.6004
43.8480	13.8142	25.2710	2.6057
43.8570	13.8048	25.2766	2.6084
43.8660	13.7953	25.2822	2.6110
43.9150	13.7859	25.2877	2.6136
43.9150	13.7764	25.2932	2.6162
43.9150	13.7669	25.2987	2.6187
43.9150	13.7574	25.3042	2.6213
43.9630	13.7286	25.3205	2.6290
43.9630	13.7190	25.3259	2.6314
44.0090	13.6998	25.3366	2.6365
44.0090	13.6805	25.3472	2.6416
44.0550	13.6612	25.3577	2.6466
44.0550	13.6417	25.3681	2.6517
44.1030	13.6223	25.3784	2.6568
44.1030	13.6028	25.3886	2.6619
44.1030	13.5930	25.3937	2.6644
44.1520	13.5635	25.4088	2.6721
44.1520	13.5537	25.4138	2.6747
44.1530	13.5438	25.4187	2.6773
44.1620	13.5340	25.4236	2.6798
44.2210	13.5143	25.4334	2.6849
44.2210	13.4844	25.4479	2.6927
44.2790	13.4646	25.4574	2.6978
44.2790	13.4347	25.4715	2.7054
44.3410	13.4246	25.4761	2.7080
44.3410	13.4146	25.4808	2.7105
44.3410	13.3946	25.4899	2.7158
44.3410	13.3846	25.4944	2.7183
44.3410	13.3746	25.4989	2.7208
44.4070	13.3645	25.5034	2.7234
44.4070	13.3544	25.5079	2.7260
44.4070	13.3444	25.5123	2.7286
44.4070	13.3344	25.5167	2.7312
44.4070	13.3243	25.5210	2.7338
44.4070	13.3142	25.5254	2.7363
44.4550	13.3041	25.5297	2.7389
44.4550	13.2939	25.5340	2.7415
44.4550	13.2838	25.5383	2.7441
44.4550	13.2736	25.5425	2.7466
44.4590	13.2635	25.5468	2.7492
44.4730	13.2532	25.5510	2.7519
44.5200	13.2328	25.5593	2.7570
44.5200	13.2124	25.5675	2.7622
44.5760	13.1919	25.5756	2.7674
44.5760	13.1611	25.5876	2.7751
44.5760	13.1508	25.5915	2.7778
44.6430	13.1199	25.6031	2.7856
44.6430	13.0992	25.6108	2.7908
44.6430	13.0889	25.6145	2.7934
44.6590	13.0786	25.6183	2.7961
44.7230	13.0475	25.6293	2.8039
44.7230	13.0267	25.6366	2.8092
44.7820	13.0163	25.6401	2.8118
44.7820	13.0058	25.6437	2.8144
44.7820	12.9954	25.6472	2.8171
44.7820	12.9850	25.6507	2.8197
44.7820	12.9745	25.6542	2.8223
44.7820	12.9640	25.6576	2.8249
44.8460	12.9326	25.6678	2.8328
44.8460	12.9116	25.6744	2.8381
44.8470	12.9011	25.6777	2.8407
44.8570	12.8906	25.6810	2.8433
44.9050	12.8590	25.6905	2.8512
44.9050	12.8483	25.6937	2.8538
44.9690	12.8272	25.6999	2.8591
44.9690	12.7954	25.7090	2.8670
44.9690	12.7848	25.7120	2.8697
45.0180	12.7743	25.7149	2.8724
45.0180	12.7637	25.7178	2.8751
45.0180	12.7530	25.7207	2.8777
45.0180	12.7424	25.7235	2.8803
45.0210	12.7318	25.7264	2.8830
45.0330	12.7212	25.7291	2.8857
45.0780	12.6786	25.7401	2.8963
45.1260	12.6572	25.7453	2.9016
45.1260	12.6358	25.7505	2.9070
45.1710	12.6251	25.7531	2.9096
45.1710	12.6144	25.7556	2.9123
45.1710	12.6037	25.7581	2.9149
45.1710	12.5930	25.7605	2.9176
45.2190	12.5607	25.7677	2.9256
45.2190	12.5499	25.7701	2.9282
45.2700	12.5069	25.7792	2.9388
45.2700	12.4961	25.7814	2.9415
45.3240	12.4636	25.7878	2.9496
45.3240	12.4420	25.7920	2.9550
45.3810	12.4095	25.7980	2.9629
45.3810	12.3879	25.8018	2.9682
45.4420	12.3554	25.8074	2.9762
45.4420	12.3227	25.8127	2.9842
45.4950	12.3118	25.8144	2.9869
45.4950	12.3010	25.8161	2.9895
45.4950	12.2901	25.8177	2.9921
45.4950	12.2792	25.8194	2.9949
45.4950	12.2684	25.8209	2.9975
45.5040	12.2575	25.8225	3.0002
45.5600	12.2139	25.8285	3.0108
45.6140	12.1811	25.8327	3.0189
45.6140	12.1592	25.8353	3.0242
45.6710	12.1373	25.8378	3.0297
45.6710	12.1045	25.8414	3.0378
45.7200	12.0827	25.8436	3.0431
45.7200	12.0497	25.8467	3.0513
45.7680	12.0278	25.8486	3.0567
45.7680	12.0059	25.8504	3.0620
45.7690	11.9950	25.8513	3.0647
45.7810	11.9840	25.8521	3.0674
45.8210	11.9511	25.8544	3.0755
45.8630	11.9401	25.8552	3.0782
45.8630	11.9291	25.8558	3.0808
45.8630	11.9181	25.8565	3.0835
45.8630	11.9071	25.8571	3.0862
45.9140	11.8962	25.8577	3.0889
45.9140	11.8851	25.8583	3.0915
45.9140	11.8741	25.8588	3.0942
45.9140	11.8632	25.8593	3.0969
45.9710	11.8191	25.8610	3.1078
45.9710	11.7972	25.8617	3.1133
46.0290	11.7861	25.8620	3.1160
46.0290	11.7751	25.8623	3.1187
46.0290	11.7641	25.8625	3.1214
46.0290	11.7531	25.8627	3.1241
46.0290	11.7421	25.8629	3.1269
46.0340	11.7311	25.8631	3.1296
46.0460	11.7201	25.8632	3.1323
46.0880	11.6871	25.8634	3.1404
46.1320	11.6761	25.8633	-3.1401
46.1320	11.6651	25.8633	-3.1374
46.1320	11.6541	25.8633	-3.1346
46.1320	11.6431	25.8632	-3.1319
46.1810	11.5881	25.8623	-3.1184
46.2430	11.5551	25.8614	-3.1103
46.2430	11.5331	25.8606	-3.1049
46.2990	11.5111	25.8598	-3.1038
46.2990	11.4782	25.8586	-3.1072
46.2990	11.4672	25.8582	-3.1083
46.3440	11.4232	25.8569	-3.1132
46.3530	11.4123	25.8565	-3.1145
46.3630	11.4015	25.8563	-3.1157
46.4110	11.3907	25.8560	-3.1170
46.4110	11.3799	25.8557	-3.1184
46.4110	11.3691	25.8555	-3.1197
46.4110	11.3583	25.8553	-3.1210
46.4450	11.3475	25.8550	-3.1224
46.4450	11.3365	25.8548	-3.1238
46.4450	11.3256	25.8547	-3.1252
46.4520	11.3148	25.8545	-3.1266
46.4640	11.3039	25.8543	-3.1281
46.5070	11.2931	25.8542	-3.1295
46.5070	11.2822	25.8541	-3.1309
46.5070	11.2713	25.8540	-3.1324
46.5530	11.2603	25.8539	-3.1339
46.5530	11.2493	25.8538	-3.1353
46.5530	11.2384	25.8537	-3.1368
46.5530	11.2274	25.8537	-3.1383
46.5530	11.2165	25.8537	-3.1399
46.6090	11.2057	25.8536	-3.1415
46.6090	11.1947	25.8537	3.1401
46.6090	11.1837	25.8537	3.1384
46.6090	11.1727	25.8537	3.1367
46.6090	11.1616	25.8538	3.1350
46.6630	11.1393	25.8540	3.1314
46.6630	11.1060	25.8544	3.1257
46.7240	11.0948	25.8546	3.1238
46.7240	11.0836	25.8548	3.1219
46.7240	11.0723	25.8550	3.1200
46.7240	11.0610	25.8553	3.1180
46.7240	11.0498	25.8556	3.1160
46.7820	11.0272	25.8562	3.1119
46.7820	10.9937	25.8573	3.1058
46.8320	10.9825	25.8577	3.1037
46.8320	10.9713	25.8581	3.1016
46.8320	10.9600	25.8586	3.0995
46.8320	10.9374	25.8596	3.0953
46.8880	10.9149	25.8607	3.0910
46.8880	10.8812	25.8625	3.0845
46.9470	10.8701	25.8632	3.0824
46.9470	10.8589	25.8638	3.0802
46.9470	10.8478	25.8645	3.0780
46.9470	10.8367	25.8653	3.0758
