t	x_truth	y_truth	th_truth
0.0000	-0.0002	-1.9999	0.0003
0.0090	-0.0002	-1.9999	0.0003
0.0180	-0.0002	-1.9999	0.0003
0.0280	-0.0002	-1.9999	0.0003
0.0390	-0.0002	-1.9999	0.0003
0.0930	-0.0002	-1.9999	0.0003
0.1520	-0.0002	-1.9999	0.0003
0.2090	-0.0002	-1.9999	0.0003
0.2690	-0.0002	-1.9999	0.0003
0.2690	-0.0002	-1.9999	0.0003
0.2690	-0.0002	-1.9999	0.0003
0.2690	-0.0002	-1.9999	0.0003
0.2690	-0.0002	-1.9999	0.0003
0.2690	-0.0002	-1.9999	0.0003
0.3290	-0.0002	-1.9999	0.0003
0.3290	-0.0002	-1.9999	0.0003
0.3290	-0.0002	-1.9999	0.0003
0.3290	-0.0002	-1.9999	0.0003
0.3290	-0.0002	-1.9999	0.0003
0.3870	-0.0002	-1.9999	0.0003
0.3870	-0.0002	-1.9999	0.0003
0.3870	-0.0002	-1.9999	0.0003
0.3890	-0.0002	-1.9999	0.0003
0.3980	-0.0002	-1.9999	0.0003
0.4430	-0.0002	-1.9999	0.0003
0.4430	-0.0002	-1.9999	0.0003
0.4750	-0.0002	-1.9999	0.0003
0.4750	-0.0002	-1.9999	0.0003
0.4780	-0.0002	-1.9999	0.0003
0.4890	-0.0002	-1.9999	0.0003
0.5410	-0.0002	-1.9999	0.0003
0.5950	-0.0002	-2.0000	0.0003
0.6520	-0.0002	-2.0000	0.0003
0.7110	-0.0002	-1.9999	0.0003
0.7710	-0.0002	-1.9999	0.0003
0.8300	-0.0002	-1.9999	0.0003
0.8300	-0.0002	-1.9999	0.0003
0.8300	-0.0002	-1.9999	0.0003
0.8300	-0.0002	-1.9999	0.0003
0.8300	-0.0002	-1.9999	0.0003
0.8300	-0.0002	-1.9999	0.0003
0.8920	-0.0002	-1.9999	0.0003
0.8920	-0.0002	-1.9999	0.0003
0.8920	-0.0002	-1.9999	0.0003
0.8920	-0.0002	-1.9999	0.0003
0.8920	-0.0002	-1.9999	0.0003
0.8920	-0.0002	-1.9999	0.0003
0.9470	-0.0002	-1.9999	0.0003
0.9490	-0.0002	-1.9999	0.0003
0.9580	-0.0002	-1.9999	0.0003
1.0130	-0.0002	-1.9999	0.0003
1.0130	-0.0002	-1.9999	0.0003
1.0130	-0.0002	-2.0000	0.0003
1.0660	-0.0002	-1.9999	0.0003
1.1180	-0.0002	-1.9999	0.0003
1.1180	-0.0002	-1.9999	0.0003
1.1180	-0.0002	-1.9999	0.0003
1.1180	-0.0002	-1.9999	0.0003
1.1180	-0.0002	-1.9999	0.0003
1.1180	-0.0002	-1.9999	0.0003
1.1720	-0.0002	-1.9999	0.0003
1.1720	-0.0002	-1.9999	0.0003
1.1720	-0.0002	-1.9999	0.0003
1.1720	-0.0002	-1.9999	0.0003
1.1720	-0.0002	-1.9999	0.0003
1.1780	-0.0002	-1.9999	0.0003
1.1880	-0.0002	-1.9999	0.0003
1.2380	-0.0002	-1.9999	0.0003
1.2380	-0.0002	-1.9999	0.0003
1.2380	-0.0002	-1.9999	0.0003
1.2950	-0.0002	-1.9999	0.0003
1.2950	-0.0002	-1.9999	0.0003
1.3350	-0.0002	-1.9999	0.0003
1.3350	-0.0002	-1.9999	0.0003
1.3350	-0.0002	-1.9999	0.0003
1.3350	-0.0002	-1.9999	0.0003
1.3400	-0.0002	-1.9999	0.0003
1.3480	-0.0002	-1.9999	0.0003
1.3920	-0.0002	-1.9999	0.0003
1.3920	-0.0002	-1.9999	0.0003
1.3920	-0.0002	-1.9999	0.0003
1.4420	-0.0002	-1.9999	0.0003
1.4420	-0.0002	-1.9999	0.0003
1.4910	-0.0002	-1.9999	0.0003
1.4910	-0.0002	-1.9999	0.0003
1.4910	-0.0002	-1.9999	0.0003
1.5350	-0.0002	-1.9999	0.0002
1.5350	-0.0002	-1.9999	0.0002
1.5400	-0.0002	-1.9999	0.0002
1.5490	-0.0002	-1.9999	0.0002
1.5960	-0.0002	-1.9999	0.0002
1.5960	-0.0002	-1.9999	0.0002
1.6480	-0.0002	-1.9999	0.0002
1.6480	-0.0002	-1.9999	0.0002
1.6480	-0.0002	-1.9999	0.0002
1.7080	-0.0002	-1.9999	0.0002
1.7080	-0.0002	-1.9999	0.0003
1.7080	-0.0002	-1.9999	0.0003
1.7670	-0.0002	-1.9999	0.0003
1.7670	-0.0002	-1.9999	0.0003
1.7670	-0.0002	-1.9999	0.0003
1.7690	-0.0002	-1.9999	0.0003
1.7780	-0.0002	-1.9999	0.0003
1.8290	-0.0002	-1.9999	0.0003
1.8290	-0.0002	-1.9999	0.0003
1.8290	-0.0002	-1.9999	0.0003
1.8890	-0.0002	-1.9999	0.0003
1.8890	-0.0002	-1.9999	0.0003
1.9460	0.0004	-1.9999	0.0003
1.9460	0.0020	-1.9998	0.0003
1.9490	0.0032	-1.9998	0.0003
1.9580	0.0046	-1.9997	0.0004
2.0090	0.0063	-1.9996	0.0004
2.0090	0.0082	-1.9996	0.0004
2.0090	0.0104	-1.9995	0.0005
2.0090	0.0128	-1.9994	0.0006
2.0090	0.0155	-1.9993	0.0006
2.0680	0.0285	-1.9984	0.0012
2.0680	0.0365	-1.9977	0.0016
2.1170	0.0503	-1.9960	0.0027
2.1170	0.0554	-1.9953	0.0031
2.1180	0.0608	-1.9945	0.0036
2.1280	0.0663	-1.9936	0.0042
2.1790	0.0978	-1.9884	0.0074
2.2350	0.1048	-1.9872	0.0082
2.2350	0.1121	-1.9859	0.0090
2.2350	0.1195	-1.9845	0.0098
2.2350	0.1273	-1.9831	0.0107
2.2350	0.1352	-1.9816	0.0116
2.2830	0.1434	-1.9801	0.0125
2.2830	0.1604	-1.9769	0.0144
2.2830	0.1691	-1.9753	0.0154
2.2830	0.1780	-1.9737	0.0163
2.3370	0.2057	-1.9686	0.0193
2.3370	0.2248	-1.9651	0.0213
2.3860	0.2542	-1.9597	0.0244
2.3860	0.2743	-1.9560	0.0265
2.4290	0.2947	-1.9522	0.0286
2.4290	0.3257	-1.9464	0.0317
2.4760	0.3780	-1.9377	0.0362
2.4880	0.3885	-1.9363	0.0369
2.5290	0.3989	-1.9349	0.0375
2.5290	0.4093	-1.9336	0.0381
2.5290	0.4196	-1.9324	0.0387
2.5290	0.4300	-1.9312	0.0392
2.5790	0.4403	-1.9301	0.0397
2.5790	0.4506	-1.9290	0.0401
2.5790	0.4609	-1.9280	0.0405
2.5790	0.4712	-1.9270	0.0408
2.5790	0.4815	-1.9262	0.0411
2.6260	0.5122	-1.9238	0.0418
2.6260	0.5224	-1.9231	0.0420
2.6290	0.5326	-1.9224	0.0422
2.6380	0.5428	-1.9218	0.0423
2.6950	0.5530	-1.9212	0.0424
2.6950	0.5632	-1.9206	0.0425
2.6950	0.5735	-1.9200	0.0426
2.6950	0.5837	-1.9194	0.0427
2.6950	0.5939	-1.9189	0.0427
2.7380	0.6042	-1.9184	0.0428
2.7380	0.6144	-1.9179	0.0428
2.7380	0.6247	-1.9175	0.0428
2.7380	0.6349	-1.9171	0.0428
2.7380	0.6451	-1.9167	0.0428
2.7830	0.6553	-1.9164	0.0427
2.7830	0.6655	-1.9160	0.0426
2.7830	0.6757	-1.9156	0.0426
2.7830	0.6859	-1.9151	0.0426
2.7890	0.6961	-1.9147	0.0426
2.8000	0.7064	-1.9142	0.0426
2.8380	0.7166	-1.9138	0.0426
2.8380	0.7268	-1.9133	0.0426
2.8380	0.7371	-1.9129	0.0426
2.8380	0.7473	-1.9124	0.0426
2.8860	0.7576	-1.9120	0.0426
2.8860	0.7678	-1.9115	0.0427
2.8860	0.7781	-1.9111	0.0427
2.8860	0.7883	-1.9106	0.0427
2.9320	0.8089	-1.9098	0.0427
2.9320	0.8396	-1.9084	0.0427
2.9760	0.8601	-1.9075	0.0427
2.9760	0.8806	-1.9066	0.0427
2.9780	0.8909	-1.9062	0.0427
2.9890	0.9011	-1.9057	0.0427
3.0290	0.9216	-1.9049	0.0427
3.0290	0.9421	-1.9040	0.0427
3.0730	0.9830	-1.9022	0.0427
3.1200	1.0035	-1.9013	0.0427
3.1200	1.0341	-1.8999	0.0427
3.1720	1.0648	-1.8986	0.0427
3.1720	1.0852	-1.8977	0.0427
3.2290	1.1056	-1.8968	0.0427
3.2290	1.1361	-1.8955	0.0427
3.2290	1.1462	-1.8951	0.0427
3.2820	1.1563	-1.8947	0.0427
3.2820	1.1664	-1.8942	0.0427
3.2820	1.1765	-1.8938	0.0427
3.2820	1.1866	-1.8934	0.0427
3.2820	1.1967	-1.8929	0.0427
3.2890	1.2067	-1.8925	0.0427
3.3000	1.2168	-1.8921	0.0427
3.3430	1.2269	-1.8917	0.0427
3.3430	1.2369	-1.8912	0.0427
3.3430	1.2470	-1.8908	0.0427
3.3430	1.2570	-1.8904	0.0427
3.4020	1.3174	-1.8878	0.0427
3.4580	1.3576	-1.8861	0.0427
3.4580	1.3777	-1.8852	0.0427
3.5180	1.4279	-1.8831	0.0426
3.5190	1.4380	-1.8827	0.0426
3.5290	1.4480	-1.8823	0.0426
3.5730	1.4580	-1.8818	0.0426
3.5730	1.4681	-1.8814	0.0426
3.5730	1.4781	-1.8810	0.0426
3.5730	1.4882	-1.8806	0.0426
3.6180	1.5183	-1.8793	0.0426
3.6180	1.5384	-1.8784	0.0426
3.6640	1.5685	-1.8772	0.0426
3.6640	1.5786	-1.8767	0.0426
3.6680	1.5886	-1.8763	0.0426
3.6780	1.5987	-1.8759	0.0426
3.7200	1.6187	-1.8750	0.0426
3.7200	1.6388	-1.8742	0.0426
3.7620	1.6790	-1.8725	0.0426
3.8060	1.6990	-1.8716	0.0426
3.8060	1.7191	-1.8708	0.0426
3.8450	1.7392	-1.8699	0.0426
3.8450	1.7593	-1.8691	0.0426
3.8890	1.7793	-1.8682	0.0425
3.8890	1.8094	-1.8669	0.0425
3.9340	1.8295	-1.8661	0.0425
3.9340	1.8496	-1.8652	0.0425
3.9380	1.8596	-1.8648	0.0425
3.9490	1.8696	-1.8644	0.0425
4.0000	1.8797	-1.8640	0.0425
4.0000	1.8897	-1.8635	0.0425
4.0000	1.8997	-1.8631	0.0425
4.0000	1.9097	-1.8627	0.0425
4.0000	1.9198	-1.8623	0.0425
4.0470	1.9398	-1.8614	0.0425
4.0470	1.9599	-1.8606	0.0425
4.0480	1.9699	-1.8601	0.0425
4.0580	1.9799	-1.8597	0.0425
4.1030	2.0100	-1.8584	0.0425
4.1030	2.0201	-1.8580	0.0425
4.1620	2.0301	-1.8576	0.0425
4.1620	2.0401	-1.8572	0.0425
4.1620	2.0501	-1.8567	0.0425
4.1620	2.0602	-1.8563	0.0425
4.1620	2.0702	-1.8559	0.0425
4.1620	2.0802	-1.8555	0.0425
4.2220	2.0902	-1.8550	0.0425
4.2220	2.1003	-1.8546	0.0424
4.2220	2.1103	-1.8542	0.0424
4.2220	2.1203	-1.8538	0.0424
4.2220	2.1303	-1.8533	0.0424
4.2220	2.1404	-1.8529	0.0424
4.2810	2.2007	-1.8487	0.0437
4.3440	2.2108	-1.8475	0.0442
4.3440	2.2210	-1.8460	0.0449
4.3440	2.2313	-1.8445	0.0456
4.3440	2.2416	-1.8429	0.0464
4.3440	2.2519	-1.8412	0.0472
4.3440	2.2622	-1.8394	0.0481
4.3980	2.2726	-1.8375	0.0491
4.3980	2.2830	-1.8355	0.0501
4.3980	2.2934	-1.8334	0.0511
4.3980	2.3039	-1.8312	0.0522
4.3980	2.3143	-1.8290	0.0534
4.3980	2.3248	-1.8267	0.0545
4.4440	2.3352	-1.8244	0.0557
4.4440	2.3457	-1.8220	0.0569
4.4440	2.3561	-1.8195	0.0582
4.4440	2.3665	-1.8169	0.0595
4.4480	2.3769	-1.8142	0.0609
4.4580	2.3873	-1.8114	0.0624
4.5020	2.4080	-1.8055	0.0654
4.5020	2.4286	-1.7992	0.0686
4.5540	2.4593	-1.7893	0.0738
4.5540	2.4796	-1.7822	0.0774
4.6040	2.4997	-1.7753	0.0809
4.6040	2.5296	-1.7655	0.0858
4.6550	2.5395	-1.7621	0.0875
4.6550	2.5494	-1.7587	0.0892
4.6550	2.5592	-1.7552	0.0909
4.6550	2.5691	-1.7516	0.0927
4.6550	2.5789	-1.7480	0.0944
4.7120	2.5886	-1.7444	0.0962
4.7120	2.5984	-1.7407	0.0980
4.7120	2.6081	-1.7370	0.0998
4.7120	2.6178	-1.7332	0.1016
4.7120	2.6275	-1.7294	0.1035
4.7120	2.6372	-1.7256	0.1053
4.7750	2.6662	-1.7139	0.1110
4.7750	2.6951	-1.7020	0.1166
4.8330	2.7239	-1.6897	0.1224
4.8330	2.7527	-1.6776	0.1280
4.8960	2.7623	-1.6736	0.1298
4.8960	2.8004	-1.6566	0.1376
4.8960	2.8099	-1.6523	0.1395
4.9590	2.8194	-1.6480	0.1415
4.9590	2.8289	-1.6437	0.1435
4.9590	2.8477	-1.6347	0.1475
4.9590	2.8571	-1.6301	0.1496
4.9590	2.8665	-1.6255	0.1516
4.9590	2.8759	-1.6208	0.1538
5.0200	2.8852	-1.6163	0.1558
5.0200	2.8946	-1.6117	0.1578
5.0200	2.9040	-1.6071	0.1598
5.0200	2.9133	-1.6025	0.1618
5.0200	2.9227	-1.5978	0.1639
5.0200	2.9320	-1.5931	0.1660
5.0290	2.9413	-1.5884	0.1680
5.0380	2.9507	-1.5838	0.1699
5.0970	2.9693	-1.5746	0.1738
5.0970	2.9972	-1.5603	0.1799
5.1610	3.0157	-1.5506	0.1840
5.1610	3.0525	-1.5314	0.1920
5.1610	3.0618	-1.5265	0.1941
5.2220	3.0893	-1.5114	0.2003
5.2220	3.1077	-1.5014	0.2044
5.2220	3.1169	-1.4964	0.2063
5.2300	3.1260	-1.4915	0.2083
5.2400	3.1352	-1.4866	0.2103
5.2920	3.1809	-1.4613	0.2203
5.3310	3.1900	-1.4562	0.2223
5.3310	3.1991	-1.4510	0.2243
5.3310	3.2081	-1.4459	0.2262
5.3310	3.2172	-1.4407	0.2283
5.3380	3.2263	-1.4355	0.2302
5.3480	3.2353	-1.4303	0.2322
5.3910	3.2535	-1.4201	0.2361
5.3910	3.2716	-1.4099	0.2400
5.4450	3.2987	-1.3941	0.2460
5.4450	3.3166	-1.3832	0.2501
5.4950	3.3256	-1.3777	0.2522
5.4950	3.3345	-1.3722	0.2542
5.4950	3.3434	-1.3666	0.2563
5.4950	3.3523	-1.3611	0.2583
5.4950	3.3612	-1.3556	0.2604
5.5590	3.3790	-1.3446	0.2644
5.5590	3.4057	-1.3280	0.2704
5.5590	3.4145	-1.3224	0.2724
5.5590	3.4233	-1.3167	0.2745
5.6190	3.4321	-1.3110	0.2766
5.6190	3.4408	-1.3052	0.2787
5.6190	3.4496	-1.2994	0.2807
5.6190	3.4583	-1.2936	0.2828
5.6190	3.4670	-1.2878	0.2849
5.6190	3.4758	-1.2822	0.2869
5.6280	3.4845	-1.2765	0.2889
5.6400	3.4933	-1.2707	0.2909
5.6850	3.5020	-1.2648	0.2930
5.6850	3.5107	-1.2590	0.2951
5.6850	3.5194	-1.2532	0.2972
5.6850	3.5281	-1.2473	0.2992
5.7370	3.5368	-1.2415	0.3012
5.7370	3.5454	-1.2357	0.3032
5.7370	3.5541	-1.2299	0.3053
5.7370	3.5627	-1.2239	0.3073
5.7370	3.5713	-1.2179	0.3094
5.7870	3.5884	-1.2058	0.3137
5.7870	3.6139	-1.1874	0.3200
5.8410	3.6224	-1.1811	0.3222
5.8410	3.6308	-1.1747	0.3244
5.8410	3.6392	-1.1684	0.3266
5.8410	3.6560	-1.1558	0.3309
5.8410	3.6644	-1.1495	0.3331
5.8940	3.6728	-1.1431	0.3352
5.8940	3.6812	-1.1367	0.3374
5.8940	3.6980	-1.1241	0.3416
5.8940	3.7064	-1.1178	0.3437
5.8980	3.7148	-1.1115	0.3457
5.9090	3.7231	-1.1052	0.3478
5.9510	3.7398	-1.0925	0.3520
5.9510	3.7564	-1.0796	0.3562
5.9950	3.7647	-1.0732	0.3583
5.9950	3.7812	-1.0601	0.3626
5.9950	3.7894	-1.0536	0.3647
6.0430	3.8058	-1.0404	0.3689
6.0430	3.8305	-1.0206	0.3753
6.0860	3.8550	-1.0006	0.3817
6.0860	3.8631	-0.9940	0.3838
6.0880	3.8712	-0.9873	0.3858
6.1000	3.8793	-0.9806	0.3880
6.1510	3.8874	-0.9739	0.3901
6.1510	3.8954	-0.9671	0.3923
6.1510	3.9035	-0.9603	0.3945
6.1510	3.9115	-0.9535	0.3966
6.1510	3.9196	-0.9466	0.3988
6.2110	3.9276	-0.9397	0.4010
6.2110	3.9355	-0.9328	0.4031
6.2110	3.9435	-0.9258	0.4053
6.2110	3.9515	-0.9188	0.4075
6.2110	3.9594	-0.9118	0.4096
6.2110	3.9673	-0.9048	0.4118
6.2720	3.9752	-0.8978	0.4139
6.2720	3.9831	-0.8907	0.4161
6.2720	3.9910	-0.8837	0.4182
6.2720	3.9989	-0.8766	0.4204
6.2720	4.0067	-0.8695	0.4226
6.2720	4.0145	-0.8624	0.4247
6.3290	4.0224	-0.8552	0.4269
6.3290	4.0380	-0.8409	0.4312
6.3290	4.0458	-0.8337	0.4334
6.3290	4.0535	-0.8265	0.4355
6.3290	4.0612	-0.8194	0.4377
6.3750	4.0920	-0.7906	0.4462
6.3780	4.0997	-0.7834	0.4483
6.3880	4.1073	-0.7761	0.4504
6.4320	4.1377	-0.7468	0.4591
6.4840	4.1603	-0.7248	0.4655
6.4840	4.1753	-0.7100	0.4698
6.5220	4.1827	-0.7026	0.4719
6.5220	4.1902	-0.6952	0.4740
6.5220	4.1976	-0.6878	0.4762
6.5220	4.2050	-0.6803	0.4783
6.5280	4.2124	-0.6728	0.4805
6.5350	4.2197	-0.6653	0.4826
6.5830	4.2344	-0.6502	0.4870
6.5830	4.2490	-0.6350	0.4913
6.6330	4.2563	-0.6274	0.4935
6.6330	4.2636	-0.6198	0.4956
6.6330	4.2708	-0.6122	0.4978
6.6330	4.2780	-0.6045	0.5000
6.6330	4.2852	-0.5969	0.5022
6.6870	4.2924	-0.5892	0.5044
6.6870	4.2996	-0.5814	0.5066
6.6870	4.3068	-0.5737	0.5087
6.6870	4.3139	-0.5659	0.5109
6.6870	4.3211	-0.5581	0.5131
6.7440	4.3424	-0.5347	0.5196
6.7440	4.3635	-0.5112	0.5262
6.8000	4.4056	-0.4646	0.5387
6.8450	4.4274	-0.4426	0.5435
6.8450	4.4348	-0.4354	0.5449
6.8480	4.4422	-0.4284	0.5463
6.8580	4.4497	-0.4214	0.5476
6.9040	4.4572	-0.4144	0.5489
6.9040	4.4647	-0.4075	0.5502
6.9040	4.4724	-0.4006	0.5514
6.9040	4.4800	-0.3939	0.5525
6.9610	4.4877	-0.3871	0.5536
6.9610	4.5031	-0.3739	0.5556
6.9610	4.5109	-0.3674	0.5566
6.9610	4.5186	-0.3609	0.5575
6.9610	4.5264	-0.3545	0.5583
7.0150	4.5500	-0.3356	0.5606
7.0150	4.5579	-0.3294	0.5613
7.0150	4.5658	-0.3233	0.5619
7.0200	4.5738	-0.3173	0.5625
7.0280	4.5818	-0.3114	0.5629
7.0820	4.5900	-0.3056	0.5633
7.0820	4.5982	-0.2999	0.5635
7.0820	4.6064	-0.2943	0.5638
7.0820	4.6148	-0.2887	0.5639
7.0820	4.6231	-0.2832	0.5641
7.1410	4.6315	-0.2778	0.5642
7.1410	4.6399	-0.2724	0.5642
7.1410	4.6483	-0.2670	0.5642
7.1410	4.6568	-0.2616	0.5643
7.1410	4.6652	-0.2562	0.5643
7.1410	4.6737	-0.2509	0.5643
7.1960	4.6905	-0.2402	0.5643
7.1960	4.7074	-0.2295	0.5643
7.1960	4.7159	-0.2241	0.5643
7.1990	4.7243	-0.2188	0.5643
7.2090	4.7328	-0.2134	0.5643
7.2550	4.7412	-0.2081	0.5644
7.2550	4.7497	-0.2027	0.5644
7.2550	4.7581	-0.1974	0.5644
7.2550	4.7666	-0.1920	0.5644
7.3030	4.7835	-0.1813	0.5644
7.3030	4.8088	-0.1653	0.5644
7.3540	4.8172	-0.1599	0.5644
7.3540	4.8257	-0.1545	0.5644
7.3540	4.8341	-0.1492	0.5644
7.3540	4.8426	-0.1438	0.5644
7.3540	4.8510	-0.1385	0.5644
7.3990	4.8595	-0.1331	0.5644
7.3990	4.8763	-0.1224	0.5644
7.3990	4.8848	-0.1171	0.5644
7.3990	4.8932	-0.1117	0.5644
7.4530	4.9354	-0.0850	0.5644
7.5080	4.9439	-0.0796	0.5644
7.5080	4.9523	-0.0743	0.5644
7.5080	4.9608	-0.0689	0.5644
7.5080	4.9692	-0.0636	0.5644
7.5080	4.9777	-0.0582	0.5644
7.5080	4.9861	-0.0529	0.5644
7.5610	5.0114	-0.0368	0.5644
7.5610	5.0283	-0.0261	0.5645
7.5740	5.0368	-0.0208	0.5644
7.5800	5.0452	-0.0154	0.5644
7.6330	5.0537	-0.0101	0.5645
7.6330	5.0621	-0.0047	0.5645
7.6330	5.0705	0.0006	0.5645
7.6330	5.0874	0.0113	0.5645
7.6940	5.1128	0.0274	0.5645
7.6940	5.1381	0.0434	0.5645
7.7570	5.1550	0.0541	0.5645
7.7570	5.1803	0.0702	0.5645
7.7570	5.1888	0.0755	0.5645
7.8050	5.2056	0.0862	0.5645
7.8050	5.2225	0.0969	0.5645
7.8050	5.2310	0.1023	0.5645
7.8080	5.2394	0.1076	0.5645
7.8180	5.2479	0.1130	0.5645
7.8620	5.2732	0.1290	0.5645
7.8620	5.2816	0.1344	0.5645
7.9150	5.3239	0.1611	0.5645
7.9650	5.3492	0.1772	0.5646
7.9650	5.3661	0.1879	0.5646
8.0160	5.4083	0.2147	0.5646
8.0720	5.4336	0.2307	0.5646
8.0720	5.4590	0.2468	0.5646
8.1190	5.4843	0.2628	0.5646
8.1190	5.5012	0.2735	0.5646
8.1230	5.5096	0.2789	0.5646
8.1390	5.5181	0.2842	0.5646
8.1860	5.5434	0.3003	0.5647
8.1860	5.5518	0.3056	0.5647
8.2420	5.5772	0.3217	0.5647
8.2420	5.5941	0.3324	0.5647
8.2420	5.6025	0.3378	0.5647
8.2860	5.6278	0.3538	0.5647
8.2860	5.6363	0.3592	0.5647
8.2880	5.6447	0.3645	0.5647
8.2980	5.6532	0.3699	0.5647
8.3380	5.6785	0.3859	0.5647
8.3380	5.6869	0.3913	0.5647
8.3850	5.7123	0.4073	0.5647
8.3850	5.7207	0.4127	0.5647
8.4390	5.7376	0.4234	0.5647
8.4390	5.7714	0.4448	0.5647
8.4840	5.7798	0.4502	0.5648
8.4840	5.7883	0.4555	0.5648
8.4840	5.7967	0.4609	0.5648
8.4840	5.8051	0.4662	0.5648
8.4880	5.8136	0.4716	0.5648
8.4980	5.8220	0.4769	0.5648
8.5390	5.8305	0.4823	0.5648
8.5390	5.8389	0.4876	0.5648
8.5390	5.8474	0.4930	0.5648
8.5390	5.8558	0.4984	0.5648
8.5930	5.8727	0.5091	0.5648
8.5930	5.8980	0.5251	0.5648
8.6510	5.9234	0.5412	0.5648
8.6510	5.9487	0.5573	0.5648
8.7080	5.9656	0.5680	0.5648
8.7080	5.9993	0.5894	0.5648
8.7520	6.0162	0.6001	0.5648
8.7520	6.0331	0.6108	0.5648
8.7580	6.0416	0.6162	0.5648
8.7680	6.0500	0.6215	0.5648
8.8100	6.0584	0.6269	0.5648
8.8110	6.0669	0.6322	0.5648
8.8110	6.0838	0.6429	0.5649
8.8630	6.1091	0.6590	0.5649
8.8630	6.1260	0.6697	0.5649
8.9220	6.1344	0.6751	0.5649
8.9220	6.1429	0.6804	0.5649
8.9220	6.1513	0.6858	0.5649
8.9220	6.1597	0.6911	0.5649
8.9220	6.1682	0.6965	0.5649
8.9220	6.1766	0.7018	0.5649
8.9870	6.1851	0.7072	0.5649
8.9870	6.1936	0.7125	0.5648
8.9870	6.2022	0.7175	0.5645
8.9870	6.2109	0.7225	0.5640
8.9870	6.2196	0.7273	0.5633
8.9870	6.2284	0.7321	0.5626
9.0400	6.2372	0.7368	0.5619
9.0400	6.2549	0.7461	0.5602
9.0400	6.2727	0.7551	0.5583
9.0400	6.2816	0.7594	0.5573
9.1020	6.2906	0.7637	0.5563
9.1020	6.2997	0.7678	0.5552
9.1020	6.3088	0.7719	0.5540
9.1020	6.3179	0.7759	0.5528
9.1020	6.3271	0.7797	0.5516
9.1020	6.3364	0.7836	0.5504
9.1610	6.3645	0.7945	0.5463
9.1610	6.3933	0.8049	0.5420
9.2160	6.4128	0.8114	0.5389
9.2160	6.4325	0.8176	0.5357
9.2160	6.4424	0.8206	0.5340
9.2230	6.4523	0.8234	0.5323
9.2280	6.4623	0.8263	0.5305
9.2880	6.5229	0.8421	0.5195
9.3460	6.5536	0.8494	0.5136
9.3460	6.5742	0.8539	0.5096
9.3490	6.5845	0.8560	0.5075
9.3570	6.5949	0.8581	0.5054
9.4160	6.6052	0.8602	0.5033
9.4160	6.6156	0.8623	0.5012
9.4160	6.6258	0.8644	0.4992
9.4160	6.6361	0.8666	0.4972
9.4160	6.6463	0.8688	0.4953
9.4760	6.6667	0.8731	0.4914
9.4760	6.6973	0.8794	0.4856
9.4760	6.7076	0.8815	0.4836
9.5200	6.7178	0.8836	0.4817
9.5200	6.7279	0.8856	0.4798
9.5200	6.7382	0.8877	0.4779
9.5200	6.7484	0.8897	0.4760
9.5200	6.7586	0.8917	0.4740
9.5280	6.7688	0.8937	0.4721
9.5380	6.7790	0.8956	0.4702
9.5850	6.7994	0.8995	0.4663
9.5850	6.8199	0.9033	0.4624
9.6290	6.8404	0.9069	0.4586
9.6290	6.8712	0.9122	0.4527
9.6770	6.9020	0.9173	0.4469
9.6770	6.9123	0.9190	0.4449
9.6780	6.9226	0.9206	0.4430
9.6880	6.9329	0.9222	0.4410
9.7300	6.9432	0.9239	0.4391
9.7300	6.9639	0.9270	0.4352
9.7300	6.9742	0.9285	0.4332
9.7850	7.0052	0.9329	0.4273
9.7850	7.0258	0.9357	0.4233
9.8350	7.0361	0.9370	0.4213
9.8350	7.0465	0.9384	0.4194
9.8350	7.0568	0.9398	0.4174
9.8350	7.0672	0.9411	0.4154
9.8350	7.0775	0.9425	0.4135
9.8850	7.0879	0.9438	0.4115
9.8850	7.0983	0.9452	0.4096
9.8850	7.1191	0.9476	0.4056
9.8850	7.1295	0.9488	0.4036
9.9410	7.1503	0.9510	0.3996
9.9410	7.1918	0.9550	0.3914
9.9970	7.2022	0.9560	0.3893
9.9970	7.2126	0.9569	0.3873
9.9970	7.2230	0.9577	0.3852
9.9970	7.2334	0.9586	0.3832
9.9970	7.2438	0.9595	0.3812
9.9990	7.2542	0.9604	0.3792
10.0090	7.2646	0.9613	0.3772
10.0550	7.2959	0.9639	0.3711
10.0550	7.3063	0.9647	0.3691
10.1100	7.3376	0.9669	0.3631
10.1100	7.3689	0.9689	0.3570
10.1540	7.3898	0.9701	0.3529
10.1540	7.4002	0.9707	0.3509
10.1540	7.4107	0.9712	0.3489
10.1580	7.4211	0.9718	0.3469
10.1680	7.4315	0.9724	0.3449
10.2210	7.4420	0.9730	0.3429
10.2210	7.4524	0.9735	0.3408
10.2210	7.4629	0.9739	0.3388
10.2210	7.4734	0.9743	0.3367
10.2210	7.4839	0.9746	0.3346
10.2670	7.5258	0.9758	0.3263
10.2680	7.5362	0.9760	0.3243
10.2780	7.5467	0.9763	0.3222
10.3280	7.5571	0.9765	0.3201
10.3280	7.5676	0.9767	0.3181
10.3280	7.5780	0.9769	0.3161
10.3280	7.5885	0.9771	0.3140
10.3280	7.5990	0.9773	0.3120
10.3730	7.6094	0.9775	0.3100
10.3730	7.6199	0.9777	0.3080
10.3730	7.6303	0.9778	0.3060
10.3730	7.6408	0.9778	0.3039
10.3790	7.6513	0.9779	0.3019
10.3880	7.6618	0.9779	0.2998
