t	x_ekf	y_ekf	th_ekf
43.6000	4.2501	-9.0829	3.0147
43.6380	4.2392	-9.0815	3.0147
43.6700	4.2065	-9.0773	3.0147
43.7340	4.1519	-9.0704	3.0147
43.7700	4.0865	-9.0620	3.0147
43.8320	4.0210	-9.0537	3.0147
43.8960	3.9773	-9.0481	3.0147
43.9680	3.9119	-9.0397	3.0147
44.0290	3.8464	-9.0314	3.0147
44.1000	3.7700	-9.0216	3.0147
44.1680	3.7155	-9.0147	3.0147
44.2030	3.6609	-9.0077	3.0147
44.2370	3.6500	-9.0063	3.0147
44.2680	3.6063	-9.0007	3.0147
44.3030	3.5627	-8.9952	3.0147
44.3730	3.5190	-8.9896	3.0147
44.4010	3.4645	-8.9826	3.0147
44.4680	3.3990	-8.9743	3.0147
44.5310	3.3336	-8.9659	3.0147
44.5690	3.3226	-8.9645	3.0147
44.5970	3.2681	-8.9576	3.0147
44.6690	3.2135	-8.9506	3.0147
44.7350	3.1481	-8.9423	3.0147
44.8020	3.0717	-8.9325	3.0147
44.8660	3.0280	-8.9270	3.0147
44.9340	2.9626	-8.9186	3.0147
45.0010	2.8971	-8.9102	3.0147
45.0350	2.8316	-8.9019	3.0147
45.0980	2.7662	-8.8935	3.0147
45.1690	2.7116	-8.8866	3.0147
45.2040	2.6680	-8.8810	3.0147
45.2380	2.6461	-8.8782	3.0147
45.2700	2.6025	-8.8727	3.0147
45.3360	2.5588	-8.8671	3.0147
45.4000	2.4934	-8.8587	3.0147
45.4330	2.4388	-8.8518	3.0147
45.4680	2.4279	-8.8504	3.0147
45.5040	2.3842	-8.8448	3.0147
45.5370	2.3406	-8.8393	3.0147
45.6030	2.2970	-8.8337	3.0147
45.6360	2.2533	-8.8281	3.0147
45.7030	2.1987	-8.8212	3.0147
45.7380	2.1333	-8.8128	3.0147
45.8030	2.0896	-8.8072	3.0147
45.8380	2.0460	-8.8017	3.0147
45.8650	2.0023	-8.7961	3.0147
45.9030	1.9914	-8.7947	3.0147
45.9360	1.9587	-8.7905	3.0147
45.9700	1.9041	-8.7836	3.0147
46.0370	1.8496	-8.7766	3.0147
46.1030	1.7841	-8.7683	3.0147
46.1390	1.7514	-8.7641	3.0147
46.2030	1.6968	-8.7571	3.0147
46.2360	1.6423	-8.7502	3.0147
46.2700	1.6313	-8.7488	3.0147
46.3020	1.5877	-8.7432	3.0147
46.3680	1.5331	-8.7363	3.0147
46.4390	1.4786	-8.7293	3.0147
46.4690	1.4240	-8.7223	3.0147
46.5340	1.3586	-8.7140	3.0148
46.6010	1.2822	-8.7043	3.0147
46.6340	1.2494	-8.7001	3.0148
46.7030	1.1949	-8.6931	3.0147
46.7710	1.1403	-8.6862	3.0148
46.8020	1.0749	-8.6778	3.0148
46.8700	1.0312	-8.6722	3.0148
46.8990	0.9876	-8.6667	3.0148
46.9690	0.9330	-8.6597	3.0148
47.0370	0.8675	-8.6514	3.0148
47.0660	0.8130	-8.6444	3.0148
47.1000	0.7912	-8.6416	3.0148
47.1670	0.7366	-8.6347	3.0148
47.1970	0.6830	-8.6278	3.0148
47.2370	0.6711	-8.6263	3.0148
47.2680	0.6275	-8.6208	3.0148
47.3350	0.5620	-8.6124	3.0148
47.4040	0.4965	-8.6041	3.0148
47.4730	0.4529	-8.5985	3.0148
47.5030	0.3983	-8.5916	3.0148
47.5320	0.3547	-8.5860	3.0148
47.5720	0.3329	-8.5832	3.0148
47.6370	0.2783	-8.5762	3.0148
47.6700	0.2128	-8.5679	3.0148
47.7340	0.1692	-8.5623	3.0148
47.7970	0.1146	-8.5554	3.0148
47.8370	0.0601	-8.5484	3.0148
47.8980	0.0055	-8.5415	3.0148
47.9650	-0.0490	-8.5345	3.0148
48.0010	-0.1036	-8.5276	3.0148
48.0700	-0.1582	-8.5206	3.0148
48.1010	-0.2127	-8.5136	3.0148
48.1370	-0.2236	-8.5123	3.0148
48.1700	-0.2673	-8.5067	3.0148
48.2030	-0.3109	-8.5011	3.0148
48.2370	-0.3218	-8.4997	3.0148
48.2710	-0.3655	-8.4942	3.0148
48.3030	-0.4091	-8.4886	3.0148
48.3690	-0.4637	-8.4816	3.0148
48.4370	-0.5182	-8.4747	3.0148
48.4730	-0.5728	-8.4677	3.0148
48.5050	-0.5837	-8.4663	3.0148
48.5340	-0.6274	-8.4608	3.0148
48.6040	-0.6928	-8.4524	3.0148
48.6690	-0.7583	-8.4441	3.0148
48.7000	-0.8019	-8.4385	3.0148
48.7680	-0.8565	-8.4316	3.0148
48.8350	-0.9220	-8.4232	3.0148
48.8710	-0.9765	-8.4163	3.0148
48.9030	-0.9874	-8.4149	3.0148
48.9370	-1.0311	-8.4093	3.0148
49.0010	-1.0747	-8.4037	3.0148
49.0370	-1.1293	-8.3968	3.0148
49.1020	-1.1948	-8.3884	3.0148
49.1690	-1.2384	-8.3829	3.0148
49.2030	-1.2930	-8.3759	3.0148
49.2670	-1.3584	-8.3676	3.0148
49.3380	-1.4348	-8.3578	3.0147
49.4030	-1.4785	-8.3523	3.0147
49.4370	-1.5221	-8.3467	3.0148
49.4700	-1.5658	-8.3411	3.0148
49.5390	-1.6312	-8.3328	3.0148
49.6010	-1.6967	-8.3244	3.0148
49.6700	-1.7403	-8.3189	3.0148
49.7020	-1.7840	-8.3133	3.0148
49.7350	-1.8276	-8.3077	3.0148
49.8000	-1.8822	-8.3008	3.0148
49.8670	-1.9368	-8.2938	3.0148
49.9340	-2.0022	-8.2855	3.0148
49.9690	-2.0677	-8.2771	3.0148
49.9980	-2.0786	-8.2757	3.0148
50.0400	-2.1223	-8.2702	3.0148
50.1030	-2.1877	-8.2618	3.0148
50.1670	-2.2532	-8.2535	3.0148
50.2390	-2.2968	-8.2479	3.0148
50.2700	-2.3405	-8.2424	3.0148
50.3410	-2.3950	-8.2354	3.0148
50.3710	-2.4496	-8.2285	3.0148
50.4380	-2.5042	-8.2215	3.0148
50.4730	-2.5587	-8.2146	3.0148
50.5010	-2.5696	-8.2132	3.0148
50.5370	-2.6242	-8.2062	3.0148
50.6030	-2.6897	-8.1979	3.0148
50.6670	-2.7333	-8.1923	3.0148
50.7020	-2.7879	-8.1853	3.0149
50.7710	-2.8424	-8.1784	3.0149
50.8370	-2.9079	-8.1701	3.0149
50.8720	-2.9515	-8.1645	3.0149
50.9370	-3.0061	-8.1575	3.0149
50.9980	-3.0716	-8.1492	3.0149
51.0370	-3.1152	-8.1436	3.0149
51.1030	-3.1698	-8.1367	3.0149
51.1360	-3.2243	-8.1297	3.0149
51.2040	-3.2680	-8.1242	3.0149
51.2350	-3.3116	-8.1186	3.0149
51.3010	-3.3771	-8.1103	3.0149
51.3680	-3.4535	-8.1005	3.0149
51.4380	-3.5080	-8.0936	3.0149
51.5030	-3.5735	-8.0852	3.0149
51.5370	-3.6063	-8.0811	3.0149
51.6040	-3.6499	-8.0755	3.0148
51.6360	-3.7045	-8.0686	3.0148
51.6700	-3.7481	-8.0630	3.0148
51.7010	-3.7699	-8.0602	3.0148
51.7360	-3.8136	-8.0547	3.0148
51.8020	-3.8572	-8.0491	3.0149
51.8380	-3.9118	-8.0421	3.0149
51.9030	-3.9663	-8.0352	3.0148
51.9680	-4.0318	-8.0268	3.0149
52.0040	-4.0755	-8.0213	3.0149
52.0360	-4.0973	-8.0185	3.0149
52.0680	-4.1409	-8.0129	3.0148
52.1360	-4.1846	-8.0074	3.0148
52.2010	-4.2500	-7.9990	3.0149
52.2370	-4.3155	-7.9907	3.0148
52.3010	-4.3810	-7.9824	3.0149
52.3340	-4.3919	-7.9810	3.0149
52.3710	-4.4355	-7.9754	3.0148
52.4380	-4.4901	-7.9685	3.0148
52.4680	-4.5447	-7.9615	3.0148
52.5030	-4.5556	-7.9601	3.0148
52.5370	-4.5883	-7.9559	3.0148
52.5690	-4.6429	-7.9490	3.0148
52.6370	-4.6974	-7.9420	3.0148
52.6680	-4.7411	-7.9365	3.0148
52.7020	-4.7629	-7.9337	3.0148
52.7370	-4.7956	-7.9295	3.0148
52.8020	-4.8502	-7.9226	3.0148
52.8370	-4.9046	-7.9155	3.0135
52.8710	-4.9154	-7.9141	3.0129
52.9010	-4.9693	-7.9069	3.0086
52.9710	-5.0230	-7.8995	3.0030
53.0340	-5.0775	-7.8916	2.9959
53.0710	-5.1328	-7.8832	2.9875
53.1340	-5.1989	-7.8725	2.9760
53.2030	-5.2537	-7.8630	2.9653
53.2670	-5.3083	-7.8529	2.9537
53.3070	-5.3628	-7.8422	2.9412
53.3700	-5.4169	-7.8308	2.9286
53.4360	-5.4707	-7.8188	2.9174
53.4650	-5.5239	-7.8063	2.9059
53.5380	-5.5768	-7.7932	2.8942
53.5690	-5.6299	-7.7795	2.8827
53.6040	-5.6404	-7.7767	2.8805
53.6380	-5.6826	-7.7652	2.8713
53.7030	-5.7352	-7.7502	2.8596
53.7230	-5.7774	-7.7378	2.8504
53.8000	-5.8404	-7.7183	2.8367
53.8700	-5.9138	-7.6945	2.8208
53.9390	-5.9555	-7.6804	2.8115
54.0020	-6.0075	-7.6623	2.8001
54.0370	-6.0592	-7.6435	2.7885
54.0690	-6.1005	-7.6281	2.7793
54.1020	-6.1210	-7.6202	2.7747
54.1370	-6.1620	-7.6042	2.7654
54.2030	-6.2028	-7.5879	2.7560
54.2370	-6.2537	-7.5668	2.7443
54.3040	-6.3044	-7.5452	2.7326
54.3690	-6.3547	-7.5229	2.7209
54.4040	-6.4147	-7.4955	2.7068
54.4680	-6.4547	-7.4767	2.6973
54.5360	-6.5042	-7.4528	2.6854
54.5710	-6.5632	-7.4232	2.6712
54.6370	-6.6217	-7.3929	2.6568
54.7030	-6.6605	-7.3722	2.6472
54.7370	-6.6992	-7.3511	2.6376
54.7710	-6.7377	-7.3296	2.6279
54.8370	-6.7759	-7.3077	2.6181
54.8690	-6.8139	-7.2855	2.6085
54.9360	-6.8611	-7.2573	2.5964
54.9690	-6.9080	-7.2284	2.5843
54.9980	-6.9173	-7.2226	2.5819
55.0360	-6.9453	-7.2049	2.5746
55.1000	-7.0007	-7.1690	2.5602
55.1360	-7.0465	-7.1384	2.5480
55.1690	-7.0647	-7.1261	2.5432
55.2000	-7.1009	-7.1012	2.5334
55.2740	-7.1458	-7.0694	2.5213
55.3380	-7.1904	-7.0371	2.5093
55.3690	-7.2346	-7.0043	2.4972
55.4370	-7.2783	-6.9709	2.4850
55.5010	-7.3217	-6.9371	2.4728
55.5690	-7.3731	-6.8958	2.4582
55.6010	-7.4232	-6.8543	2.4436
55.6330	-7.4323	-6.8466	2.4409
55.7000	-7.4742	-6.8108	2.4286
55.7660	-7.5238	-6.7672	2.4137
55.8000	-7.5726	-6.7231	2.3988
55.8680	-7.6209	-6.6779	2.3839
55.9020	-7.6289	-6.6704	2.3814
55.9390	-7.6686	-6.6321	2.3691
56.0010	-7.7077	-6.5935	2.3567
56.0690	-7.7540	-6.5464	2.3418
56.1360	-7.8072	-6.4906	2.3243
56.2020	-7.8445	-6.4503	2.3119
56.2710	-7.8813	-6.4096	2.2994
56.3030	-7.9177	-6.3682	2.2870
56.3370	-7.9249	-6.3599	2.2845
56.3710	-7.9535	-6.3266	2.2745
56.4030	-7.9818	-6.2928	2.2646
56.4710	-8.0098	-6.2589	2.2547
56.5030	-8.0442	-6.2160	2.2423
56.5710	-8.0781	-6.1727	2.2299
56.6370	-8.1116	-6.1288	2.2175
56.6690	-8.1510	-6.0759	2.2025
56.7330	-8.1831	-6.0313	2.1900
56.8020	-8.2147	-5.9863	2.1776
56.8700	-8.2458	-5.9409	2.1652
56.9030	-8.2824	-5.8859	2.1502
56.9690	-8.3003	-5.8581	2.1427
57.0030	-8.3239	-5.8211	2.1328
57.0350	-8.3529	-5.7743	2.1204
57.1030	-8.3869	-5.7178	2.1056
57.1700	-8.4146	-5.6703	2.0933
57.2030	-8.4363	-5.6320	2.0834
57.2330	-8.4471	-5.6128	2.0785
57.2710	-8.4683	-5.5742	2.0687
57.3370	-8.4891	-5.5354	2.0588
57.3640	-8.5095	-5.4964	2.0490
57.4370	-8.5345	-5.4475	2.0367
57.4670	-8.5588	-5.3982	2.0243
57.5020	-8.5637	-5.3883	2.0219
57.5360	-8.5826	-5.3485	2.0120
57.6020	-8.6104	-5.2886	1.9972
57.6700	-8.6415	-5.2182	1.9800
57.7370	-8.6588	-5.1777	1.9702
57.7690	-8.6757	-5.1370	1.9602
57.7990	-8.6922	-5.0963	1.9502
57.8710	-8.7122	-5.0450	1.9378
57.9340	-8.7316	-4.9937	1.9255
57.9670	-8.7503	-4.9419	1.9132
58.0350	-8.7719	-4.8796	1.8984
58.0700	-8.7825	-4.8483	1.8911
58.1370	-8.7995	-4.7959	1.8786
58.1690	-8.8157	-4.7435	1.8664
58.2010	-8.8189	-4.7330	1.8640
58.2680	-8.8345	-4.6802	1.8520
58.3320	-8.8523	-4.6166	1.8372
58.3700	-8.8691	-4.5527	1.8224
58.4370	-8.8851	-4.4886	1.8076
58.5000	-8.8951	-4.4457	1.7976
58.5390	-8.9071	-4.3922	1.7854
58.5970	-8.9207	-4.3280	1.7724
58.6700	-8.9294	-4.2846	1.7661
58.7010	-8.9401	-4.2298	1.7599
58.7670	-8.9524	-4.1647	1.7541
58.8330	-8.9623	-4.1107	1.7507
58.9020	-8.9720	-4.0571	1.7482
58.9370	-8.9815	-4.0038	1.7463
59.0010	-8.9910	-3.9500	1.7458
59.0350	-9.0005	-3.8960	1.7458
59.0700	-9.0024	-3.8852	1.7458
59.1020	-9.0082	-3.8527	1.7458
59.1710	-9.0177	-3.7986	1.7457
59.2010	-9.0273	-3.7445	1.7457
59.2670	-9.0369	-3.6904	1.7457
59.3380	-9.0483	-3.6254	1.7456
59.3700	-9.0579	-3.5713	1.7456
59.4040	-9.0598	-3.5605	1.7456
59.4360	-9.0675	-3.5172	1.7456
59.5020	-9.0751	-3.4739	1.7456
59.5360	-9.0847	-3.4197	1.7456
59.5700	-9.0923	-3.3764	1.7455
59.6030	-9.0961	-3.3548	1.7455
59.6340	-9.1019	-3.3223	1.7455
59.6980	-9.1114	-3.2681	1.7455
59.7680	-9.1229	-3.2032	1.7455
59.8010	-9.1325	-3.1490	1.7454
59.8360	-9.1363	-3.1274	1.7454
59.8670	-9.1438	-3.0840	1.7442
59.9350	-9.1530	-3.0298	1.7404
60.0030	-9.1620	-2.9756	1.7352
60.0370	-9.1725	-2.9102	1.7271
60.1020	-9.1775	-2.8775	1.7223
60.1360	-9.1840	-2.8337	1.7152
60.1720	-9.1917	-2.7787	1.7052
60.2360	-9.1987	-2.7238	1.6941
60.3010	-9.2063	-2.6585	1.6794
60.3350	-9.2109	-2.6146	1.6691
60.4010	-9.2159	-2.5598	1.6559
60.4710	-9.2201	-2.5048	1.6422
60.5020	-9.2237	-2.4497	1.6283
60.5700	-9.2264	-2.3950	1.6142
60.6360	-9.2284	-2.3400	1.6008
60.6700	-9.2296	-2.2854	1.5885
60.7030	-9.2298	-2.2744	1.5862
60.7370	-9.2302	-2.2415	1.5791
60.7700	-9.2303	-2.1975	1.5700
60.8390	-9.2300	-2.1428	1.5589
60.8660	-9.2297	-2.1220	1.5486
60.9360	-9.2296	-2.1179	1.5405
61.0020	-9.2294	-2.1142	1.5339
61.0390	-9.2293	-2.1106	1.5291
61.1050	-9.2291	-2.1064	1.5254
61.1680	-9.2290	-2.1038	1.5242
61.2040	-9.2288	-2.1003	1.5243
61.2660	-9.2288	-2.0999	1.5250
61.3040	-9.2288	-2.1001	1.5250
61.3330	-9.2289	-2.1014	1.5250
61.4030	-9.2290	-2.1029	1.5249
61.4370	-9.2290	-2.1042	1.5246
61.4680	-9.2291	-2.1048	1.5245
61.5350	-9.2291	-2.1060	1.5244
61.5670	-9.2292	-2.1071	1.5244
61.6360	-9.2292	-2.1081	1.5243
61.6700	-9.2292	-2.1083	1.5243
61.6870	-9.2292	-2.1088	1.5243
61.7700	-9.2293	-2.1098	1.5243
61.8360	-9.2293	-2.1107	1.5242
61.9030	-9.2294	-2.1114	1.5242
61.9680	-9.2294	-2.1120	1.5241
62.0390	-9.2294	-2.1128	1.5241
62.0700	-9.2295	-2.1134	1.5240
62.1030	-9.2295	-2.1136	1.5240
62.1360	-9.2295	-2.1139	1.5240
62.2020	-9.2295	-2.1144	1.5239
62.2370	-9.2275	-2.0730	1.5233
62.3030	-9.2261	-2.0435	1.5221
62.3360	-9.2242	-2.0041	1.5200
62.3680	-9.2216	-1.9546	1.5163
62.4380	-9.2183	-1.8950	1.5106
62.5030	-9.2159	-1.8550	1.5059
62.5370	-9.2132	-1.8148	1.5006
62.6030	-9.2094	-1.7623	1.4936
62.6370	-9.2051	-1.7079	1.4864
62.6700	-9.2042	-1.6969	1.4850
62.7000	-9.2002	-1.6521	1.4793
62.7700	-9.1948	-1.5952	1.4724
62.8020	-9.1891	-1.5383	1.4674
62.8700	-9.1843	-1.4929	1.4642
62.9030	-9.1794	-1.4478	1.4615
62.9680	-9.1732	-1.3918	1.4591
63.0030	-9.1669	-1.3362	1.4577
63.0680	-9.1606	-1.2806	1.4568
63.1340	-9.1542	-1.2248	1.4563
63.1700	-9.1478	-1.1688	1.4561
63.2350	-9.1414	-1.1133	1.4563
63.3010	-9.1349	-1.0575	1.4562
63.3370	-9.1272	-0.9905	1.4562
63.4010	-9.1234	-0.9574	1.4562
63.4380	-9.1171	-0.9025	1.4562
63.5030	-9.1095	-0.8366	1.4562
63.5380	-9.1045	-0.7927	1.4562
63.5680	-9.1019	-0.7708	1.4562
63.6050	-9.0969	-0.7269	1.4562
63.6700	-9.0918	-0.6830	1.4562
63.6990	-9.0855	-0.6281	1.4562
63.7700	-9.0792	-0.5733	1.4562
63.8370	-9.0729	-0.5185	1.4562
63.8680	-9.0666	-0.4637	1.4562
63.9370	-9.0603	-0.4088	1.4562
63.9710	-9.0552	-0.3650	1.4562
64.0040	-9.0527	-0.3431	1.4562
64.0630	-9.0477	-0.2993	1.4562
64.1010	-9.0401	-0.2335	1.4562
64.1710	-9.0313	-0.1568	1.4562
64.2370	-9.0262	-0.1130	1.4563
64.3050	-9.0199	-0.0582	1.4563
64.3360	-9.0124	0.0075	1.4563
64.4000	-9.0073	0.0513	1.4563
64.4360	-9.0010	0.1061	1.4563
64.5030	-8.9935	0.1718	1.4563
64.5680	-8.9897	0.2046	1.4563
64.6030	-8.9847	0.2484	1.4563
64.6370	-8.9784	0.3031	1.4563
64.7030	-8.9721	0.3579	1.4563
64.7370	-8.9670	0.4017	1.4563
64.7690	-8.9645	0.4236	1.4563
64.8390	-8.9582	0.4783	1.4563
64.8660	-8.9519	0.5330	1.4563
64.9010	-8.9507	0.5440	1.4563
64.9370	-8.9456	0.5877	1.4563
65.0030	-8.9394	0.6424	1.4563
65.0340	-8.9331	0.6972	1.4563
65.1010	-8.9268	0.7519	1.4563
65.1700	-8.9192	0.8175	1.4563
65.2030	-8.9142	0.8613	1.4563
65.2360	-8.9129	0.8722	1.4563
65.2700	-8.9079	0.9160	1.4563
65.3030	-8.9029	0.9597	1.4563
65.3700	-8.8978	1.0035	1.4563
65.4030	-8.8915	1.0582	1.4563
65.4700	-8.8852	1.1129	1.4563
65.5020	-8.8789	1.1676	1.4563
65.5320	-8.8777	1.1785	1.4563
65.5690	-8.8727	1.2223	1.4563
65.6370	-8.8664	1.2769	1.4563
65.7020	-8.8588	1.3426	1.4563
65.7320	-8.8525	1.3973	1.4563
65.7700	-8.8500	1.4191	1.4563
65.8030	-8.8462	1.4519	1.4563
65.8700	-8.8399	1.5066	1.4563
65.9030	-8.8337	1.5613	1.4563
65.9360	-8.8324	1.5722	1.4563
65.9680	-8.8274	1.6160	1.4563
66.0040	-8.8223	1.6597	1.4563
66.0690	-8.8173	1.7034	1.4563
66.0970	-8.8110	1.7581	1.4563
66.1680	-8.8035	1.8237	1.4563
66.2360	-8.7959	1.8893	1.4563
66.2670	-8.7947	1.9003	1.4563
66.3010	-8.7884	1.9549	1.4563
66.3710	-8.7821	2.0096	1.4563
66.4010	-8.7771	2.0533	1.4563
66.4340	-8.7746	2.0752	1.4563
66.4660	-8.7695	2.1189	1.4563
66.5350	-8.7620	2.1845	1.4563
66.6030	-8.7532	2.2610	1.4563
66.6700	-8.7482	2.3048	1.4564
66.7370	-8.7419	2.3594	1.4564
66.7700	-8.7344	2.4250	1.4564
66.8380	-8.7293	2.4688	1.4564
66.8700	-8.7230	2.5234	1.4564
66.9340	-8.7168	2.5781	1.4564
67.0030	-8.7105	2.6327	1.4564
67.0370	-8.7042	2.6874	1.4564
67.1030	-8.6992	2.7311	1.4564
67.1380	-8.6942	2.7748	1.4564
67.1700	-8.6891	2.8186	1.4564
67.2330	-8.6829	2.8732	1.4564
67.2710	-8.6778	2.9169	1.4564
67.2970	-8.6753	2.9388	1.4564
67.3690	-8.6690	2.9934	1.4564
67.4030	-8.6628	3.0481	1.4564
67.4700	-8.6552	3.1137	1.4564
67.5370	-8.6502	3.1574	1.4564
67.5700	-8.6439	3.2121	1.4564
67.6360	-8.6376	3.2667	1.4564
67.6690	-8.6314	3.3214	1.4564
67.7030	-8.6301	3.3323	1.4564
67.7370	-8.6263	3.3651	1.4564
67.7700	-8.6213	3.4088	1.4564
67.8370	-8.6163	3.4525	1.4564
67.8700	-8.6113	3.4962	1.4564
67.9020	-8.6063	3.5399	1.4564
67.9680	-8.6012	3.5837	1.4564
68.0010	-8.5950	3.6383	1.4564
68.0720	-8.5874	3.7039	1.4564
68.1380	-8.5824	3.7476	1.4564
68.1690	-8.5761	3.8023	1.4564
68.2380	-8.5686	3.8678	1.4564
68.2720	-8.5636	3.9115	1.4565
68.3370	-8.5586	3.9553	1.4565
68.3710	-8.5535	3.9990	1.4565
68.4380	-8.5473	4.0536	1.4565
68.4710	-8.5410	4.1083	1.4565
68.5370	-8.5347	4.1629	1.4565
68.6010	-8.5272	4.2285	1.4565
68.6670	-8.5209	4.2831	1.4565
68.7030	-8.5146	4.3378	1.4565
68.7670	-8.5084	4.3924	1.4565
68.8350	-8.5008	4.4580	1.4565
68.8650	-8.4958	4.5017	1.4565
68.9040	-8.4933	4.5236	1.4565
68.9360	-8.4870	4.5782	1.4565
69.0000	-8.4807	4.6329	1.4565
69.0710	-8.4745	4.6875	1.4565
69.1030	-8.4682	4.7422	1.4565
69.1320	-8.4669	4.7531	1.4565
69.1680	-8.4619	4.7968	1.4565
69.2360	-8.4556	4.8514	1.4565
69.3040	-8.4481	4.9170	1.4565
69.3350	-8.4418	4.9717	1.4565
69.3690	-8.4393	4.9935	1.4564
69.4360	-8.4343	5.0372	1.4564
69.4700	-8.4268	5.1028	1.4564
69.5260	-8.4205	5.1575	1.4565
69.5660	-8.4193	5.1684	1.4565
69.5960	-8.4117	5.2340	1.4565
69.6670	-8.4042	5.2995	1.4565
69.7370	-8.3967	5.3651	1.4565
69.7700	-8.3954	5.3760	1.4565
69.8040	-8.3904	5.4197	1.4565
69.8680	-8.3841	5.4744	1.4565
69.9030	-8.3766	5.5400	1.4565
69.9690	-8.3728	5.5727	1.4565
70.0040	-8.3678	5.6164	1.4565
70.0370	-8.3615	5.6711	1.4565
70.1020	-8.3540	5.7367	1.4565
70.1720	-8.3490	5.7804	1.4565
70.2360	-8.3427	5.8350	1.4565
70.2690	-8.3364	5.8897	1.4565
70.3350	-8.3289	5.9552	1.4565
70.4020	-8.3239	5.9989	1.4565
70.4350	-8.3176	6.0536	1.4565
70.5020	-8.3101	6.1192	1.4565
70.5670	-8.3013	6.1957	1.4565
70.6370	-8.2950	6.2503	1.4565
70.7040	-8.2888	6.3049	1.4565
70.7380	-8.2825	6.3596	1.4565
70.8000	-8.2762	6.4142	1.4565
70.8660	-8.2700	6.4689	1.4565
70.9350	-8.2637	6.5235	1.4565
70.9670	-8.2562	6.5891	1.4565
71.0350	-8.2474	6.6656	1.4566
71.1010	-8.2424	6.7093	1.4566
71.1700	-8.2348	6.7749	1.4566
71.2030	-8.2286	6.8295	1.4566
71.2380	-8.2273	6.8404	1.4566
71.2700	-8.2236	6.8732	1.4566
71.3030	-8.2185	6.9169	1.4566
71.3350	-8.2135	6.9606	1.4566
71.4030	-8.2073	7.0153	1.4566
71.4370	-8.2022	7.0590	1.4566
71.4690	-8.1997	7.0809	1.4566
71.5370	-8.1935	7.1355	1.4566
71.5670	-8.1872	7.1901	1.4566
71.6010	-8.1859	7.2011	1.4566
71.6370	-8.1809	7.2448	1.4566
71.6680	-8.1759	7.2885	1.4564
71.7350	-8.1694	7.3428	1.4538
71.8020	-8.1628	7.3968	1.4491
71.8690	-8.1545	7.4618	1.4416
71.9030	-8.1455	7.5279	1.4320
71.9370	-8.1440	7.5389	1.4303
71.9700	-8.1392	7.5721	1.4248
72.0370	-8.1307	7.6273	1.4148
72.0710	-8.1199	7.6929	1.4015
72.1350	-8.1143	7.7254	1.3947
72.1700	-8.1063	7.7688	1.3851
72.2020	-8.0979	7.8121	1.3751
72.2660	-8.0868	7.8660	1.3622
72.3020	-8.0751	7.9198	1.3506
72.3700	-8.0603	7.9835	1.3368
72.4350	-8.0500	8.0260	1.3274
72.4710	-8.0364	8.0792	1.3159
72.5340	-8.0250	8.1219	1.3069
72.6030	-8.0104	8.1749	1.2956
72.6370	-7.9951	8.2278	1.2844
72.7010	-7.9792	8.2805	1.2732
72.7360	-7.9627	8.3330	1.2620
72.8030	-7.9457	8.3852	1.2505
72.8710	-7.9245	8.4477	1.2366
72.9030	-7.9135	8.4789	1.2296
72.9370	-7.8986	8.5202	1.2203
73.0050	-7.8793	8.5718	1.2087
73.0690	-7.8595	8.6232	1.1970
73.1040	-7.8391	8.6743	1.1852
73.1690	-7.8180	8.7252	1.1735
73.2360	-7.7964	8.7759	1.1619
73.3020	-7.7697	8.8362	1.1477
73.3370	-7.7421	8.8962	1.1335
73.3690	-7.7374	8.9062	1.1311
73.4030	-7.7137	8.9558	1.1194
73.4690	-7.6844	9.0149	1.1052
73.5380	-7.6645	9.0541	1.0956
73.6030	-7.6390	9.1029	1.0836
73.6370	-7.6075	9.1611	1.0693
73.7030	-7.5862	9.1995	1.0597
73.7370	-7.5590	9.2473	1.0475
73.8020	-7.5368	9.2853	1.0379
73.8350	-7.5084	9.3327	1.0257
73.8960	-7.4796	9.3795	1.0136
73.9670	-7.4503	9.4259	1.0014
74.0020	-7.4204	9.4719	0.9892
74.0680	-7.3898	9.5177	0.9769
74.1030	-7.3587	9.5631	0.9649
74.1370	-7.3524	9.5722	0.9624
74.1700	-7.3334	9.5992	0.9551
74.2040	-7.3078	9.6351	0.9454
74.2700	-7.2753	9.6794	0.9331
74.3010	-7.2489	9.7146	0.9234
74.3310	-7.2356	9.7321	0.9185
74.3700	-7.2019	9.7756	0.9063
74.4360	-7.1608	9.8273	0.8917
74.5020	-7.1259	9.8699	0.8794
74.5710	-7.0906	9.9120	0.8671
74.6030	-7.0547	9.9537	0.8549
74.6370	-7.0474	9.9620	0.8525
74.6700	-7.0183	9.9950	0.8427
74.7370	-6.9888	10.0277	0.8328
74.7680	-6.9515	10.0682	0.8206
74.8030	-6.9289	10.0922	0.8133
74.8680	-6.8985	10.1240	0.8034
74.8950	-6.8600	10.1634	0.7910
74.9700	-6.8212	10.2021	0.7786
75.0030	-6.7817	10.2406	0.7663
75.0700	-6.7338	10.2859	0.7516
75.1360	-6.7016	10.3157	0.7416
75.1680	-6.6607	10.3526	0.7293
75.2350	-6.6111	10.3963	0.7144
75.2990	-6.5777	10.4249	0.7045
75.3690	-6.5271	10.4672	0.6896
75.4010	-6.4758	10.5088	0.6748
75.4680	-6.4499	10.5294	0.6674
75.5030	-6.4065	10.5631	0.6551
75.5700	-6.3626	10.5963	0.6427
75.6380	-6.3184	10.6290	0.6303
75.6700	-6.2737	10.6611	0.6180
75.7380	-6.2289	10.6925	0.6056
75.8030	-6.1833	10.7236	0.5932
