t	x_truth	y_truth	th_truth
2.7020	0.1584	-1.9704	0.0188
2.7020	0.1849	-1.9648	0.0221
2.7020	0.1941	-1.9628	0.0232
2.7460	0.2127	-1.9589	0.0254
2.7460	0.2222	-1.9569	0.0265
2.7460	0.2318	-1.9549	0.0277
2.7500	0.2415	-1.9529	0.0288
2.7610	0.2513	-1.9508	0.0300
2.8050	0.2913	-1.9422	0.0346
2.8520	0.3220	-1.9356	0.0382
2.8520	0.3429	-1.9311	0.0406
2.8990	0.3955	-1.9211	0.0456
2.9420	0.4269	-1.9162	0.0478
2.9420	0.4373	-1.9147	0.0485
2.9490	0.4477	-1.9133	0.0491
2.9590	0.4581	-1.9119	0.0496
2.9980	0.4890	-1.9081	0.0511
3.0550	0.5198	-1.9049	0.0522
3.0550	0.5504	-1.9021	0.0529
3.1210	0.6217	-1.8972	0.0536
3.1670	0.6318	-1.8966	0.0536
3.1670	0.6420	-1.8961	0.0536
3.1670	0.6522	-1.8955	0.0536
3.1670	0.6624	-1.8950	0.0536
3.1750	0.6725	-1.8945	0.0535
3.1790	0.6827	-1.8941	0.0535
3.2220	0.7132	-1.8928	0.0532
3.2220	0.7234	-1.8924	0.0532
3.2670	0.7438	-1.8913	0.0531
3.2670	0.7643	-1.8902	0.0531
3.3100	0.7745	-1.8897	0.0531
3.3100	0.7847	-1.8891	0.0531
3.3100	0.7950	-1.8886	0.0531
3.3100	0.8154	-1.8875	0.0531
3.3480	0.8359	-1.8864	0.0531
3.3480	0.8461	-1.8858	0.0531
3.3540	0.8563	-1.8852	0.0532
3.3590	0.8666	-1.8847	0.0532
3.4030	0.8972	-1.8830	0.0531
3.4030	0.9074	-1.8825	0.0531
3.4520	0.9585	-1.8797	0.0532
3.5080	0.9687	-1.8792	0.0532
3.5080	0.9789	-1.8786	0.0532
3.5080	0.9891	-1.8781	0.0532
3.5080	0.9994	-1.8775	0.0532
3.5080	1.0096	-1.8769	0.0532
3.5650	1.0198	-1.8764	0.0532
3.5650	1.0300	-1.8758	0.0532
3.5650	1.0504	-1.8747	0.0532
3.5650	1.0606	-1.8742	0.0532
3.5650	1.0708	-1.8736	0.0532
3.6150	1.0912	-1.8725	0.0532
3.6150	1.1116	-1.8714	0.0532
3.6150	1.1218	-1.8709	0.0532
3.6190	1.1320	-1.8703	0.0532
3.6320	1.1422	-1.8698	0.0532
3.6820	1.1928	-1.8671	0.0532
3.7230	1.2029	-1.8666	0.0532
3.7230	1.2230	-1.8655	0.0532
3.7230	1.2331	-1.8649	0.0532
3.7300	1.2432	-1.8644	0.0532
3.7390	1.2532	-1.8639	0.0532
3.7800	1.2633	-1.8633	0.0532
3.7800	1.2834	-1.8623	0.0532
3.7800	1.2934	-1.8617	0.0532
3.8370	1.3437	-1.8591	0.0531
3.8870	1.3537	-1.8585	0.0531
3.8870	1.3738	-1.8575	0.0531
3.8870	1.3838	-1.8569	0.0531
3.8870	1.3939	-1.8564	0.0531
3.9380	1.4039	-1.8559	0.0531
3.9380	1.4140	-1.8553	0.0531
3.9380	1.4240	-1.8548	0.0531
3.9380	1.4341	-1.8543	0.0531
3.9380	1.4441	-1.8537	0.0531
3.9950	1.4542	-1.8532	0.0531
3.9950	1.4642	-1.8527	0.0531
3.9950	1.4742	-1.8521	0.0531
3.9950	1.4843	-1.8516	0.0531
3.9950	1.4943	-1.8510	0.0531
3.9950	1.5044	-1.8505	0.0531
4.0510	1.5144	-1.8500	0.0531
4.0510	1.5244	-1.8494	0.0531
4.0510	1.5345	-1.8489	0.0531
4.0510	1.5445	-1.8484	0.0531
4.0510	1.5545	-1.8478	0.0531
4.0510	1.5646	-1.8473	0.0531
4.1050	1.5746	-1.8468	0.0531
4.1050	1.5847	-1.8463	0.0531
4.1050	1.5947	-1.8457	0.0531
4.1050	1.6047	-1.8452	0.0531
4.1050	1.6148	-1.8447	0.0531
4.1090	1.6248	-1.8441	0.0531
4.1190	1.6348	-1.8436	0.0531
4.1770	1.6449	-1.8431	0.0531
4.1770	1.6549	-1.8425	0.0531
4.1770	1.6649	-1.8420	0.0531
4.1770	1.6750	-1.8415	0.0531
4.1770	1.6850	-1.8409	0.0531
4.2320	1.6950	-1.8404	0.0531
4.2320	1.7051	-1.8398	0.0531
4.2320	1.7151	-1.8393	0.0531
4.2320	1.7251	-1.8388	0.0531
4.2320	1.7352	-1.8382	0.0531
4.2320	1.7452	-1.8377	0.0531
4.2810	1.7653	-1.8366	0.0531
4.2810	1.7853	-1.8356	0.0530
4.2810	1.7953	-1.8351	0.0530
4.2890	1.8054	-1.8345	0.0530
4.2990	1.8154	-1.8340	0.0530
4.3440	1.8555	-1.8319	0.0530
4.3900	1.8655	-1.8313	0.0530
4.3900	1.8756	-1.8308	0.0530
4.3900	1.8856	-1.8303	0.0530
4.3900	1.8956	-1.8297	0.0530
4.3900	1.9056	-1.8292	0.0530
4.4370	1.9357	-1.8276	0.0530
4.4370	1.9457	-1.8271	0.0530
4.4390	1.9558	-1.8265	0.0530
4.4500	1.9658	-1.8260	0.0530
4.4950	1.9858	-1.8249	0.0530
4.4950	2.0059	-1.8239	0.0530
4.5390	2.0259	-1.8228	0.0530
4.5390	2.0560	-1.8212	0.0529
4.5890	2.0660	-1.8207	0.0529
4.5890	2.0760	-1.8202	0.0529
4.5890	2.0961	-1.8191	0.0529
4.5890	2.1061	-1.8186	0.0529
4.6400	2.1261	-1.8175	0.0529
4.6400	2.1562	-1.8159	0.0529
4.6980	2.1762	-1.8149	0.0529
4.6980	2.2063	-1.8133	0.0529
4.7560	2.2363	-1.8117	0.0529
4.7560	2.2664	-1.8101	0.0529
4.8120	2.2864	-1.8090	0.0529
4.8120	2.3164	-1.8075	0.0529
4.8120	2.3265	-1.8069	0.0529
4.8620	2.3665	-1.8048	0.0528
4.8620	2.3765	-1.8043	0.0528
4.8700	2.3866	-1.8037	0.0528
4.8810	2.3966	-1.8032	0.0528
4.9190	2.4166	-1.8022	0.0528
4.9190	2.4366	-1.8011	0.0528
4.9600	2.4466	-1.8006	0.0528
4.9600	2.4767	-1.7990	0.0528
5.0060	2.5067	-1.7974	0.0528
5.0060	2.5167	-1.7969	0.0528
5.0510	2.5367	-1.7958	0.0528
5.0510	2.5668	-1.7942	0.0528
5.0990	2.5968	-1.7927	0.0528
5.0990	2.6168	-1.7916	0.0528
5.1460	2.6368	-1.7906	0.0528
5.1460	2.6468	-1.7900	0.0528
5.1460	2.6569	-1.7895	0.0528
5.1500	2.6669	-1.7890	0.0528
5.1590	2.6769	-1.7884	0.0528
5.2010	2.7069	-1.7869	0.0527
5.2010	2.7169	-1.7863	0.0527
5.2480	2.7369	-1.7853	0.0527
5.2480	2.7569	-1.7842	0.0527
5.2970	2.7769	-1.7832	0.0527
5.2970	2.8070	-1.7816	0.0527
5.3360	2.8470	-1.7795	0.0527
5.3400	2.8570	-1.7790	0.0527
5.3480	2.8670	-1.7785	0.0527
5.3900	2.8770	-1.7779	0.0527
5.3900	2.8870	-1.7774	0.0527
5.3900	2.8970	-1.7769	0.0527
5.3900	2.9070	-1.7763	0.0527
5.4360	2.9270	-1.7753	0.0527
5.4360	2.9470	-1.7742	0.0527
5.4820	2.9770	-1.7727	0.0527
5.4820	2.9971	-1.7716	0.0527
5.5310	3.0471	-1.7690	0.0526
5.5850	3.0571	-1.7684	0.0526
5.5850	3.0671	-1.7679	0.0526
5.5850	3.0771	-1.7674	0.0526
5.5850	3.0871	-1.7669	0.0526
5.5850	3.0971	-1.7663	0.0526
5.6420	3.1571	-1.7632	0.0526
5.6990	3.1671	-1.7627	0.0526
5.6990	3.1771	-1.7621	0.0526
5.6990	3.1871	-1.7616	0.0526
5.6990	3.1971	-1.7611	0.0526
5.6990	3.2071	-1.7605	0.0526
5.7000	3.2171	-1.7600	0.0526
5.7090	3.2271	-1.7595	0.0526
5.7580	3.2371	-1.7590	0.0526
5.7580	3.2471	-1.7585	0.0526
5.7580	3.2571	-1.7579	0.0526
5.7580	3.2671	-1.7574	0.0526
5.8060	3.2871	-1.7563	0.0526
5.8060	3.3171	-1.7548	0.0525
5.8510	3.3371	-1.7537	0.0525
5.8510	3.3671	-1.7522	0.0525
5.8990	3.3871	-1.7511	0.0525
5.8990	3.4171	-1.7495	0.0525
5.9480	3.4371	-1.7485	0.0525
5.9480	3.4571	-1.7474	0.0525
5.9490	3.4671	-1.7469	0.0525
5.9590	3.4771	-1.7464	0.0525
6.0030	3.5170	-1.7443	0.0525
6.0580	3.5270	-1.7438	0.0525
6.0590	3.5370	-1.7432	0.0525
6.0590	3.5670	-1.7417	0.0525
6.1180	3.6270	-1.7385	0.0524
6.1700	3.6570	-1.7370	0.0524
6.1700	3.6870	-1.7354	0.0524
6.2160	3.7070	-1.7344	0.0524
6.2160	3.7270	-1.7333	0.0524
6.2190	3.7370	-1.7328	0.0524
6.2300	3.7470	-1.7323	0.0524
6.2700	3.7670	-1.7312	0.0524
6.2700	3.7870	-1.7301	0.0524
6.3190	3.8169	-1.7286	0.0524
6.3190	3.8369	-1.7275	0.0524
6.3680	3.8569	-1.7265	0.0524
6.3680	3.8669	-1.7259	0.0524
6.3680	3.8769	-1.7254	0.0524
6.3690	3.8869	-1.7249	0.0524
6.3800	3.8969	-1.7244	0.0524
6.4240	3.9269	-1.7228	0.0524
6.4240	3.9369	-1.7223	0.0524
6.4750	3.9569	-1.7213	0.0524
6.4750	3.9868	-1.7197	0.0523
6.5230	4.0168	-1.7181	0.0523
6.5230	4.0368	-1.7171	0.0523
6.5700	4.0668	-1.7155	0.0523
6.5700	4.0868	-1.7145	0.0523
6.6170	4.1268	-1.7124	0.0523
6.6210	4.1367	-1.7118	0.0523
6.6300	4.1467	-1.7113	0.0523
6.6840	4.1767	-1.7097	0.0523
6.6840	4.1967	-1.7087	0.0523
6.7390	4.2067	-1.7082	0.0523
6.7390	4.2167	-1.7076	0.0523
6.7390	4.2267	-1.7071	0.0523
6.7390	4.2367	-1.7066	0.0523
6.7390	4.2467	-1.7061	0.0523
6.7390	4.2567	-1.7055	0.0523
6.7970	4.2766	-1.7045	0.0523
6.7970	4.2966	-1.7035	0.0523
6.7970	4.3066	-1.7029	0.0523
6.7990	4.3166	-1.7024	0.0523
6.8090	4.3266	-1.7019	0.0522
6.8570	4.3666	-1.6998	0.0522
6.9050	4.3866	-1.6988	0.0522
6.9050	4.4166	-1.6972	0.0522
6.9550	4.4265	-1.6967	0.0522
6.9550	4.4365	-1.6962	0.0522
6.9550	4.4465	-1.6956	0.0522
6.9550	4.4565	-1.6951	0.0522
6.9550	4.4665	-1.6946	0.0522
7.0130	4.5265	-1.6915	0.0522
7.0740	4.5365	-1.6909	0.0522
7.0740	4.5564	-1.6899	0.0522
7.0740	4.5664	-1.6894	0.0522
7.0740	4.5764	-1.6889	0.0522
7.0740	4.5864	-1.6883	0.0522
7.1200	4.6164	-1.6868	0.0522
7.1200	4.6364	-1.6858	0.0522
7.1300	4.6464	-1.6852	0.0522
7.1410	4.6564	-1.6847	0.0522
7.1840	4.6963	-1.6826	0.0522
7.2320	4.7263	-1.6811	0.0522
7.2320	4.7463	-1.6800	0.0521
7.2810	4.7563	-1.6795	0.0521
7.2810	4.7663	-1.6790	0.0521
7.2810	4.7762	-1.6785	0.0521
7.2810	4.7862	-1.6779	0.0521
7.2810	4.7962	-1.6774	0.0521
7.3340	4.8062	-1.6769	0.0521
7.3340	4.8162	-1.6764	0.0521
7.3340	4.8262	-1.6759	0.0521
7.3340	4.8362	-1.6753	0.0521
7.3340	4.8462	-1.6748	0.0521
7.3830	4.8562	-1.6743	0.0521
7.3830	4.8662	-1.6738	0.0521
7.3830	4.8762	-1.6733	0.0521
7.3830	4.8862	-1.6727	0.0521
7.3830	4.8961	-1.6722	0.0521
7.4320	4.9161	-1.6712	0.0521
7.4320	4.9461	-1.6696	0.0521
7.4810	4.9561	-1.6691	0.0521
7.4810	4.9661	-1.6686	0.0521
7.4810	4.9761	-1.6681	0.0521
7.4810	4.9861	-1.6675	0.0521
7.4810	4.9960	-1.6670	0.0521
7.5290	5.0460	-1.6644	0.0520
7.5820	5.0959	-1.6618	0.0520
7.6360	5.1459	-1.6592	0.0520
7.6770	5.1759	-1.6577	0.0520
7.6770	5.1858	-1.6572	0.0520
7.6780	5.1958	-1.6566	0.0520
7.6870	5.2058	-1.6561	0.0520
7.7400	5.2158	-1.6556	0.0520
7.7400	5.2258	-1.6551	0.0520
7.7400	5.2358	-1.6546	0.0520
7.7400	5.2458	-1.6541	0.0520
7.7840	5.2658	-1.6530	0.0520
7.7840	5.2957	-1.6515	0.0520
7.8310	5.3057	-1.6510	0.0520
7.8310	5.3157	-1.6504	0.0520
7.8310	5.3257	-1.6499	0.0520
7.8310	5.3357	-1.6494	0.0520
7.8310	5.3457	-1.6489	0.0520
7.8980	5.3557	-1.6484	0.0519
7.8980	5.3657	-1.6478	0.0519
7.8980	5.3757	-1.6473	0.0519
7.8980	5.3856	-1.6468	0.0519
7.8980	5.3956	-1.6463	0.0519
7.8980	5.4056	-1.6458	0.0519
7.9530	5.4356	-1.6442	0.0519
7.9530	5.4655	-1.6427	0.0519
7.9970	5.5055	-1.6406	0.0519
7.9990	5.5155	-1.6401	0.0519
8.0090	5.5255	-1.6396	0.0519
8.0560	5.5355	-1.6391	0.0519
8.0560	5.5554	-1.6380	0.0519
8.0560	5.5654	-1.6375	0.0519
8.1110	5.5754	-1.6370	0.0519
8.1110	5.5854	-1.6365	0.0519
8.1110	5.5954	-1.6359	0.0519
8.1110	5.6054	-1.6354	0.0519
8.1110	5.6154	-1.6349	0.0519
8.1110	5.6254	-1.6344	0.0519
8.1680	5.6453	-1.6334	0.0519
8.1680	5.6653	-1.6323	0.0519
8.1680	5.6753	-1.6318	0.0519
8.1710	5.6853	-1.6313	0.0519
8.1800	5.6953	-1.6308	0.0519
8.2290	5.7153	-1.6297	0.0519
8.2290	5.7352	-1.6287	0.0519
8.2760	5.7452	-1.6282	0.0519
8.2760	5.7552	-1.6277	0.0519
8.2760	5.7652	-1.6272	0.0519
8.2760	5.7752	-1.6266	0.0519
8.2760	5.7852	-1.6261	0.0519
8.3250	5.7952	-1.6256	0.0519
8.3250	5.8151	-1.6246	0.0519
8.3250	5.8251	-1.6240	0.0519
8.3250	5.8351	-1.6235	0.0519
8.3770	5.8551	-1.6225	0.0519
8.3770	5.8851	-1.6209	0.0519
8.4300	5.8951	-1.6204	0.0519
8.4300	5.9050	-1.6199	0.0519
8.4300	5.9150	-1.6194	0.0519
8.4300	5.9250	-1.6189	0.0519
8.4300	5.9350	-1.6184	0.0519
8.4300	5.9450	-1.6178	0.0519
8.4830	5.9750	-1.6163	0.0519
8.4830	5.9849	-1.6158	0.0518
8.4830	5.9949	-1.6152	0.0519
8.4880	6.0049	-1.6147	0.0519
8.4990	6.0149	-1.6142	0.0519
8.5530	6.0349	-1.6132	0.0518
8.5530	6.0648	-1.6116	0.0518
8.6010	6.1148	-1.6091	0.0518
8.6550	6.1248	-1.6085	0.0518
8.6550	6.1348	-1.6080	0.0518
8.6550	6.1447	-1.6075	0.0518
8.6550	6.1547	-1.6070	0.0518
8.6550	6.1647	-1.6065	0.0518
8.7180	6.1747	-1.6059	0.0518
8.7180	6.1847	-1.6054	0.0518
8.7180	6.1947	-1.6049	0.0518
8.7180	6.2047	-1.6044	0.0518
8.7180	6.2147	-1.6039	0.0518
8.7180	6.2246	-1.6034	0.0518
8.7750	6.2346	-1.6028	0.0518
8.7750	6.2446	-1.6023	0.0518
8.7750	6.2546	-1.6018	0.0518
8.7750	6.2646	-1.6013	0.0518
8.7750	6.2746	-1.6008	0.0518
8.7750	6.2846	-1.6003	0.0518
8.8260	6.2946	-1.5997	0.0518
8.8260	6.3045	-1.5992	0.0518
8.8260	6.3145	-1.5987	0.0518
8.8260	6.3245	-1.5982	0.0518
8.8260	6.3345	-1.5977	0.0518
8.8290	6.3445	-1.5972	0.0518
8.8400	6.3545	-1.5967	0.0518
8.8910	6.3645	-1.5961	0.0518
8.8910	6.3745	-1.5956	0.0518
8.8910	6.3845	-1.5951	0.0518
8.8910	6.3944	-1.5946	0.0518
8.8910	6.4044	-1.5941	0.0518
8.9360	6.4144	-1.5935	0.0517
8.9360	6.4244	-1.5930	0.0517
8.9360	6.4344	-1.5925	0.0517
8.9360	6.4444	-1.5920	0.0517
8.9390	6.4544	-1.5915	0.0517
8.9500	6.4644	-1.5910	0.0517
9.0020	6.4743	-1.5904	0.0517
9.0020	6.4843	-1.5899	0.0517
9.0020	6.4943	-1.5894	0.0517
9.0020	6.5043	-1.5889	0.0517
9.0020	6.5143	-1.5884	0.0517
9.0470	6.5243	-1.5879	0.0517
9.0470	6.5343	-1.5874	0.0517
9.0470	6.5443	-1.5869	0.0517
9.0470	6.5542	-1.5864	0.0517
9.0490	6.5642	-1.5858	0.0517
9.0650	6.5742	-1.5853	0.0517
9.1140	6.5942	-1.5843	0.0517
9.1140	6.6242	-1.5828	0.0517
9.1730	6.6541	-1.5812	0.0517
9.1730	6.6841	-1.5797	0.0516
9.2280	6.7140	-1.5781	0.0516
9.2280	6.7240	-1.5776	0.0516
9.2280	6.7340	-1.5771	0.0516
9.2290	6.7440	-1.5766	0.0516
9.2390	6.7540	-1.5761	0.0516
9.2820	6.7640	-1.5755	0.0516
9.2820	6.7740	-1.5750	0.0516
9.2820	6.7840	-1.5745	0.0516
9.2820	6.7939	-1.5740	0.0516
9.3420	6.8039	-1.5735	0.0516
9.3420	6.8239	-1.5724	0.0516
9.3420	6.8339	-1.5719	0.0516
9.3420	6.8439	-1.5714	0.0516
9.3420	6.8539	-1.5709	0.0516
9.3970	6.8639	-1.5704	0.0516
9.3970	6.8838	-1.5694	0.0516
9.3970	6.8938	-1.5688	0.0516
9.3970	6.9038	-1.5683	0.0516
9.3990	6.9138	-1.5678	0.0516
9.4090	6.9238	-1.5673	0.0516
9.4470	6.9438	-1.5663	0.0516
9.4470	6.9538	-1.5657	0.0516
9.4960	6.9737	-1.5647	0.0516
9.4960	7.0037	-1.5632	0.0516
9.5470	7.0137	-1.5627	0.0516
9.5470	7.0237	-1.5621	0.0516
9.5470	7.0337	-1.5616	0.0516
9.5470	7.0436	-1.5611	0.0516
9.5470	7.0536	-1.5606	0.0516
9.5930	7.0636	-1.5601	0.0516
9.5930	7.0836	-1.5590	0.0516
9.5930	7.1036	-1.5580	0.0516
9.6470	7.1535	-1.5554	0.0516
9.6970	7.1835	-1.5539	0.0515
9.6970	7.2034	-1.5528	0.0515
9.7510	7.2234	-1.5518	0.0515
9.7510	7.2534	-1.5503	0.0515
9.7510	7.2634	-1.5498	0.0515
9.7950	7.2933	-1.5482	0.0515
9.7950	7.3033	-1.5477	0.0515
9.7990	7.3133	-1.5472	0.0515
9.8090	7.3233	-1.5467	0.0515
9.8560	7.3632	-1.5446	0.0515
9.9020	7.3932	-1.5431	0.0515
9.9020	7.4132	-1.5421	0.0515
9.9560	7.4431	-1.5405	0.0515
9.9560	7.4631	-1.5395	0.0515
10.0120	7.5031	-1.5374	0.0514
10.0120	7.5230	-1.5364	0.0514
10.0680	7.5430	-1.5354	0.0514
10.0680	7.5630	-1.5343	0.0514
10.0680	7.5730	-1.5338	0.0514
10.0700	7.5830	-1.5333	0.0514
10.0810	7.5929	-1.5328	0.0514
10.1340	7.6129	-1.5318	0.0514
10.1340	7.6429	-1.5302	0.0514
10.1850	7.6728	-1.5287	0.0514
10.1850	7.6928	-1.5277	0.0514
10.2380	7.7328	-1.5256	0.0514
10.2380	7.7428	-1.5251	0.0514
10.2910	7.8027	-1.5220	0.0514
10.3410	7.8127	-1.5215	0.0514
10.3410	7.8226	-1.5210	0.0514
10.3410	7.8326	-1.5205	0.0514
10.3410	7.8426	-1.5200	0.0514
10.3410	7.8526	-1.5194	0.0514
10.3490	7.8626	-1.5189	0.0513
10.3600	7.8726	-1.5184	0.0513
10.4010	7.8826	-1.5179	0.0513
10.4010	7.8926	-1.5174	0.0513
10.4010	7.9025	-1.5169	0.0513
10.4010	7.9125	-1.5164	0.0513
10.4490	7.9325	-1.5153	0.0513
10.4490	7.9525	-1.5143	0.0513
10.4490	7.9625	-1.5138	0.0513
10.4940	7.9824	-1.5128	0.0513
10.4940	8.0024	-1.5118	0.0513
10.5000	8.0124	-1.5112	0.0513
10.5100	8.0224	-1.5107	0.0513
10.5510	8.0324	-1.5102	0.0513
10.5510	8.0424	-1.5097	0.0513
10.5510	8.0524	-1.5092	0.0513
10.5510	8.0623	-1.5087	0.0513
10.5950	8.0823	-1.5077	0.0513
10.5950	8.1023	-1.5066	0.0513
