t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
12.7540	5.7960	-0.0926	1.7909	0.0010	0.0208	-0.0929	-0.1129	0.0009	0.6109	-2.7337	-3.3202	0.0276
12.7890	5.7987	-0.1051	1.7758	0.0011	0.0382	-0.1771	-0.2146	0.0018	1.0907	-5.0590	-6.1322	0.0509
12.8230	5.8000	-0.1113	1.7684	0.0012	0.0190	-0.0902	-0.1090	0.0009	0.5602	-2.6537	-3.2065	0.0262
12.8570	5.8037	-0.1292	1.7465	0.0013	0.0536	-0.2616	-0.3195	0.0026	1.5779	-7.6944	-9.3981	0.0771
12.8610	5.8044	-0.1324	1.7426	0.0014	0.1610	-0.8062	-0.9838	0.0081	40.2510	-201.5595	-245.9566	2.0134
12.8700	5.8049	-0.1351	1.7394	0.0014	0.0579	-0.2928	-0.3556	0.0028	6.4350	-32.5351	-39.5141	0.3065
12.9020	5.8060	-0.1408	1.7323	0.0015	0.0355	-0.1808	-0.2208	0.0017	1.1092	-5.6502	-6.9008	0.0538
12.9370	5.8082	-0.1522	1.7184	0.0016	0.0468	-0.2431	-0.2972	0.0023	1.3366	-6.9471	-8.4915	0.0667
12.9660	5.8093	-0.1578	1.7116	0.0016	0.0364	-0.1926	-0.2363	0.0019	1.2542	-6.6409	-8.1483	0.0660
13.0000	5.8108	-0.1660	1.7014	0.0017	0.0296	-0.1609	-0.1978	0.0015	0.8701	-4.7314	-5.8179	0.0449
13.0320	5.8127	-0.1769	1.6881	0.0018	0.0296	-0.1679	-0.2064	0.0016	0.9248	-5.2471	-6.4512	0.0490
13.0400	5.8136	-0.1822	1.6816	0.0019	0.0575	-0.3301	-0.4070	0.0032	7.1885	-41.2598	-50.8730	0.4039
13.0510	5.8141	-0.1851	1.6780	0.0019	0.0452	-0.2641	-0.3238	0.0025	4.1130	-24.0130	-29.4319	0.2269
13.0840	5.8145	-0.1874	1.6752	0.0019	0.0122	-0.0708	-0.0876	0.0007	0.3693	-2.1458	-2.6540	0.0198
13.1180	5.8158	-0.1951	1.6656	0.0020	0.0126	-0.0758	-0.0933	0.0008	0.3693	-2.2282	-2.7453	0.0223
13.1520	5.8175	-0.2055	1.6527	0.0021	0.0250	-0.1559	-0.1927	0.0015	0.7339	-4.5864	-5.6688	0.0445
13.1860	5.8190	-0.2152	1.6408	0.0022	0.0223	-0.1445	-0.1789	0.0013	0.6556	-4.2514	-5.2632	0.0379
13.1910	5.8198	-0.2203	1.6345	0.0022	0.0817	-0.5338	-0.6603	0.0049	16.3422	-106.7583	-132.0560	0.9776
13.2000	5.8201	-0.2225	1.6318	0.0022	0.0366	-0.2404	-0.2991	0.0023	4.0624	-26.7098	-33.2302	0.2505
13.2290	5.8208	-0.2273	1.6259	0.0023	0.0245	-0.1643	-0.2044	0.0015	0.8438	-5.6671	-7.0487	0.0524
13.2650	5.8215	-0.2320	1.6200	0.0023	0.0192	-0.1316	-0.1634	0.0012	0.5339	-3.6543	-4.5392	0.0340
13.2990	5.8225	-0.2390	1.6113	0.0024	0.0093	-0.0681	-0.0846	0.0006	0.2721	-2.0029	-2.4887	0.0177
13.3000	5.8234	-0.2458	1.6028	0.0024	0.3067	-2.2720	-2.8222	0.0195	306.7447	-2271.9522	-2822.2227	19.4618
13.3100	5.8238	-0.2481	1.5999	0.0025	0.0308	-0.2265	-0.2830	0.0021	3.0793	-22.6515	-28.2953	0.2085
13.3440	5.8240	-0.2503	1.5971	0.0025	0.0086	-0.0662	-0.0824	0.0006	0.2528	-1.9461	-2.4226	0.0185
13.3780	5.8255	-0.2614	1.5834	0.0026	0.0244	-0.1934	-0.2415	0.0018	0.7172	-5.6888	-7.1035	0.0520
13.4130	5.8257	-0.2636	1.5807	0.0026	0.0075	-0.0625	-0.0772	0.0005	0.2134	-1.7845	-2.2061	0.0154
13.4470	5.8267	-0.2721	1.5700	0.0027	0.0073	-0.0626	-0.0777	0.0006	0.2137	-1.8418	-2.2859	0.0165
13.4500	5.8275	-0.2784	1.5621	0.0027	0.0807	-0.6904	-0.8690	0.0055	26.8903	-230.1378	-289.6760	1.8447
13.4610	5.8277	-0.2807	1.5593	0.0027	0.0234	-0.2065	-0.2584	0.0018	2.1279	-18.7706	-23.4908	0.1673
13.4950	5.8279	-0.2825	1.5570	0.0028	0.0060	-0.0542	-0.0678	0.0004	0.1779	-1.5939	-1.9944	0.0131
13.5300	5.8286	-0.2886	1.5494	0.0028	0.0061	-0.0575	-0.0721	0.0004	0.1738	-1.6429	-2.0600	0.0123
13.5650	5.8294	-0.2967	1.5391	0.0029	0.0061	-0.0621	-0.0774	0.0005	0.1746	-1.7734	-2.2125	0.0151
13.5700	5.8300	-0.3024	1.5320	0.0029	0.0358	-0.3861	-0.4834	0.0028	7.1539	-77.2261	-96.6701	0.5631
13.5800	5.8301	-0.3043	1.5296	0.0029	0.0181	-0.1923	-0.2417	0.0014	1.8086	-19.2255	-24.1697	0.1433
13.6150	5.8303	-0.3062	1.5272	0.0030	0.0052	-0.0547	-0.0693	0.0004	0.1493	-1.5620	-1.9812	0.0123
13.6470	5.8308	-0.3119	1.5200	0.0030	0.0054	-0.0589	-0.0741	0.0005	0.1684	-1.8418	-2.3146	0.0141
13.6790	5.8315	-0.3195	1.5105	0.0031	0.0102	-0.1207	-0.1520	0.0010	0.3191	-3.7720	-4.7512	0.0298
13.7130	5.8321	-0.3265	1.5016	0.0031	0.0126	-0.1580	-0.2002	0.0012	0.3713	-4.6467	-5.8874	0.0356
13.7470	5.8325	-0.3318	1.4949	0.0032	0.0075	-0.1038	-0.1305	0.0009	0.2200	-3.0537	-3.8377	0.0251
13.7500	5.8327	-0.3353	1.4905	0.0032	0.0373	-0.5802	-0.7284	0.0042	12.4236	-193.4078	-242.8037	1.3891
13.7600	5.8328	-0.3370	1.4884	0.0032	0.0108	-0.1733	-0.2162	0.0012	1.0789	-17.3308	-21.6238	0.1193
13.7920	5.8330	-0.3404	1.4841	0.0032	0.0067	-0.1067	-0.1341	0.0007	0.2093	-3.3332	-4.1907	0.0218
13.8270	5.8332	-0.3440	1.4796	0.0032	0.0035	-0.0521	-0.0669	0.0004	0.0989	-1.4899	-1.9128	0.0104
13.8610	5.8335	-0.3487	1.4735	0.0033	0.0031	-0.0482	-0.0617	0.0003	0.0914	-1.4184	-1.8149	0.0094
13.8950	5.8340	-0.3569	1.4632	0.0033	0.0050	-0.0945	-0.1199	0.0006	0.1459	-2.7803	-3.5268	0.0181
13.9000	5.8342	-0.3600	1.4592	0.0033	0.0142	-0.3176	-0.3975	0.0020	2.8366	-63.5114	-79.5006	0.4023
13.9100	5.8342	-0.3616	1.4572	0.0034	0.0075	-0.1552	-0.1992	0.0009	0.7458	-15.5220	-19.9227	0.0852
13.9440	5.8343	-0.3631	1.4552	0.0034	0.0023	-0.0461	-0.0587	0.0003	0.0667	-1.3551	-1.7254	0.0086
13.9550	5.8345	-0.3678	1.4493	0.0034	0.0060	-0.1404	-0.1773	0.0009	0.5444	-12.7601	-16.1140	0.0826
13.9600	5.8346	-0.3693	1.4474	0.0034	0.0119	-0.3071	-0.3844	0.0018	2.3814	-61.4130	-76.8887	0.3503
13.9910	5.8347	-0.3723	1.4436	0.0034	0.0037	-0.0969	-0.1228	0.0006	0.1186	-3.1274	-3.9620	0.0180
14.0250	5.8349	-0.3769	1.4378	0.0035	0.0031	-0.0917	-0.1163	0.0005	0.0923	-2.6957	-3.4206	0.0161
14.0590	5.8349	-0.3797	1.4342	0.0035	0.0012	-0.0432	-0.0546	0.0002	0.0346	-1.2702	-1.6061	0.0069
14.0950	5.8351	-0.3883	1.4234	0.0035	0.0030	-0.1579	-0.1987	0.0008	0.0825	-4.3859	-5.5185	0.0226
14.1310	5.8352	-0.3911	1.4199	0.0035	0.0015	-0.0769	-0.0981	0.0004	0.0408	-2.1370	-2.7239	0.0100
14.1650	5.8352	-0.3965	1.4130	0.0036	0.0010	-0.0803	-0.1009	0.0003	0.0303	-2.3616	-2.9678	0.0096
14.1700	5.8353	-0.3992	1.4096	0.0036	0.0026	-0.2667	-0.3387	0.0014	0.5155	-53.3324	-67.7393	0.2798
14.1820	5.8353	-0.4008	1.4076	0.0036	0.0008	-0.1337	-0.1669	0.0006	0.0669	-11.1430	-13.9053	0.0511
14.2170	5.8353	-0.4032	1.4046	0.0036	0.0003	-0.0676	-0.0853	0.0003	0.0087	-1.9317	-2.4367	0.0073
14.2530	5.8353	-0.4072	1.3995	0.0036	0.0002	-0.0753	-0.0955	0.0003	0.0047	-2.0928	-2.6529	0.0084
14.2870	5.8353	-0.4122	1.3931	0.0036	-0.0001	-0.0765	-0.0989	0.0003	-0.0022	-2.2503	-2.9094	0.0078
14.2910	5.8353	-0.4148	1.3898	0.0036	-0.0022	-0.3712	-0.4715	0.0012	-0.5570	-92.8116	-117.8818	0.3089
14.3000	5.8353	-0.4158	1.3886	0.0036	-0.0011	-0.1092	-0.1375	0.0004	-0.1243	-12.1334	-15.2808	0.0447
14.3310	5.8352	-0.4194	1.3839	0.0036	-0.0014	-0.1169	-0.1492	0.0004	-0.0444	-3.7702	-4.8124	0.0128
14.3700	5.8352	-0.4219	1.3808	0.0037	-0.0011	-0.0643	-0.0816	0.0002	-0.0288	-1.6500	-2.0911	0.0057
14.4050	5.8351	-0.4265	1.3750	0.0037	-0.0010	-0.0665	-0.0847	0.0002	-0.0295	-1.9000	-2.4194	0.0054
14.4100	5.8351	-0.4288	1.3721	0.0037	-0.0054	-0.2276	-0.2907	0.0011	-1.0755	-45.5112	-58.1329	0.2254
14.4200	5.8350	-0.4300	1.3705	0.0037	-0.0025	-0.1221	-0.1594	0.0001	-0.2549	-12.2133	-15.9393	0.0104
14.4460	5.8350	-0.4310	1.3692	0.0037	-0.0009	-0.0386	-0.0495	0.0001	-0.0348	-1.4853	-1.9026	0.0041
14.4740	5.8349	-0.4336	1.3659	0.0037	-0.0014	-0.0437	-0.0557	0.0001	-0.0490	-1.5607	-1.9893	0.0051
14.5090	5.8348	-0.4376	1.3608	0.0037	-0.0024	-0.0617	-0.0785	0.0001	-0.0684	-1.7618	-2.2423	0.0022
14.5430	5.8347	-0.4398	1.3580	0.0037	-0.0012	-0.0311	-0.0400	0.0001	-0.0364	-0.9154	-1.1754	0.0021
14.5770	5.8345	-0.4450	1.3514	0.0037	-0.0030	-0.0612	-0.0771	0.0001	-0.0879	-1.8011	-2.2682	0.0023
14.5810	5.8343	-0.4472	1.3487	0.0037	-0.0149	-0.2843	-0.3558	0.0002	-3.7345	-71.0740	-88.9418	0.0613
14.5900	5.8343	-0.4481	1.3475	0.0037	-0.0061	-0.1020	-0.1276	0.0002	-0.6824	-11.3319	-14.1796	0.0251
14.6220	5.8342	-0.4491	1.3463	0.0037	-0.0021	-0.0318	-0.0394	0.0000	-0.0642	-0.9932	-1.2327	0.0006
14.6550	5.8340	-0.4521	1.3425	0.0037	-0.0022	-0.0302	-0.0374	0.0000	-0.0667	-0.9142	-1.1338	0.0011
14.6900	5.8337	-0.4560	1.3377	0.0037	-0.0036	-0.0522	-0.0652	-0.0000	-0.1027	-1.4922	-1.8636	-0.0011
14.7250	5.8335	-0.4588	1.3341	0.0037	-0.0021	-0.0271	-0.0335	-0.0000	-0.0591	-0.7754	-0.9565	-0.0000
14.7300	5.8333	-0.4616	1.3306	0.0037	-0.0148	-0.1849	-0.2296	-0.0002	-2.9589	-36.9705	-45.9267	-0.0496
14.7400	5.8332	-0.4626	1.3295	0.0037	-0.0073	-0.0928	-0.1146	-0.0001	-0.7349	-9.2830	-11.4611	-0.0146
14.7730	5.8332	-0.4635	1.3284	0.0037	-0.0022	-0.0275	-0.0347	-0.0001	-0.0665	-0.8344	-1.0506	-0.0019
14.8080	5.8328	-0.4679	1.3228	0.0037	-0.0065	-0.0759	-0.0950	-0.0002	-0.1853	-2.1691	-2.7131	-0.0054
14.8430	5.8326	-0.4697	1.3206	0.0037	-0.0048	-0.0501	-0.0621	-0.0001	-0.1368	-1.4309	-1.7740	-0.0025
14.8770	5.8323	-0.4731	1.3163	0.0037	-0.0048	-0.0479	-0.0590	-0.0001	-0.1421	-1.4075	-1.7341	-0.0033
14.8810	5.8321	-0.4749	1.3141	0.0037	-0.0239	-0.2310	-0.2867	-0.0005	-5.9774	-57.7438	-71.6815	-0.1185
14.8900	5.8320	-0.4756	1.3132	0.0037	-0.0083	-0.0819	-0.1041	-0.0004	-0.9241	-9.1024	-11.5640	-0.0412
14.9220	5.8320	-0.4764	1.3122	0.0037	-0.0028	-0.0261	-0.0319	-0.0001	-0.0873	-0.8149	-0.9967	-0.0016
14.9540	5.8316	-0.4797	1.3081	0.0036	-0.0055	-0.0505	-0.0626	-0.0002	-0.1730	-1.5790	-1.9559	-0.0055
14.9850	5.8314	-0.4813	1.3062	0.0036	-0.0026	-0.0227	-0.0286	-0.0001	-0.0851	-0.7333	-0.9232	-0.0035
15.0200	5.8311	-0.4837	1.3032	0.0036	-0.0027	-0.0222	-0.0270	-0.0001	-0.0766	-0.6353	-0.7722	-0.0022
15.0540	5.8308	-0.4860	1.3004	0.0036	-0.0032	-0.0247	-0.0302	-0.0002	-0.0927	-0.7266	-0.8870	-0.0051
15.0880	5.8304	-0.4896	1.2958	0.0036	-0.0055	-0.0432	-0.0538	-0.0002	-0.1621	-1.2708	-1.5838	-0.0046
15.0900	5.8302	-0.4910	1.2941	0.0036	-0.0489	-0.3592	-0.4495	-0.0015	-24.4479	-179.6221	-224.7257	-0.7360
15.1000	5.8301	-0.4918	1.2932	0.0036	-0.0113	-0.0725	-0.0862	-0.0002	-1.1256	-7.2527	-8.6176	-0.0224
15.1320	5.8300	-0.4925	1.2923	0.0036	-0.0035	-0.0224	-0.0272	-0.0002	-0.1083	-0.6997	-0.8502	-0.0049
15.1630	5.8296	-0.4947	1.2897	0.0036	-0.0040	-0.0247	-0.0296	-0.0002	-0.1301	-0.7972	-0.9539	-0.0054
15.1960	5.8292	-0.4974	1.2865	0.0035	-0.0069	-0.0417	-0.0493	-0.0003	-0.2080	-1.2628	-1.4946	-0.0098
15.2310	5.8289	-0.4994	1.2841	0.0035	-0.0060	-0.0377	-0.0460	-0.0003	-0.1724	-1.0760	-1.3155	-0.0098
15.2660	5.8283	-0.5027	1.2802	0.0035	-0.0092	-0.0547	-0.0638	-0.0005	-0.2642	-1.5620	-1.8226	-0.0129
15.2700	5.8282	-0.5033	1.2794	0.0035	-0.0298	-0.1615	-0.1897	-0.0012	-7.4416	-40.3808	-47.4158	-0.2978
15.2810	5.8281	-0.5040	1.2786	0.0035	-0.0117	-0.0625	-0.0764	-0.0006	-1.0628	-5.6816	-6.9411	-0.0520
15.3140	5.8278	-0.5052	1.2771	0.0035	-0.0068	-0.0376	-0.0449	-0.0005	-0.2063	-1.1391	-1.3595	-0.0141
15.3480	5.8275	-0.5070	1.2750	0.0035	-0.0068	-0.0364	-0.0423	-0.0003	-0.2012	-1.0715	-1.2430	-0.0102
15.3810	5.8272	-0.5088	1.2729	0.0034	-0.0068	-0.0362	-0.0429	-0.0005	-0.2049	-1.0955	-1.2992	-0.0137
15.3930	5.8268	-0.5105	1.2708	0.0034	-0.0098	-0.0483	-0.0571	-0.0006	-0.8165	-4.0235	-4.7580	-0.0465
15.4000	5.8267	-0.5111	1.2701	0.0034	-0.0169	-0.0821	-0.0985	-0.0009	-2.4096	-11.7313	-14.0755	-0.1216
15.4330	5.8266	-0.5117	1.2695	0.0034	-0.0038	-0.0178	-0.0203	-0.0002	-0.1139	-0.5397	-0.6163	-0.0059
15.4680	5.8260	-0.5145	1.2661	0.0034	-0.0098	-0.0470	-0.0567	-0.0006	-0.2811	-1.3439	-1.6199	-0.0175
15.5020	5.8255	-0.5167	1.2636	0.0033	-0.0142	-0.0642	-0.0747	-0.0008	-0.4170	-1.8892	-2.1983	-0.0231
15.5370	5.8254	-0.5172	1.2630	0.0033	-0.0036	-0.0148	-0.0174	-0.0002	-0.1020	-0.4229	-0.4963	-0.0062
15.5400	5.8250	-0.5188	1.2612	0.0033	-0.0409	-0.1730	-0.1975	-0.0020	-13.6321	-57.6613	-65.8298	-0.6752
15.5500	5.8249	-0.5193	1.2606	0.0033	-0.0123	-0.0517	-0.0582	-0.0008	-1.2319	-5.1680	-5.8161	-0.0845
15.5800	5.8245	-0.5208	1.2589	0.0033	-0.0123	-0.0509	-0.0586	-0.0007	-0.4105	-1.6971	-1.9520	-0.0248
15.6140	5.8243	-0.5218	1.2577	0.0033	-0.0076	-0.0297	-0.0332	-0.0005	-0.2226	-0.8737	-0.9750	-0.0137
15.6480	5.8240	-0.5228	1.2566	0.0032	-0.0037	-0.0149	-0.0162	-0.0002	-0.1081	-0.4372	-0.4761	-0.0071
15.6790	5.8236	-0.5247	1.2544	0.0032	-0.0056	-0.0215	-0.0243	-0.0004	-0.1793	-0.6921	-0.7844	-0.0134
15.7130	5.8232	-0.5261	1.2528	0.0032	-0.0068	-0.0261	-0.0293	-0.0004	-0.1989	-0.7671	-0.8607	-0.0109
15.7450	5.8226	-0.5284	1.2503	0.0031	-0.0115	-0.0406	-0.0453	-0.0008	-0.3581	-1.2672	-1.4155	-0.0236
15.7500	5.8224	-0.5288	1.2498	0.0031	-0.0247	-0.0888	-0.0968	-0.0023	-4.9470	-17.7558	-19.3500	-0.4522
15.7600	5.8223	-0.5293	1.2493	0.0031	-0.0121	-0.0451	-0.0494	-0.0009	-1.2072	-4.5102	-4.9433	-0.0887
15.7860	5.8221	-0.5302	1.2484	0.0031	-0.0097	-0.0339	-0.0359	-0.0006	-0.3718	-1.3022	-1.3813	-0.0238
15.8210	5.8217	-0.5315	1.2470	0.0031	-0.0111	-0.0371	-0.0395	-0.0008	-0.3182	-1.0610	-1.1287	-0.0225
15.8540	5.8213	-0.5327	1.2457	0.0031	-0.0073	-0.0242	-0.0256	-0.0005	-0.2225	-0.7333	-0.7764	-0.0137
15.8600	5.8210	-0.5335	1.2448	0.0030	-0.0222	-0.0671	-0.0718	-0.0016	-3.7066	-11.1753	-11.9609	-0.2634
15.8700	5.8209	-0.5340	1.2444	0.0030	-0.0130	-0.0411	-0.0432	-0.0011	-1.3026	-4.1078	-4.3156	-0.1052
15.9020	5.8208	-0.5343	1.2439	0.0030	-0.0037	-0.0123	-0.0135	-0.0004	-0.1169	-0.3841	-0.4205	-0.0112
15.9360	5.8203	-0.5359	1.2423	0.0030	-0.0068	-0.0219	-0.0233	-0.0005	-0.2007	-0.6440	-0.6849	-0.0145
15.9700	5.8199	-0.5370	1.2411	0.0030	-0.0076	-0.0224	-0.0233	-0.0005	-0.2237	-0.6603	-0.6865	-0.0158
16.0050	5.8193	-0.5387	1.2394	0.0029	-0.0092	-0.0269	-0.0269	-0.0007	-0.2624	-0.7684	-0.7679	-0.0205
16.0100	5.8191	-0.5393	1.2388	0.0029	-0.0262	-0.0742	-0.0730	-0.0019	-5.2459	-14.8340	-14.6026	-0.3853
16.0200	5.8190	-0.5396	1.2385	0.0029	-0.0134	-0.0366	-0.0349	-0.0010	-1.3427	-3.6637	-3.4851	-0.0973
16.0540	5.8189	-0.5400	1.2381	0.0029	-0.0039	-0.0103	-0.0104	-0.0003	-0.1137	-0.3028	-0.3046	-0.0089
16.0890	5.8184	-0.5414	1.2367	0.0028	-0.0074	-0.0198	-0.0195	-0.0005	-0.2119	-0.5648	-0.5580	-0.0156
16.1210	5.8177	-0.5430	1.2351	0.0028	-0.0157	-0.0410	-0.0405	-0.0013	-0.4894	-1.2803	-1.2643	-0.0398
16.1570	5.8175	-0.5437	1.2345	0.0028	-0.0076	-0.0183	-0.0174	-0.0006	-0.2103	-0.5077	-0.4843	-0.0169
16.1600	5.8172	-0.5443	1.2339	0.0027	-0.0441	-0.1139	-0.1030	-0.0031	-14.6839	-37.9593	-34.3477	-1.0346
16.1700	5.8171	-0.5447	1.2336	0.0027	-0.0135	-0.0331	-0.0302	-0.0009	-1.3498	-3.3124	-3.0179	-0.0902
16.2030	5.8168	-0.5453	1.2330	0.0027	-0.0082	-0.0186	-0.0176	-0.0006	-0.2485	-0.5644	-0.5343	-0.0184
