t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
4.7420	5.2680	-1.8658	2.3117	-0.2569	-0.2351	-0.5507	0.1805	0.0070	-7.5828	-17.7637	5.8216	0.2269
4.7740	5.2571	-1.8911	2.3199	-0.2566	-0.2157	-0.4980	0.1633	0.0064	-6.7416	-15.5639	5.1041	0.2001
4.8060	5.2494	-1.9085	2.3257	-0.2563	-0.1250	-0.2844	0.0937	0.0037	-3.9073	-8.8889	2.9275	0.1147
4.8390	5.2389	-1.9322	2.3335	-0.2560	-0.1099	-0.2464	0.0815	0.0032	-3.3310	-7.4682	2.4694	0.0971
4.8660	5.2240	-1.9651	2.3444	-0.2556	-0.2817	-0.6196	0.2054	0.0081	-10.4335	-22.9480	7.6064	0.3002
4.8950	5.2136	-1.9878	2.3520	-0.2553	-0.2363	-0.5117	0.1704	0.0066	-8.1487	-17.6456	5.8757	0.2286
4.9270	5.2028	-2.0108	2.3597	-0.2550	-0.2238	-0.4774	0.1601	0.0062	-6.9922	-14.9176	5.0018	0.1952
4.9570	5.1957	-2.0259	2.3647	-0.2548	-0.1188	-0.2501	0.0842	0.0033	-3.9606	-8.3365	2.8064	0.1089
4.9890	5.1850	-2.0481	2.3723	-0.2545	-0.1109	-0.2293	0.0777	0.0030	-3.4644	-7.1647	2.4285	0.0943
5.0220	5.1710	-2.0768	2.3820	-0.2541	-0.1056	-0.2147	0.0735	0.0028	-3.2009	-6.5060	2.2279	0.0848
5.0290	5.1606	-2.0977	2.3892	-0.2539	-0.4924	-0.9878	0.3369	0.0129	-70.3369	-141.1140	48.1302	1.8465
5.0390	5.1572	-2.1046	2.3915	-0.2538	-0.3434	-0.6868	0.2342	0.0089	-34.3374	-68.6762	23.4171	0.8892
5.0680	5.1504	-2.1181	2.3961	-0.2536	-0.2348	-0.4650	0.1598	0.0061	-8.0978	-16.0358	5.5102	0.2094
5.0990	5.1399	-2.1385	2.4032	-0.2533	-0.3367	-0.6589	0.2276	0.0085	-10.8628	-21.2559	7.3418	0.2749
5.1280	5.1336	-2.1507	2.4074	-0.2532	-0.1145	-0.2205	0.0766	0.0029	-3.9478	-7.6027	2.6412	0.1003
5.1290	5.1270	-2.1633	2.4118	-0.2530	-3.2852	-6.2545	2.2018	0.0799	-3285.2030	-6254.4625	2201.8022	79.8932
5.1390	5.1238	-2.1695	2.4140	-0.2529	-0.3261	-0.6189	0.2173	0.0078	-32.6120	-61.8903	21.7305	0.7807
5.1720	5.1205	-2.1756	2.4162	-0.2529	-0.0981	-0.1852	0.0654	0.0023	-2.9738	-5.6122	1.9820	0.0707
5.2060	5.1109	-2.1935	2.4225	-0.2526	-0.0931	-0.1731	0.0620	0.0021	-2.7391	-5.0901	1.8226	0.0614
5.2370	5.0985	-2.2163	2.4307	-0.2524	-0.1791	-0.3272	0.1177	0.0040	-5.7770	-10.5539	3.7955	0.1296
5.2690	5.0924	-2.2273	2.4347	-0.2522	-0.0946	-0.1706	0.0618	0.0020	-2.9560	-5.3310	1.9318	0.0632
5.3010	5.0749	-2.2585	2.4461	-0.2519	-0.2701	-0.4760	0.1748	0.0055	-8.4406	-14.8747	5.4640	0.1711
5.3090	5.0720	-2.2634	2.4479	-0.2518	-0.3536	-0.6145	0.2288	0.0070	-44.2003	-76.8071	28.5940	0.8715
5.3190	5.0692	-2.2682	2.4498	-0.2518	-0.2803	-0.4844	0.1811	0.0053	-28.0311	-48.4424	18.1087	0.5296
5.3510	5.0610	-2.2823	2.4550	-0.2516	-0.2560	-0.4389	0.1651	0.0046	-7.9995	-13.7146	5.1581	0.1439
5.3850	5.0584	-2.2868	2.4568	-0.2516	-0.0784	-0.1328	0.0506	0.0014	-2.3066	-3.9067	1.4874	0.0415
5.4140	5.0481	-2.3040	2.4634	-0.2514	-0.1664	-0.2764	0.1066	0.0027	-5.7372	-9.5327	3.6762	0.0917
5.4480	5.0431	-2.3121	2.4666	-0.2513	-0.0721	-0.1179	0.0463	0.0011	-2.1212	-3.4664	1.3620	0.0309
5.4810	5.0334	-2.3277	2.4728	-0.2512	-0.1408	-0.2248	0.0900	0.0018	-4.2656	-6.8121	2.7271	0.0536
5.5140	5.0249	-2.3411	2.4783	-0.2511	-0.1309	-0.2026	0.0846	0.0013	-3.9679	-6.1379	2.5628	0.0402
5.5200	5.0205	-2.3477	2.4811	-0.2511	-0.3765	-0.5728	0.2420	0.0030	-62.7545	-95.4650	40.3376	0.5070
5.5290	5.0187	-2.3504	2.4823	-0.2511	-0.2015	-0.3038	0.1288	0.0016	-22.3917	-33.7543	14.3150	0.1789
5.5590	5.0148	-2.3562	2.4848	-0.2510	-0.1296	-0.1913	0.0846	0.0008	-4.3214	-6.3759	2.8214	0.0259
5.5920	5.0111	-2.3616	2.4872	-0.2510	-0.0561	-0.0809	0.0362	0.0003	-1.6997	-2.4519	1.0959	0.0079
5.6280	5.0041	-2.3713	2.4917	-0.2510	-0.0889	-0.1228	0.0585	-0.0001	-2.4691	-3.4120	1.6245	-0.0025
5.6620	5.0006	-2.3761	2.4939	-0.2510	-0.0489	-0.0683	0.0302	-0.0001	-1.4370	-2.0092	0.8887	-0.0031
5.6900	4.9936	-2.3866	2.4978	-0.2510	-0.0694	-0.1067	0.0336	-0.0001	-2.4798	-3.8123	1.2000	-0.0022
5.6990	4.9871	-2.3970	2.5005	-0.2510	-0.2302	-0.3754	0.0875	-0.0003	-25.5770	-41.7091	9.7267	-0.0281
5.7090	4.9846	-2.4010	2.5013	-0.2510	-0.2427	-0.4004	0.0864	-0.0001	-24.2705	-40.0440	8.6351	-0.0090
5.7350	4.9821	-2.4053	2.5022	-0.2510	-0.0980	-0.1639	0.0323	-0.0001	-3.7681	-6.3054	1.2412	-0.0025
5.7660	4.9766	-2.4146	2.5038	-0.2510	-0.0818	-0.1397	0.0232	-0.0000	-2.6377	-4.5059	0.7478	-0.0008
5.7990	4.9672	-2.4309	2.5062	-0.2510	-0.1002	-0.1745	0.0231	-0.0000	-3.0349	-5.2866	0.6991	-0.0009
5.8330	4.9523	-2.4570	2.5090	-0.2510	-0.1163	-0.2055	0.0202	0.0000	-3.4197	-6.0432	0.5946	0.0000
5.8390	4.9395	-2.4799	2.5109	-0.2510	-0.6706	-1.1901	0.0934	0.0002	-111.7679	-198.3533	15.5648	0.0408
5.8490	4.9348	-2.4881	2.5115	-0.2510	-0.4637	-0.8210	0.0623	0.0002	-46.3731	-82.0978	6.2309	0.0204
5.8800	4.9199	-2.5145	2.5133	-0.2510	-0.4821	-0.8523	0.0575	0.0001	-15.5524	-27.4922	1.8537	0.0031
5.9110	4.9146	-2.5239	2.5139	-0.2510	-0.1717	-0.3031	0.0180	0.0000	-5.5403	-9.7782	0.5811	0.0007
5.9450	4.8915	-2.5643	2.5160	-0.2510	-0.3316	-0.5803	0.0278	0.0001	-9.7538	-17.0684	0.8185	0.0017
5.9770	4.8724	-2.5974	2.5174	-0.2510	-0.4038	-0.6986	0.0292	0.0002	-12.6199	-21.8306	0.9126	0.0068
6.0110	4.8370	-2.6578	2.5195	-0.2510	-0.8448	-1.4361	0.0482	0.0003	-24.8477	-42.2390	1.4185	0.0100
6.0440	4.8135	-2.6969	2.5206	-0.2510	-0.7095	-1.1859	0.0333	0.0002	-21.5012	-35.9358	1.0088	0.0062
6.0500	4.8045	-2.7118	2.5209	-0.2510	-1.4991	-2.4771	0.0623	0.0008	-249.8417	-412.8527	10.3832	0.1397
6.0600	4.7962	-2.7255	2.5212	-0.2510	-0.8367	-1.3754	0.0316	0.0002	-83.6669	-137.5411	3.1581	0.0249
6.0920	4.7885	-2.7381	2.5215	-0.2510	-0.2401	-0.3923	0.0088	0.0001	-7.5024	-12.2609	0.2742	0.0027
6.1270	4.7609	-2.7827	2.5224	-0.2510	-0.2600	-0.4172	0.0075	0.0001	-7.4271	-11.9195	0.2151	0.0039
6.1590	4.7335	-2.8261	2.5231	-0.2510	-0.3006	-0.4733	0.0069	0.0001	-9.3937	-14.7920	0.2166	0.0036
6.1920	4.6718	-2.9209	2.5242	-0.2509	-1.2698	-1.9366	0.0216	0.0005	-38.4784	-58.6837	0.6557	0.0151
6.2250	4.6608	-2.9373	2.5244	-0.2509	-0.3320	-0.4972	0.0046	0.0001	-10.0611	-15.0652	0.1381	0.0037
6.2290	4.6268	-2.9875	2.5247	-0.2509	-2.8803	-4.2166	0.0285	0.0016	-720.0785	-1054.1473	7.1215	0.3939
6.2390	4.6151	-3.0045	2.5248	-0.2509	-1.1711	-1.7014	0.0098	0.0005	-117.1117	-170.1375	0.9787	0.0472
6.2720	4.6032	-3.0217	2.5249	-0.2509	-0.3604	-0.5202	0.0021	0.0001	-10.9223	-15.7648	0.0634	0.0027
6.2990	4.5537	-3.0916	2.5251	-0.2509	-0.8840	-1.2387	0.0035	0.0003	-32.7410	-45.8768	0.1295	0.0100
6.3000	4.5396	-3.1111	2.5252	-0.2509	-14.1413	-19.5747	0.0339	0.0060	-14141.2890	-19574.6687	33.9052	6.0276
6.3090	4.5278	-3.1273	2.5252	-0.2509	-1.3054	-1.7917	0.0019	0.0005	-145.0438	-199.0809	0.2113	0.0551
6.3420	4.5146	-3.1453	2.5252	-0.2509	-0.4009	-0.5459	0.0002	0.0002	-12.1490	-16.5431	0.0048	0.0049
6.3750	4.4738	-3.2000	2.5251	-0.2509	-0.4184	-0.5554	-0.0009	0.0001	-12.6788	-16.8311	-0.0261	0.0038
6.4080	4.4166	-3.2742	2.5249	-0.2508	-0.8341	-1.0733	-0.0040	0.0003	-25.2771	-32.5240	-0.1209	0.0104
6.4430	4.3702	-3.3325	2.5246	-0.2508	-0.6049	-0.7554	-0.0041	0.0002	-17.2815	-21.5824	-0.1176	0.0069
6.4760	4.3252	-3.3876	2.5243	-0.2508	-0.4763	-0.5777	-0.0037	0.0002	-14.4326	-17.5063	-0.1130	0.0064
6.4790	4.2770	-3.4451	2.5238	-0.2508	-5.4202	-6.3993	-0.0567	0.0021	-1806.7242	-2133.0968	-18.8932	0.6935
6.4890	4.2605	-3.4643	2.5237	-0.2508	-1.6460	-1.9235	-0.0162	0.0008	-164.6038	-192.3497	-1.6234	0.0761
6.5180	4.2338	-3.4952	2.5234	-0.2508	-0.9211	-1.0636	-0.0100	0.0004	-31.7638	-36.6744	-0.3443	0.0126
6.5490	4.1754	-3.5610	2.5227	-0.2507	-1.6652	-1.8733	-0.0197	0.0006	-53.7174	-60.4286	-0.6362	0.0207
6.5810	4.1401	-3.5997	2.5222	-0.2507	-0.5536	-0.6054	-0.0075	0.0002	-17.3003	-18.9187	-0.2348	0.0051
6.5890	4.0858	-3.6579	2.5215	-0.2507	-2.2850	-2.4241	-0.0317	0.0009	-285.6242	-303.0091	-3.9623	0.1091
6.5990	4.0674	-3.6773	2.5212	-0.2507	-1.8443	-1.9371	-0.0254	0.0005	-184.4259	-193.7082	-2.5386	0.0523
6.6300	4.0300	-3.7160	2.5207	-0.2507	-1.2071	-1.2492	-0.0178	0.0005	-38.9384	-40.2969	-0.5741	0.0163
6.6570	3.9880	-3.7585	2.5200	-0.2507	-0.8507	-0.8582	-0.0142	0.0003	-31.5059	-31.7835	-0.5241	0.0127
6.6590	3.9531	-3.7932	2.5194	-0.2507	-9.7302	-9.6187	-0.1547	0.0036	-4865.0851	-4809.3277	-77.3652	1.7930
6.6690	3.9335	-3.8124	2.5191	-0.2506	-1.9630	-1.9216	-0.0322	0.0008	-196.3046	-192.1567	-3.2168	0.0760
6.7010	3.8736	-3.8698	2.5181	-0.2506	-1.8724	-1.7939	-0.0307	0.0008	-58.5134	-56.0602	-0.9596	0.0255
6.7320	3.8512	-3.8908	2.5178	-0.2506	-0.7207	-0.6757	-0.0120	0.0003	-23.2498	-21.7983	-0.3857	0.0095
6.7650	3.7474	-3.9850	2.5160	-0.2506	-1.9015	-1.7084	-0.0318	0.0006	-57.6221	-51.7705	-0.9651	0.0187
6.7990	3.6638	-4.0574	2.5145	-0.2505	-2.4566	-2.1284	-0.0445	0.0010	-72.2542	-62.5997	-1.3100	0.0284
6.8320	3.5982	-4.1122	2.5133	-0.2505	-1.9894	-1.6601	-0.0366	0.0007	-60.2859	-50.3074	-1.1098	0.0218
6.8390	3.5761	-4.1303	2.5129	-0.2505	-3.1626	-2.5804	-0.0569	0.0011	-451.7988	-368.6283	-8.1342	0.1565
6.8490	3.5538	-4.1483	2.5125	-0.2505	-2.2282	-1.7992	-0.0425	0.0009	-222.8242	-179.9151	-4.2501	0.0904
6.8770	3.5088	-4.1839	2.5116	-0.2505	-1.6052	-1.2744	-0.0303	0.0006	-57.3301	-45.5139	-1.0818	0.0219
6.9100	3.4406	-4.2366	2.5104	-0.2505	-2.0685	-1.5965	-0.0389	0.0008	-62.6816	-48.3796	-1.1782	0.0233
6.9430	3.3945	-4.2712	2.5095	-0.2504	-0.6996	-0.5223	-0.0135	0.0002	-21.1999	-15.8260	-0.4100	0.0075
6.9490	3.3246	-4.3222	2.5081	-0.2504	-3.8966	-2.8084	-0.0731	0.0011	-649.4266	-468.0710	-12.1793	0.1885
6.9590	3.3011	-4.3389	2.5077	-0.2504	-2.3474	-1.6734	-0.0455	0.0008	-234.7387	-167.3370	-4.5500	0.0838
6.9890	3.2776	-4.3555	2.5072	-0.2504	-0.7858	-0.5541	-0.0160	0.0003	-26.1924	-18.4705	-0.5323	0.0097
7.0180	3.1824	-4.4206	2.5054	-0.2504	-1.6468	-1.1130	-0.0309	0.0005	-56.7852	-38.3794	-1.0662	0.0166
7.0220	3.1512	-4.4413	2.5048	-0.2504	-7.7962	-5.1721	-0.1531	0.0028	-1949.0425	-1293.0237	-38.2870	0.6946
7.0300	3.1319	-4.4539	2.5044	-0.2504	-2.4070	-1.5757	-0.0460	0.0009	-300.8798	-196.9631	-5.7472	0.1077
7.0610	3.0860	-4.4835	2.5036	-0.2503	-1.4809	-0.9537	-0.0283	0.0005	-47.7695	-30.7642	-0.9135	0.0177
7.0930	3.0375	-4.5140	2.5027	-0.2503	-0.7595	-0.4751	-0.0145	0.0002	-23.7337	-14.8484	-0.4546	0.0061
7.1260	2.9643	-4.5587	2.5012	-0.2503	-0.7404	-0.4465	-0.0144	0.0002	-22.4355	-13.5307	-0.4349	0.0055
7.1580	2.8660	-4.6161	2.4993	-0.2503	-1.5364	-0.8872	-0.0302	0.0005	-48.0110	-27.7237	-0.9436	0.0162
7.1920	2.7674	-4.6710	2.4974	-0.2502	-2.1771	-1.2025	-0.0419	0.0007	-64.0329	-35.3686	-1.2316	0.0213
7.2250	2.6933	-4.7103	2.4961	-0.2502	-1.4971	-0.7901	-0.0279	0.0004	-45.3671	-23.9432	-0.8445	0.0120
7.2300	2.6414	-4.7370	2.4951	-0.2502	-5.4404	-2.7776	-0.1013	0.0016	-1088.0726	-555.5297	-20.2545	0.3298
7.2390	2.6191	-4.7482	2.4947	-0.2502	-2.4692	-1.2434	-0.0447	0.0007	-274.3603	-138.1522	-4.9699	0.0830
7.2700	2.5451	-4.7845	2.4933	-0.2502	-2.3880	-1.1726	-0.0438	0.0006	-77.0326	-37.8245	-1.4140	0.0207
7.2990	2.5180	-4.7975	2.4928	-0.2502	-0.9339	-0.4461	-0.0175	0.0003	-32.2019	-15.3830	-0.6022	0.0097
7.3000	2.4689	-4.8205	2.4919	-0.2501	-24.5577	-11.4193	-0.4663	0.0062	-24557.6778	-11419.3181	-466.3042	6.1768
7.3090	2.4468	-4.8306	2.4915	-0.2501	-2.4530	-1.1256	-0.0465	0.0009	-272.5586	-125.0718	-5.1649	0.1038
7.3390	2.4223	-4.8417	2.4910	-0.2501	-0.8166	-0.3694	-0.0149	0.0003	-27.2207	-12.3131	-0.4965	0.0097
7.3670	2.3710	-4.8644	2.4901	-0.2501	-0.9579	-0.4214	-0.0173	0.0002	-34.2090	-15.0491	-0.6178	0.0059
7.3810	2.2983	-4.8955	2.4889	-0.2501	-1.9027	-0.8018	-0.0327	0.0004	-135.9059	-57.2727	-2.3322	0.0295
7.3900	2.2501	-4.9154	2.4880	-0.2501	-2.9414	-1.2059	-0.0523	0.0010	-326.8196	-133.9929	-5.8125	0.1074
7.3990	2.2285	-4.9241	2.4877	-0.2501	-2.3966	-0.9681	-0.0416	0.0005	-266.2900	-107.5673	-4.6168	0.0534
7.4270	2.2046	-4.9336	2.4872	-0.2501	-0.8536	-0.3405	-0.0152	0.0002	-30.4855	-12.1611	-0.5418	0.0082
7.4610	2.0863	-4.9787	2.4852	-0.2500	-2.5685	-0.9698	-0.0432	0.0007	-75.5455	-28.5239	-1.2719	0.0202
7.4940	2.0397	-4.9956	2.4845	-0.2500	-1.4122	-0.5109	-0.0230	0.0003	-42.7937	-15.4803	-0.6971	0.0105
7.5000	1.9912	-5.0126	2.4837	-0.2500	-4.2210	-1.4676	-0.0662	0.0013	-703.4919	-244.5918	-11.0269	0.2144
7.5090	1.9706	-5.0196	2.4834	-0.2500	-2.2879	-0.7844	-0.0365	0.0002	-254.2073	-87.1507	-4.0503	0.0189
7.5420	1.9252	-5.0349	2.4827	-0.2500	-1.3761	-0.4610	-0.0212	0.0004	-41.7008	-13.9703	-0.6435	0.0113
7.5710	1.8338	-5.0641	2.4812	-0.2500	-2.3754	-0.7536	-0.0374	0.0006	-81.9088	-25.9849	-1.2879	0.0220
7.5960	1.7923	-5.0767	2.4806	-0.2500	-1.6601	-0.5059	-0.0256	0.0003	-66.4027	-20.2342	-1.0251	0.0127
7.5990	1.7707	-5.0832	2.4803	-0.2500	-7.1995	-2.1448	-0.1147	0.0019	-2399.8292	-714.9308	-38.2204	0.6465
7.6090	1.7493	-5.0894	2.4800	-0.2500	-2.1431	-0.6267	-0.0306	0.0006	-214.3119	-62.6742	-3.0585	0.0596
7.6360	1.7069	-5.1015	2.4794	-0.2500	-1.5694	-0.4475	-0.0214	0.0003	-58.1252	-16.5725	-0.7931	0.0111
7.6680	1.6860	-5.1073	2.4791	-0.2499	-0.6538	-0.1822	-0.0091	0.0001	-20.4311	-5.6932	-0.2842	0.0037
7.7000	1.6243	-5.1240	2.4782	-0.2499	-0.5721	-0.1520	-0.0085	0.0001	-17.8787	-4.7507	-0.2671	0.0017
7.7320	1.5448	-5.1442	2.4772	-0.2499	-0.5503	-0.1360	-0.0070	0.0001	-17.1978	-4.2490	-0.2187	0.0046
7.7400	1.4854	-5.1583	2.4765	-0.2499	-2.6040	-0.6106	-0.0309	0.0005	-325.5057	-76.3284	-3.8604	0.0572
7.7490	1.4686	-5.1622	2.4763	-0.2499	-1.8712	-0.4293	-0.0193	0.0004	-207.9130	-47.7037	-2.1408	0.0487
7.7790	1.4138	-5.1743	2.4757	-0.2499	-1.8265	-0.4056	-0.0195	0.0003	-60.8838	-13.5192	-0.6499	0.0087
7.8120	1.3612	-5.1854	2.4752	-0.2499	-1.5942	-0.3362	-0.0168	0.0002	-48.3093	-10.1867	-0.5091	0.0074
7.8440	1.3257	-5.1926	2.4748	-0.2499	-1.1104	-0.2230	-0.0105	0.0002	-34.6988	-6.9698	-0.3293	0.0070
7.8780	1.2785	-5.2016	2.4744	-0.2499	-0.9006	-0.1711	-0.0079	0.0001	-26.4882	-5.0313	-0.2311	0.0039
7.9130	1.2023	-5.2151	2.4739	-0.2499	-1.7260	-0.3030	-0.0098	0.0001	-49.3153	-8.6566	-0.2789	0.0035
7.9400	1.1738	-5.2198	2.4738	-0.2499	-1.0550	-0.1743	-0.0039	0.0002	-39.0735	-6.4558	-0.1436	0.0061
7.9490	1.1465	-5.2242	2.4737	-0.2499	-1.5041	-0.2376	-0.0069	0.0001	-167.1171	-26.3948	-0.7664	0.0158
7.9590	1.1333	-5.2262	2.4737	-0.2499	-1.3188	-0.2055	-0.0065	-0.0001	-131.8775	-20.5525	-0.6514	-0.0091
7.9890	1.1078	-5.2301	2.4736	-0.2499	-0.8504	-0.1279	-0.0027	0.0001	-28.3461	-4.2626	-0.0885	0.0043
8.0210	1.0720	-5.2352	2.4735	-0.2499	-0.7366	-0.1038	-0.0004	0.0001	-23.0196	-3.2452	-0.0125	0.0019
8.0220	1.0607	-5.2367	2.4735	-0.2499	-11.3112	-1.5386	0.0074	0.0011	-11311.2401	-1538.5690	7.4092	1.0883
8.0520	1.0380	-5.2397	2.4736	-0.2499	-0.7557	-0.0989	0.0033	-0.0000	-25.1889	-3.2957	0.1096	-0.0013
8.0820	1.0187	-5.2421	2.4737	-0.2499	-0.2992	-0.0372	0.0014	0.0001	-9.9745	-1.2392	0.0451	0.0020
8.1130	0.9908	-5.2455	2.4739	-0.2498	-0.2894	-0.0337	0.0017	0.0001	-9.3347	-1.0884	0.0560	0.0022
8.1450	0.9582	-5.2486	2.4742	-0.2482	-0.4903	-0.0417	0.0045	0.0481	-15.3233	-1.3030	0.1394	1.5042
8.1790	0.9359	-5.2496	2.4740	-0.2420	-0.4375	-0.0161	-0.0056	0.1391	-12.8672	-0.4745	-0.1640	4.0897
8.2150	0.9169	-5.2496	2.4731	-0.2321	-0.1760	0.0029	-0.0115	0.1071	-4.8878	0.0812	-0.3183	2.9760
8.2190	0.8991	-5.2487	2.4712	-0.2178	-1.4428	0.0897	-0.1937	1.2972	-360.6944	22.4136	-48.4165	324.3012
8.2290	0.8935	-5.2483	2.4703	-0.2122	-0.5590	0.0448	-0.0882	0.5621	-55.8985	4.4790	-8.8240	56.2078
8.2600	0.8829	-5.2472	2.4681	-0.1997	-0.3416	0.0361	-0.0698	0.4034	-11.0192	1.1642	-2.2509	13.0142
8.2940	0.8730	-5.2458	2.4654	-0.1855	-0.1430	0.0216	-0.0416	0.2141	-4.2064	0.6355	-1.2234	6.2958
8.3280	0.8588	-5.2431	2.4603	-0.1605	-0.1430	0.0303	-0.0581	0.2740	-4.2047	0.8907	-1.7075	8.0592
8.3600	0.8432	-5.2388	2.4520	-0.1238	-0.2402	0.0713	-0.1400	0.6087	-7.5059	2.2282	-4.3765	19.0211
8.3940	0.8266	-5.2322	2.4386	-0.0691	-0.2805	0.1213	-0.2469	0.9949	-8.2510	3.5682	-7.2620	29.2604
8.3990	0.8237	-5.2307	2.4356	-0.0572	-0.5824	0.2943	-0.6074	2.3836	-116.4876	58.8581	-121.4768	476.7166
8.4090	0.8209	-5.2292	2.4325	-0.0450	-0.2773	0.1520	-0.3150	1.2226	-27.7339	15.1968	-31.4986	122.2582
8.4400	0.8157	-5.2260	2.4259	-0.0196	-0.1669	0.1030	-0.2130	0.8178	-5.3840	3.3213	-6.8702	26.3809
8.4730	0.8089	-5.2209	2.4152	0.0205	-0.1332	0.1044	-0.2195	0.8200	-4.0375	3.1629	-6.6516	24.8496
8.5060	0.8016	-5.2135	2.3995	0.0778	-0.1611	0.1696	-0.3603	1.3136	-4.8807	5.1387	-10.9192	39.8064
8.5390	0.7961	-5.2056	2.3824	0.1389	-0.1657	0.2414	-0.5192	1.8525	-5.0206	7.3139	-15.7325	56.1368
8.5720	0.7931	-5.1993	2.3687	0.1871	-0.0913	0.1913	-0.4156	1.4579	-2.7668	5.7982	-12.5930	44.1797
8.5790	0.7923	-5.1971	2.3640	0.2035	-0.1127	0.3107	-0.6719	2.3474	-16.1047	44.3790	-95.9906	335.3493
8.5890	0.7917	-5.1949	2.3592	0.2201	-0.0665	0.2210	-0.4777	1.6617	-6.6493	22.1010	-47.7673	166.1735
8.6190	0.7906	-5.1904	2.3494	0.2539	-0.0357	0.1498	-0.3249	1.1254	-1.1910	4.9946	-10.8289	37.5133
8.6520	0.7896	-5.1811	2.3292	0.3233	-0.0193	0.2123	-0.4629	1.5854	-0.5845	6.4320	-14.0272	48.0421
8.6820	0.7896	-5.1761	2.3182	0.3607	0.0009	0.1676	-0.3657	1.2456	0.0289	5.5883	-12.1901	41.5192
8.7160	0.7903	-5.1690	2.3027	0.4132	0.0156	0.1443	-0.3156	1.0677	0.4577	4.2442	-9.2831	31.4021
8.7490	0.7917	-5.1615	2.2862	0.4684	0.0296	0.1434	-0.3174	1.0625	0.8955	4.3444	-9.6173	32.1965
8.7790	0.7936	-5.1539	2.2695	0.5243	0.0242	0.0847	-0.1872	0.6240	0.8055	2.8231	-6.2398	20.8016
8.7800	0.7954	-5.1486	2.2576	0.5638	0.9761	2.8239	-6.2158	20.7229	976.0810	2823.9095	-6215.7894	20722.9366
8.7890	0.7963	-5.1463	2.2525	0.5808	0.0967	0.2575	-0.5675	1.8886	10.7499	28.6086	-63.0553	209.8490
8.8200	0.7973	-5.1437	2.2468	0.5998	0.0327	0.0827	-0.1849	0.6106	1.0557	2.6679	-5.9661	19.6970
8.8510	0.8031	-5.1307	2.2180	0.6948	0.1178	0.2503	-0.5584	1.8408	3.8012	8.0735	-18.0144	59.3809
8.8820	0.8061	-5.1253	2.2059	0.7347	0.0939	0.1763	-0.3910	1.2889	3.0287	5.6881	-12.6118	41.5786
8.9170	0.8106	-5.1175	2.1886	0.7917	0.0924	0.1557	-0.3468	1.1386	2.6387	4.4491	-9.9098	32.5303
8.9500	0.8154	-5.1100	2.1719	0.8465	0.1009	0.1562	-0.3492	1.1433	3.0568	4.7319	-10.5826	34.6466
8.9820	0.8225	-5.0998	2.1490	0.9212	0.1129	0.1591	-0.3560	1.1638	3.5270	4.9706	-11.1255	36.3678
8.9890	0.8262	-5.0947	2.1377	0.9581	0.2719	0.3605	-0.8041	2.6306	38.8370	51.5065	-114.8659	375.7939
8.9990	0.8282	-5.0922	2.1321	0.9764	0.1938	0.2505	-0.5613	1.8317	19.3757	25.0498	-56.1317	183.1665
9.0300	0.8341	-5.0848	2.1154	1.0308	0.1918	0.2381	-0.5401	1.7522	6.1858	7.6814	-17.4232	56.5217
9.0600	0.8364	-5.0822	2.1093	1.0504	0.0746	0.0892	-0.2016	0.6550	2.4855	2.9721	-6.7183	21.8334
9.0930	0.8424	-5.0752	2.0936	1.1014	0.0635	0.0716	-0.1642	0.5292	1.9241	2.1701	-4.9755	16.0349
9.1270	0.8487	-5.0683	2.0776	1.1529	0.0631	0.0678	-0.1548	0.4998	1.8549	1.9939	-4.5528	14.6993
9.1610	0.8573	-5.0594	2.0570	1.2191	0.1189	0.1227	-0.2856	0.9141	3.4965	3.6083	-8.3986	26.8868
9.1910	0.8679	-5.0489	2.0325	1.2974	0.2134	0.2068	-0.4835	1.5442	7.1120	6.8928	-16.1166	51.4736
9.1990	0.8701	-5.0469	2.0277	1.3124	0.2724	0.2504	-0.5900	1.8738	34.0445	31.3005	-73.7443	234.2269
9.2090	0.8723	-5.0449	2.0231	1.3271	0.2195	0.1960	-0.4670	1.4752	21.9480	19.5981	-46.6959	147.5155
9.2410	0.8766	-5.0411	2.0139	1.3559	0.1343	0.1182	-0.2863	0.8990	4.1961	3.6928	-8.9482	28.0937
9.2720	0.8830	-5.0357	2.0007	1.3971	0.1374	0.1153	-0.2804	0.8774	4.4310	3.7177	-9.0451	28.3046
9.3060	0.8872	-5.0323	1.9923	1.4232	0.0622	0.0489	-0.1232	0.3795	1.8303	1.4377	-3.6245	11.1621
9.3370	0.8934	-5.0276	1.9802	1.4601	0.0666	0.0497	-0.1267	0.3874	2.1493	1.6044	-4.0876	12.4966
9.3700	0.9015	-5.0220	1.9653	1.5050	0.1211	0.0821	-0.2211	0.6600	3.6692	2.4882	-6.7000	19.9991
9.3920	0.9072	-5.0183	1.9550	1.5351	0.0851	0.0528	-0.1521	0.4404	3.8675	2.4014	-6.9126	20.0184
9.3990	0.9109	-5.0162	1.9486	1.5534	0.2614	0.1499	-0.4509	1.2807	37.3408	21.4202	-64.4111	182.9536
9.4090	0.9127	-5.0152	1.9455	1.5620	0.1774	0.0988	-0.3055	0.8594	17.7367	9.8826	-30.5454	85.9447
9.4390	0.9144	-5.0142	1.9426	1.5702	0.0586	0.0310	-0.0986	0.2738	1.9519	1.0326	-3.2857	9.1271
