t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
5.2900	6.1838	-2.3639	-0.5599	0.4840	-0.4336	0.1598	-0.1279	-0.7077	-18.0667	6.6603	-5.3295	-29.4864
5.3170	6.1696	-2.3586	-0.5640	0.4607	-0.3622	0.1331	-0.1015	-0.5934	-13.4158	4.9285	-3.7605	-21.9790
5.3190	6.1647	-2.3569	-0.5653	0.4527	-2.4301	0.8905	-0.6601	-3.9860	-1215.0662	445.2259	-330.0713	-1993.0246
5.3290	6.1599	-2.3551	-0.5665	0.4448	-0.4837	0.1770	-0.1273	-0.7946	-48.3705	17.6989	-12.7268	-79.4616
5.3550	6.1503	-2.3516	-0.5690	0.4290	-0.3690	0.1359	-0.0952	-0.6082	-14.1929	5.2259	-3.6631	-23.3908
5.3870	6.1455	-2.3498	-0.5702	0.4211	-0.1489	0.0551	-0.0370	-0.2458	-4.6516	1.7208	-1.1564	-7.6816
5.4170	6.1221	-2.3412	-0.5757	0.3822	-0.4517	0.1649	-0.1035	-0.7497	-15.0552	5.4983	-3.4492	-24.9898
5.4480	6.1128	-2.3378	-0.5777	0.3668	-0.2976	0.1094	-0.0646	-0.4960	-9.5985	3.5306	-2.0832	-15.9991
5.4760	6.0992	-2.3328	-0.5805	0.3439	-0.3244	0.1190	-0.0655	-0.5431	-11.5856	4.2486	-2.3379	-19.3958
5.5070	6.0902	-2.3295	-0.5822	0.3289	-0.1445	0.0531	-0.0274	-0.2430	-4.6599	1.7136	-0.8826	-7.8373
5.5360	6.0725	-2.3231	-0.5854	0.2990	-0.3035	0.1102	-0.0523	-0.5124	-10.4665	3.8014	-1.8033	-17.6704
5.5660	6.0595	-2.3183	-0.5874	0.2769	-0.2882	0.1055	-0.0456	-0.4894	-9.6058	3.5176	-1.5202	-16.3142
5.5980	6.0509	-2.3152	-0.5887	0.2624	-0.1333	0.0484	-0.0194	-0.2271	-4.1652	1.5120	-0.6069	-7.0970
5.6290	6.0342	-2.3090	-0.5910	0.2336	-0.2689	0.0996	-0.0351	-0.4620	-8.6737	3.2140	-1.1320	-14.9027
5.6600	6.0178	-2.3030	-0.5929	0.2053	-0.2630	0.0965	-0.0294	-0.4540	-8.4824	3.1145	-0.9489	-14.6451
5.6690	6.0097	-2.3000	-0.5937	0.1914	-0.4014	0.1470	-0.0390	-0.6957	-44.6011	16.3333	-4.3359	-77.3054
5.6790	6.0057	-2.2985	-0.5941	0.1845	-0.3997	0.1448	-0.0380	-0.6928	-39.9653	14.4781	-3.7974	-69.2777
5.7080	5.9978	-2.2956	-0.5948	0.1707	-0.2731	0.0997	-0.0244	-0.4744	-9.4162	3.4366	-0.8408	-16.3594
5.7400	5.9900	-2.2928	-0.5954	0.1571	-0.2441	0.0893	-0.0191	-0.4260	-7.6282	2.7900	-0.5984	-13.3120
5.7710	5.9747	-2.2872	-0.5964	0.1302	-0.2454	0.0891	-0.0154	-0.4313	-7.9167	2.8753	-0.4971	-13.9132
5.7790	5.9672	-2.2844	-0.5968	0.1170	-0.4660	0.1735	-0.0228	-0.8255	-58.2531	21.6850	-2.8510	-103.1849
5.7890	5.9635	-2.2831	-0.5970	0.1104	-0.3703	0.1372	-0.0158	-0.6569	-37.0297	13.7243	-1.5802	-65.6948
5.8180	5.9562	-2.2803	-0.5973	0.0974	-0.2530	0.0937	-0.0099	-0.4496	-8.7227	3.2304	-0.3413	-15.5043
5.8520	5.9453	-2.2764	-0.5976	0.0781	-0.3182	0.1171	-0.0099	-0.5678	-9.3585	3.4434	-0.2908	-16.6995
5.8850	5.9344	-2.2723	-0.5978	0.0584	-0.2128	0.0786	-0.0030	-0.3826	-6.4473	2.3831	-0.0912	-11.5927
5.8890	5.9278	-2.2699	-0.5978	0.0466	-0.8632	0.3185	-0.0049	-1.5572	-215.7899	79.6283	-1.2278	-389.3062
5.8990	5.9244	-2.2686	-0.5978	0.0404	-0.3423	0.1266	0.0007	-0.6194	-34.2317	12.6568	0.0710	-61.9434
5.9300	5.9143	-2.2649	-0.5977	0.0220	-0.3259	0.1208	0.0038	-0.5926	-10.5120	3.8975	0.1234	-19.1177
5.9570	5.9110	-2.2637	-0.5976	0.0159	-0.1228	0.0454	0.0024	-0.2242	-4.5489	1.6831	0.0887	-8.3038
5.9590	5.9044	-2.2612	-0.5975	0.0039	-1.6337	0.6078	0.0416	-2.9907	-816.8732	303.8941	20.8074	-1495.3707
5.9690	5.9012	-2.2600	-0.5974	-0.0020	-0.3242	0.1205	0.0110	-0.5946	-32.4171	12.0453	1.0990	-59.4623
6.0010	5.8948	-2.2576	-0.5972	-0.0138	-0.2001	0.0743	0.0069	-0.3683	-6.2533	2.3209	0.2154	-11.5080
6.0330	5.8854	-2.2542	-0.5968	-0.0312	-0.1954	0.0721	0.0088	-0.3613	-6.1048	2.2544	0.2752	-11.2912
6.0640	5.8762	-2.2507	-0.5962	-0.0483	-0.1963	0.0733	0.0122	-0.3659	-6.3317	2.3653	0.3943	-11.8039
6.0960	5.8641	-2.2462	-0.5953	-0.0710	-0.2857	0.1058	0.0222	-0.5367	-8.9284	3.3071	0.6927	-16.7708
6.1280	5.8586	-2.2442	-0.5948	-0.0814	-0.1707	0.0641	0.0152	-0.3233	-5.3353	2.0023	0.4756	-10.1028
6.1600	5.8474	-2.2400	-0.5937	-0.1027	-0.2608	0.0987	0.0269	-0.4981	-8.1512	3.0842	0.8420	-15.5657
6.1920	5.8393	-2.2369	-0.5927	-0.1183	-0.1597	0.0599	0.0187	-0.3073	-4.9897	1.8715	0.5829	-9.6034
6.1990	5.8340	-2.2349	-0.5921	-0.1285	-0.3753	0.1393	0.0482	-0.7257	-53.6085	19.8957	6.8916	-103.6684
6.2090	5.8314	-2.2339	-0.5917	-0.1335	-0.2596	0.0974	0.0343	-0.5041	-25.9576	9.7365	3.4330	-50.4067
6.2360	5.8261	-2.2319	-0.5910	-0.1440	-0.1988	0.0748	0.0284	-0.3872	-7.3615	2.7703	1.0509	-14.3424
6.2680	5.8189	-2.2292	-0.5899	-0.1582	-0.2252	0.0848	0.0339	-0.4422	-7.0382	2.6511	1.0587	-13.8192
6.2980	5.8140	-2.2274	-0.5891	-0.1677	-0.1606	0.0612	0.0261	-0.3187	-5.3526	2.0396	0.8684	-10.6223
6.3280	5.8070	-2.2247	-0.5879	-0.1817	-0.1555	0.0603	0.0268	-0.3105	-5.1840	2.0087	0.8933	-10.3504
6.3590	5.7958	-2.2204	-0.5857	-0.2043	-0.2792	0.1067	0.0550	-0.5651	-9.0056	3.4434	1.7757	-18.2286
6.3910	5.7916	-2.2188	-0.5848	-0.2131	-0.1333	0.0515	0.0285	-0.2730	-4.1663	1.6098	0.8892	-8.5314
6.4000	5.7872	-2.2171	-0.5839	-0.2220	-0.2517	0.0983	0.0571	-0.5207	-27.9660	10.9235	6.3456	-57.8562
6.4100	5.7852	-2.2163	-0.5834	-0.2263	-0.2038	0.0781	0.0475	-0.4216	-20.3762	7.8110	4.7531	-42.1599
6.4390	5.7794	-2.2141	-0.5820	-0.2382	-0.1982	0.0767	0.0470	-0.4133	-6.8354	2.6440	1.6212	-14.2519
6.4720	5.7775	-2.2133	-0.5815	-0.2423	-0.0582	0.0231	0.0149	-0.1227	-1.7624	0.6988	0.4508	-3.7186
6.5040	5.7719	-2.2111	-0.5800	-0.2542	-0.0576	0.0220	0.0157	-0.1225	-1.7987	0.6891	0.4914	-3.8283
6.5360	5.7648	-2.2084	-0.5780	-0.2694	-0.1085	0.0420	0.0325	-0.2354	-3.3912	1.3131	1.0152	-7.3565
6.5680	5.7598	-2.2064	-0.5765	-0.2804	-0.0978	0.0388	0.0308	-0.2156	-3.0549	1.2132	0.9632	-6.7372
6.5920	5.7551	-2.2045	-0.5749	-0.2910	-0.1299	0.0524	0.0436	-0.2917	-5.4121	2.1835	1.8165	-12.1533
6.6250	5.7492	-2.2021	-0.5727	-0.3044	-0.1280	0.0522	0.0472	-0.2934	-3.8801	1.5826	1.4314	-8.8907
6.6560	5.7465	-2.2010	-0.5717	-0.3109	-0.0895	0.0355	0.0347	-0.2082	-2.8883	1.1459	1.1205	-6.7165
6.6870	5.7425	-2.1994	-0.5700	-0.3202	-0.0837	0.0338	0.0353	-0.1993	-2.6986	1.0907	1.1394	-6.4301
6.7190	5.7401	-2.1984	-0.5689	-0.3262	-0.0381	0.0157	0.0172	-0.0929	-1.1914	0.4913	0.5372	-2.9031
6.7510	5.7344	-2.1960	-0.5661	-0.3404	-0.0672	0.0291	0.0352	-0.1726	-2.1012	0.9100	1.0985	-5.3947
6.7600	5.7323	-2.1951	-0.5649	-0.3460	-0.1229	0.0526	0.0688	-0.3227	-13.6592	5.8496	7.6497	-35.8534
6.7690	5.7314	-2.1947	-0.5644	-0.3483	-0.0972	0.0421	0.0572	-0.2593	-10.7999	4.6827	6.3604	-28.8151
6.7980	5.7292	-2.1937	-0.5628	-0.3491	-0.0775	0.0341	0.0574	-0.0268	-2.6719	1.1756	1.9810	-0.9254
6.8320	5.7282	-2.1933	-0.5619	-0.3491	-0.0273	0.0125	0.0237	0.0002	-0.8041	0.3673	0.6966	0.0056
6.8640	5.7239	-2.1912	-0.5578	-0.3491	-0.0631	0.0304	0.0609	0.0001	-1.9714	0.9495	1.9042	0.0016
6.8690	5.7232	-2.1909	-0.5572	-0.3491	-0.1247	0.0595	0.1217	-0.0020	-24.9413	11.8996	24.3452	-0.4091
6.8790	5.7226	-2.1906	-0.5566	-0.3491	-0.0591	0.0292	0.0602	0.0009	-5.9112	2.9196	6.0169	0.0907
6.9110	5.7211	-2.1897	-0.5549	-0.3491	-0.0496	0.0266	0.0545	0.0000	-1.5488	0.8302	1.7033	0.0009
6.9380	5.7206	-2.1895	-0.5543	-0.3491	-0.0171	0.0097	0.0212	0.0000	-0.6345	0.3608	0.7864	0.0001
6.9390	5.7198	-2.1889	-0.5532	-0.3491	-0.4002	0.2461	0.5457	-0.0524	-400.1829	246.1147	545.6717	-52.3695
6.9490	5.7194	-2.1887	-0.5527	-0.3491	-0.0398	0.0228	0.0550	0.0047	-3.9767	2.2766	5.4995	0.4670
6.9800	5.7190	-2.1885	-0.5521	-0.3491	-0.0115	0.0072	0.0177	0.0002	-0.3697	0.2328	0.5697	0.0053
7.0120	5.7181	-2.1879	-0.5505	-0.3491	-0.0079	0.0062	0.0166	-0.0000	-0.2467	0.1926	0.5179	-0.0001
7.0400	5.7175	-2.1874	-0.5489	-0.3491	-0.0058	0.0052	0.0196	-0.0005	-0.2083	0.1874	0.7004	-0.0188
7.0720	5.7172	-2.1869	-0.5468	-0.3491	-0.0032	0.0068	0.0324	0.0000	-0.1006	0.2125	1.0121	0.0003
7.1030	5.7170	-2.1844	-0.5431	-0.3491	-0.0070	0.0766	0.1028	-0.0000	-0.2271	2.4701	3.3161	-0.0001
7.1370	5.7165	-2.1818	-0.5407	-0.3491	-0.0145	0.0763	0.0708	-0.0000	-0.4271	2.2429	2.0809	-0.0004
7.1620	5.7150	-2.1599	-0.5142	-0.3491	-0.0093	0.5028	0.6518	-0.0000	-0.3705	20.1128	26.0725	-0.0000
7.1930	5.7161	-2.1473	-0.4960	-0.3491	0.0238	0.2181	0.3188	-0.0000	0.7683	7.0349	10.2841	-0.0001
7.2240	5.7242	-2.1087	-0.4390	-0.3491	0.1816	0.7749	1.1454	0.0000	5.8586	24.9955	36.9495	0.0002
7.2560	5.7288	-2.0916	-0.4139	-0.3491	0.1444	0.5356	0.7860	-0.0001	4.5114	16.7384	24.5637	-0.0023
7.2830	5.7365	-2.0647	-0.3748	-0.3491	0.1933	0.6686	0.9693	-0.0012	7.1586	24.7625	35.9014	-0.0456
7.3150	5.7446	-2.0370	-0.3350	-0.3491	0.1693	0.5804	0.8326	0.0001	5.2918	18.1374	26.0194	0.0032
7.3490	5.7527	-2.0087	-0.2948	-0.3491	0.1589	0.5558	0.7882	-0.0000	4.6727	16.3466	23.1824	-0.0000
7.3810	5.7632	-1.9706	-0.2413	-0.3491	0.1608	0.5949	0.8345	0.0000	5.0250	18.5911	26.0785	0.0001
7.3890	5.7681	-1.9516	-0.2148	-0.3491	0.3070	1.1884	1.6568	-0.0000	38.3766	148.5524	207.0985	-0.0011
7.3990	5.7705	-1.9421	-0.2016	-0.3491	0.2399	0.9492	1.3205	0.0000	23.9905	94.9202	132.0544	0.0022
7.4310	5.7729	-1.9326	-0.1884	-0.3491	0.0734	0.2967	0.4109	-0.0004	2.2949	9.2704	12.8410	-0.0133
7.4650	5.7818	-1.8948	-0.1363	-0.3491	0.1269	0.5545	0.7629	-0.0012	3.7336	16.3100	22.4393	-0.0357
7.4940	5.7878	-1.8668	-0.0978	-0.3491	0.1359	0.6433	0.8826	0.0002	4.6854	22.1841	30.4333	0.0053
7.5250	5.7951	-1.8289	-0.0461	-0.3491	0.1760	0.9215	1.2567	-0.0000	5.6762	29.7258	40.5375	-0.0005
7.5600	5.7997	-1.8025	-0.0103	-0.3491	0.1311	0.7543	1.0247	-0.0002	3.7444	21.5508	29.2785	-0.0051
7.5610	5.8011	-1.7935	0.0020	-0.3491	1.4673	9.0300	12.2407	0.0061	1467.3306	9030.0214	12240.6620	6.1215
7.5930	5.8039	-1.7755	0.0262	-0.3491	0.0866	0.5607	0.7590	0.0000	2.7068	17.5231	23.7184	0.0007
7.5990	5.8065	-1.7578	0.0503	-0.3491	0.2069	1.4785	1.9965	0.0039	34.4849	246.4137	332.7426	0.6439
7.6100	5.8078	-1.7481	0.0634	-0.3491	0.1194	0.8832	1.1899	0.0002	10.8512	80.2888	108.1728	0.0206
7.6430	5.8088	-1.7402	0.0740	-0.3491	0.0310	0.2395	0.3230	0.0000	0.9402	7.2577	9.7891	0.0002
7.6750	5.8119	-1.7141	0.1092	-0.3491	0.0274	0.2434	0.3276	0.0001	0.8569	7.6054	10.2383	0.0036
7.7090	5.8153	-1.6798	0.1551	-0.3491	0.0471	0.5006	0.6722	-0.0001	1.3841	14.7230	19.7701	-0.0028
7.7380	5.8180	-1.6463	0.2000	-0.3491	0.0429	0.5754	0.7701	0.0000	1.4786	19.8406	26.5546	0.0001
7.7390	5.8185	-1.6380	0.2111	-0.3491	0.5516	8.2721	11.0484	0.0001	551.6259	8272.0924	11048.4221	0.0544
7.7490	5.8190	-1.6298	0.2221	-0.3491	0.0507	0.8242	1.0997	-0.0005	5.0721	82.4164	109.9719	-0.0527
7.7810	5.8203	-1.6053	0.2547	-0.3491	0.0390	0.7632	1.0211	0.0002	1.2189	23.8487	31.9085	0.0051
7.8120	5.8206	-1.5973	0.2655	-0.3491	0.0107	0.2600	0.3473	-0.0000	0.3463	8.3879	11.2027	-0.0000
7.8450	5.8214	-1.5734	0.2974	-0.3491	0.0065	0.2401	0.3208	0.0000	0.1969	7.2756	9.7198	0.0013
7.8790	5.8218	-1.5421	0.3392	-0.3491	0.0047	0.4572	0.6102	-0.0009	0.1373	13.4475	17.9484	-0.0262
7.9110	5.8218	-1.5267	0.3597	-0.3491	-0.0004	0.2394	0.3197	0.0001	-0.0129	7.4824	9.9920	0.0027
7.9450	5.8213	-1.4890	0.4099	-0.3491	-0.0096	0.4396	0.5861	0.0007	-0.2837	12.9299	17.2376	0.0206
7.9490	5.8208	-1.4742	0.4297	-0.3491	-0.0365	1.1077	1.4743	0.0028	-9.1300	276.9372	368.5660	0.7035
7.9590	5.8206	-1.4669	0.4395	-0.3491	-0.0272	0.7329	0.9781	0.0003	-2.7207	73.2920	97.8123	0.0349
7.9920	5.8202	-1.4589	0.4501	-0.3491	-0.0101	0.2429	0.3240	0.0000	-0.3060	7.3610	9.8197	0.0004
8.0250	5.8188	-1.4308	0.4875	-0.3491	-0.0233	0.4113	0.5487	0.0000	-0.7058	12.4631	16.6288	0.0010
8.0580	5.8173	-1.4097	0.5157	-0.3491	-0.0294	0.4259	0.5689	-0.0000	-0.8923	12.9064	17.2402	-0.0010
8.0920	5.8163	-1.3958	0.5343	-0.3491	-0.0160	0.2035	0.2718	0.0000	-0.4719	5.9858	7.9930	0.0002
8.1170	5.8138	-1.3678	0.5716	-0.3491	-0.0284	0.2971	0.3971	0.0000	-1.1353	11.8839	15.8845	0.0000
8.1190	5.8125	-1.3551	0.5886	-0.3491	-0.3423	3.3433	4.4599	0.0053	-171.1429	1671.6355	2229.9439	2.6481
8.1290	5.8118	-1.3485	0.5975	-0.3491	-0.0704	0.6644	0.8886	0.0001	-7.0361	66.4392	88.8598	0.0098
8.1580	5.8103	-1.3347	0.6160	-0.3491	-0.0536	0.4762	0.6380	-0.0002	-1.8492	16.4210	21.9999	-0.0069
8.1850	5.8088	-1.3223	0.6326	-0.3491	-0.0552	0.4566	0.6130	0.0002	-2.0459	16.9123	22.7032	0.0081
8.2200	5.8071	-1.3095	0.6498	-0.3491	-0.0190	0.1462	0.1962	0.0003	-0.5440	4.1771	5.6061	0.0098
8.2540	5.8036	-1.2842	0.6837	-0.3491	-0.0263	0.1845	0.2470	0.0001	-0.7731	5.4276	7.2653	0.0029
8.2590	5.8008	-1.2657	0.7086	-0.3491	-0.1895	1.2282	1.6501	0.0007	-37.8963	245.6315	330.0270	0.1355
8.2690	5.7999	-1.2595	0.7168	-0.3491	-0.0955	0.6112	0.8207	-0.0034	-9.5480	61.1203	82.0693	-0.3398
8.3000	5.7979	-1.2475	0.7331	-0.3491	-0.0639	0.3898	0.5252	0.0011	-2.0614	12.5743	16.9421	0.0353
8.3300	5.7948	-1.2296	0.7572	-0.3491	-0.0685	0.3961	0.5341	-0.0000	-2.2824	13.2038	17.8024	-0.0011
8.3590	5.7927	-1.2179	0.7731	-0.3491	-0.0366	0.2013	0.2721	-0.0002	-1.2636	6.9402	9.3821	-0.0081
8.3930	5.7884	-1.1948	0.8042	-0.3491	-0.0651	0.3371	0.4556	-0.0001	-1.9158	9.9133	13.4004	-0.0016
8.4260	5.7850	-1.1779	0.8271	-0.3491	-0.0653	0.3233	0.4376	-0.0006	-1.9802	9.7976	13.2609	-0.0194
8.4600	5.7827	-1.1668	0.8421	-0.3491	-0.0342	0.1625	0.2206	0.0001	-1.0058	4.7783	6.4883	0.0017
8.4930	5.7779	-1.1450	0.8717	-0.3491	-0.0363	0.1637	0.2222	0.0000	-1.0989	4.9619	6.7325	0.0006
8.4990	5.7743	-1.1291	0.8934	-0.3491	-0.2031	0.8820	1.2024	0.0002	-33.8554	147.0016	200.4053	0.0262
8.5090	5.7731	-1.1238	0.9006	-0.3491	-0.1229	0.5270	0.7173	0.0000	-12.2865	52.6982	71.7291	0.0012
8.5400	5.7717	-1.1180	0.9085	-0.3491	-0.0439	0.1856	0.2534	-0.0003	-1.4169	5.9877	8.1754	-0.0087
8.5750	5.7679	-1.1025	0.9296	-0.3491	-0.0393	0.1617	0.2200	-0.0007	-1.1228	4.6198	6.2849	-0.0208
8.6040	5.7630	-1.0828	0.9566	-0.3491	-0.0883	0.3463	0.4746	-0.0002	-3.0432	11.9420	16.3662	-0.0058
8.6380	5.7604	-1.0729	0.9702	-0.3491	-0.0341	0.1309	0.1791	0.0000	-1.0015	3.8500	5.2681	0.0004
8.6720	5.7551	-1.0530	0.9976	-0.3491	-0.0806	0.2979	0.4097	-0.0002	-2.3692	8.7616	12.0496	-0.0052
8.7050	5.7513	-1.0392	1.0166	-0.3491	-0.0400	0.1433	0.1981	-0.0003	-1.2133	4.3438	6.0017	-0.0093
8.7090	5.7473	-1.0252	1.0359	-0.3491	-0.3315	1.1586	1.6033	-0.0020	-82.8699	289.6586	400.8348	-0.4998
8.7190	5.7460	-1.0206	1.0423	-0.3491	-0.1328	0.4611	0.6374	0.0007	-13.2841	46.1104	63.7415	0.0720
8.7510	5.7433	-1.0115	1.0549	-0.3491	-0.0831	0.2856	0.3952	-0.0005	-2.5962	8.9240	12.3491	-0.0143
8.7850	5.7393	-0.9980	1.0736	-0.3491	-0.0782	0.2637	0.3655	0.0000	-2.3012	7.7572	10.7495	0.0014
8.8190	5.7366	-0.9891	1.0859	-0.3491	-0.0354	0.1166	0.1625	0.0001	-1.0420	3.4308	4.7788	0.0024
8.8540	5.7299	-0.9675	1.1161	-0.3491	-0.0764	0.2444	0.3411	-0.0005	-2.1841	6.9829	9.7459	-0.0150
8.8600	5.7271	-0.9587	1.1284	-0.3491	-0.2456	0.7699	1.0780	0.0003	-40.9336	128.3246	179.6638	0.0540
8.8690	5.7259	-0.9549	1.1337	-0.3491	-0.1338	0.4202	0.5869	-0.0007	-14.8635	46.6918	65.2087	-0.0751
8.8990	5.7246	-0.9507	1.1395	-0.3491	-0.0446	0.1387	0.1941	0.0002	-1.4852	4.6246	6.4684	0.0060
8.9320	5.7206	-0.9384	1.1568	-0.3491	-0.0404	0.1235	0.1735	0.0001	-1.2251	3.7432	5.2565	0.0020
8.9650	5.7166	-0.9263	1.1738	-0.3491	-0.0363	0.1092	0.1538	0.0001	-1.0995	3.3103	4.6619	0.0016
8.9950	5.7099	-0.9067	1.2015	-0.3491	-0.1325	0.3906	0.5505	0.0000	-4.4181	13.0191	18.3494	0.0008
9.0260	5.7086	-0.9028	1.2070	-0.3491	-0.0427	0.1244	0.1763	0.0000	-1.3782	4.0126	5.6870	0.0002
9.0560	5.7021	-0.8840	1.2338	-0.3491	-0.1223	0.3493	0.4967	-0.0000	-4.0761	11.6448	16.5555	-0.0002
9.0800	5.6982	-0.8729	1.2495	-0.3491	-0.1627	0.4591	0.6541	0.0000	-6.7796	19.1288	27.2523	0.0005
9.1130	5.6943	-0.8621	1.2649	-0.3491	-0.1170	0.3288	0.4678	-0.0000	-3.5458	9.9636	14.1756	-0.0006
9.1480	5.6916	-0.8546	1.2755	-0.3491	-0.0766	0.2139	0.3040	-0.0000	-2.1880	6.1127	8.6846	-0.0011
9.1770	5.6865	-0.8407	1.2955	-0.3491	-0.1309	0.3585	0.5144	0.0000	-4.5127	12.3606	17.7387	0.0002
9.2100	5.6842	-0.8342	1.3048	-0.3491	-0.0723	0.1965	0.2823	-0.0001	-2.1896	5.9550	8.5546	-0.0021
9.2450	5.6804	-0.8241	1.3193	-0.3491	-0.0357	0.0957	0.1379	0.0003	-1.0196	2.7330	3.9398	0.0099
9.2500	5.6766	-0.8139	1.3341	-0.3491	-0.2692	0.7205	1.0387	-0.0005	-53.8471	144.0938	207.7391	-0.1092
9.2590	5.6755	-0.8110	1.3383	-0.3491	-0.1221	0.3243	0.4701	0.0003	-13.5656	36.0339	52.2308	0.0309
9.2920	5.6743	-0.8077	1.3430	-0.3491	-0.0367	0.0980	0.1414	0.0000	-1.1135	2.9682	4.2851	0.0001
9.3250	5.6683	-0.7918	1.3660	-0.3491	-0.1085	0.2872	0.4156	0.0000	-3.2890	8.7018	12.5953	0.0001
9.3590	5.6671	-0.7887	1.3705	-0.3491	-0.0346	0.0918	0.1330	-0.0004	-1.0191	2.6987	3.9106	-0.0109
9.3870	5.6624	-0.7765	1.3883	-0.3491	-0.0415	0.1082	0.1578	0.0002	-1.4829	3.8632	5.6369	0.0078
9.3890	5.6601	-0.7705	1.3971	-0.3491	-0.5730	1.5008	2.1911	-0.0101	-286.4868	750.3878	1095.5654	-5.0586
9.3990	5.6590	-0.7675	1.4015	-0.3491	-0.1149	0.2969	0.4354	0.0018	-11.4861	29.6870	43.5360	0.1822
9.4300	5.6578	-0.7645	1.4058	-0.3491	-0.0367	0.0952	0.1394	0.0001	-1.1836	3.0726	4.4965	0.0020
9.4620	5.6522	-0.7501	1.4270	-0.3491	-0.1042	0.2691	0.3958	0.0000	-3.2570	8.4108	12.3686	0.0009
9.4950	5.6490	-0.7416	1.4395	-0.3491	-0.0995	0.2567	0.3779	-0.0000	-3.0146	7.7786	11.4520	-0.0000
9.5280	5.6468	-0.7360	1.4477	-0.3491	-0.0650	0.1690	0.2477	-0.0001	-1.9693	5.1208	7.5075	-0.0024
9.5620	5.6435	-0.7275	1.4602	-0.3491	-0.0654	0.1687	0.2483	-0.0000	-1.9224	4.9604	7.3027	-0.0006
9.5950	5.6384	-0.7145	1.4796	-0.3491	-0.0936	0.2407	0.3573	0.0001	-2.8363	7.2942	10.8281	0.0033
9.5990	5.6374	-0.7119	1.4835	-0.3491	-0.2546	0.6527	0.9721	0.0014	-63.6491	163.1699	243.0375	0.3472
9.6090	5.6364	-0.7093	1.4873	-0.3491	-0.1010	0.2600	0.3875	0.0001	-10.1045	25.9962	38.7501	0.0059
9.6420	5.6353	-0.7064	1.4916	-0.3491	-0.0332	0.0863	0.1278	-0.0001	-1.0074	2.6149	3.8737	-0.0044
9.6740	5.6315	-0.6965	1.5063	-0.3491	-0.0612	0.1581	0.2359	0.0004	-1.9123	4.9416	7.3704	0.0116
9.7070	5.6296	-0.6915	1.5138	-0.3491	-0.0290	0.0753	0.1126	0.0001	-0.8793	2.2823	3.4132	0.0033
9.7420	5.6267	-0.6841	1.5248	-0.3491	-0.0267	0.0700	0.1041	-0.0003	-0.7620	1.9998	2.9742	-0.0087
9.7750	5.6230	-0.6745	1.5392	-0.3491	-0.0248	0.0649	0.0976	0.0000	-0.7528	1.9658	2.9566	0.0009
9.7790	5.6204	-0.6675	1.5497	-0.3491	-0.2215	0.5813	0.8771	-0.0035	-55.3740	145.3130	219.2839	-0.8785
9.7900	5.6194	-0.6650	1.5536	-0.3491	-0.0879	0.2311	0.3476	0.0012	-7.9912	21.0130	31.5961	0.1097
9.8210	5.6177	-0.6606	1.5601	-0.3491	-0.0531	0.1404	0.2115	-0.0003	-1.7125	4.5279	6.8241	-0.0105
9.8550	5.6151	-0.6536	1.5707	-0.3491	-0.0523	0.1388	0.2100	-0.0001	-1.5384	4.0833	6.1751	-0.0015
9.8880	5.6127	-0.6472	1.5804	-0.3491	-0.0501	0.1335	0.2019	-0.0000	-1.5176	4.0444	6.1189	-0.0004
9.9210	5.6103	-0.6407	1.5902	-0.3491	-0.0486	0.1314	0.1989	0.0004	-1.4716	3.9812	6.0267	0.0127
9.9540	5.6072	-0.6322	1.6031	-0.3491	-0.0471	0.1279	0.1947	-0.0000	-1.4277	3.8770	5.9007	-0.0001
9.9590	5.6056	-0.6280	1.6095	-0.3491	-0.1513	0.4172	0.6325	0.0025	-30.2692	83.4454	126.5018	0.5033
9.9700	5.6048	-0.6258	1.6129	-0.3491	-0.0743	0.2061	0.3141	-0.0011	-6.7551	18.7352	28.5519	-0.1022
10.0020	5.6042	-0.6239	1.6157	-0.3491	-0.0210	0.0575	0.0879	0.0004	-0.6548	1.7958	2.7467	0.0116
10.0370	5.6012	-0.6157	1.6284	-0.3491	-0.0412	0.1142	0.1754	-0.0001	-1.1762	3.2627	5.0107	-0.0015
10.0680	5.5985	-0.6080	1.6401	-0.3491	-0.0670	0.1894	0.2907	0.0000	-2.1623	6.1089	9.3760	0.0006
10.0970	5.5971	-0.6042	1.6461	-0.3491	-0.0467	0.1329	0.2048	-0.0000	-1.6115	4.5837	7.0605	-0.0006
10.1320	5.5945	-0.5966	1.6577	-0.3491	-0.0554	0.1626	0.2485	0.0003	-1.5837	4.6463	7.1007	0.0090
10.1650	5.5926	-0.5910	1.6663	-0.3491	-0.0378	0.1117	0.1721	-0.0000	-1.1460	3.3857	5.2151	-0.0009
10.1690	5.5914	-0.5874	1.6719	-0.3491	-0.1376	0.4051	0.6323	0.0034	-34.4113	101.2627	158.0660	0.8592
10.1790	5.5908	-0.5856	1.6747	-0.3491	-0.0599	0.1803	0.2785	0.0002	-5.9870	18.0305	27.8535	0.0177
10.2100	5.5902	-0.5838	1.6775	-0.3491	-0.0190	0.0574	0.0892	-0.0005	-0.6123	1.8530	2.8786	-0.0158
10.2430	5.5874	-0.5750	1.6911	-0.3491	-0.0495	0.1536	0.2383	-0.0002	-1.4990	4.6560	7.2225	-0.0056
